,hull_centx,hull_centy,hull_area,min_owlag,level,label,value
0,143.01666666666665,12.37,19822278989.94555,-1.7849672531156102e-06,500.0,12,0.0
1,143.27083333333334,12.125,4753447546.682947,0.0,500.0,13,0.1
2,96.6969696969697,29.09090909090909,4875394690.152641,-9.74705926637398e-06,500.0,24,0.1
3,112.43589743589745,7.948717948717948,5083192301.467519,6.924716444700607e-07,500.0,10,0.2
4,112.35,7.95,3910138404.9260397,6.924716444700607e-07,500.0,10,0.3
5,134.10032362459546,1.4328478964401294,39901183493.43337,2.479933300492121e-06,500.0,4,0.4
6,134.00333333333333,1.52,29055158440.542213,2.586735263321316e-06,500.0,4,0.5
7,133.88988095238093,1.4851190476190477,21693937713.828316,2.586735263321316e-06,500.0,3,0.6
8,135.05628480509148,6.421241050119332,163301824418.04358,5.013884560867155e-07,500.0,4,0.6
9,136.04218106995884,12.989711934156379,32211958716.63748,-1.6046302334871143e-05,500.0,16,0.6
10,133.94270833333334,1.532986111111111,18595131506.58776,1.0688858083085506e-06,500.0,3,0.7
11,135.1325247079964,6.351078167115903,144572398474.1681,1.6346027678082464e-06,500.0,4,0.7
12,135.87745098039215,12.846405228758169,20260636367.463966,-4.290155175112886e-06,500.0,14,0.7
13,133.80357142857142,1.5297619047619049,10847190088.056831,1.61904688411596e-06,500.0,3,0.8
14,135.07648725212465,6.346789423984891,137555332272.08426,1.6346027678082464e-06,500.0,5,0.8
15,135.93693693693695,12.905405405405405,14701534560.575073,-4.290155175112886e-06,500.0,14,0.8
16,133.75,1.4444444444444444,4648567019.39032,5.103585408505751e-06,500.0,3,0.9
17,135.09861932938855,6.41025641025641,131727778774.42319,3.761441803362686e-06,500.0,5,0.9
18,136.3846153846154,13.205128205128204,5171815478.300968,1.1471945526864147e-07,500.0,14,0.9
19,135.18378226711562,6.315937149270482,115726003193.15605,3.0575706659874413e-06,500.0,6,1.0
20,110.55072463768116,7.199275362318841,8977104720.464668,4.091310074727517e-06,500.0,8,1.0
21,132.85282258064515,11.300403225806452,48970813873.45022,2.4268042579933535e-06,500.0,17,1.0
22,135.22348484848484,6.2168560606060606,102842348691.48659,3.761441803362686e-06,500.0,3,1.1
23,110.56060606060606,7.2272727272727275,8587250252.460967,4.091310074727517e-06,500.0,4,1.1
24,132.95980392156864,11.370588235294118,33575258900.836338,2.6183270165347494e-06,500.0,18,1.1
25,135.25622406639005,6.230982019363762,93883587637.2428,5.095843675917422e-07,500.0,2,1.2
26,110.63333333333334,7.288888888888889,5855327103.44304,4.091310074727517e-06,500.0,3,1.2
27,132.8918918918919,11.38063063063063,29231321544.250996,1.0432306396523927e-07,500.0,13,1.2
28,126.35370370370372,17.487037037037037,18271101434.806152,7.545586413471028e-07,500.0,19,1.2
29,135.29301075268816,6.243087557603687,84536404759.60558,5.095843675917422e-07,500.0,2,1.3
30,110.63333333333334,7.288888888888889,5855327103.44304,4.091310074727517e-06,500.0,3,1.3
31,132.84477124183005,11.47875816993464,20152654877.392944,7.480373824364506e-06,500.0,13,1.3
32,125.28333333333333,17.87777777777778,6102943088.79896,7.545586413471028e-07,500.0,23,1.3
33,127.41666666666667,17.51282051282051,5278869503.982526,2.343304004170932e-06,500.0,24,1.3
34,135.30663430420714,6.249190938511327,80252417025.19609,5.095843675917422e-07,500.0,2,1.4
