,hull_centx,hull_centy,hull_area,min_owlag,level,label,value
0,94.93055555555556,9.541666666666666,4711357125.431925,-8.897030966181774e-06,850.0,30,0.0
1,94.50257069408741,24.745287060839757,165961211871.23758,-2.593290901131695e-06,850.0,37,0.0
2,116.82552083333333,1.9661458333333333,37201092411.839,3.0220576263673138e-06,850.0,12,0.1
3,104.39351851851852,4.537037037037037,13985596362.741295,-2.5898661988321692e-05,850.0,23,0.1
4,94.4101966873706,24.598343685300208,137205562104.7002,-2.593290901131695e-06,850.0,41,0.1
5,116.62068965517241,1.6882183908045978,22471165333.28196,1.273892280551081e-06,850.0,11,0.2
6,104.34935897435898,4.413461538461538,10098830990.153955,-2.5898661988321692e-05,850.0,24,0.2
7,94.61549707602339,24.325840643274855,193799218369.97763,-6.353056960506365e-07,850.0,40,0.2
8,116.65229885057471,1.75,11235718636.525692,6.647537134085724e-07,850.0,14,0.3
9,104.22777777777779,4.3,5825262504.25399,-1.7143354853033088e-05,850.0,22,0.3
10,94.19727891156462,24.451020408163266,104257588240.2727,4.4443024194151803e-07,850.0,41,0.3
11,93.97417153996102,24.42007797270955,72742023114.63626,-6.343515224216389e-07,850.0,46,0.4
12,92.13020833333333,8.036458333333334,6257924946.088228,-1.7947568267118186e-05,850.0,27,0.5
13,93.98861566484518,24.371584699453553,77808053197.8688,2.6586808417050634e-06,850.0,45,0.5
14,92.05952380952381,8.077380952380953,5476799338.707256,-1.7947568267118186e-05,850.0,27,0.6
15,93.88573232323232,24.313762626262626,56099457870.39264,-6.343515224216389e-07,850.0,45,0.6
16,93.82481060606061,24.34375,37408823498.54214,4.2874205519183306e-07,850.0,34,0.7
17,105.3974358974359,25.916666666666668,5596160758.20527,0.0,850.0,35,0.7
18,100.64249703440095,2.3662514827995254,217850379236.19284,4.325002919358667e-06,850.0,6,0.8
19,93.7955326460481,24.242268041237114,41199269498.11956,4.2874205519183306e-07,850.0,33,0.8
20,100.61084605597965,2.4446564885496183,203128598523.73325,4.302803063183092e-06,850.0,8,0.9
21,93.68253968253968,24.158730158730158,26739703921.500057,4.2874205519183306e-07,850.0,28,0.9
22,100.57609546165884,2.306924882629108,165118184652.17337,-4.499971964833094e-06,850.0,5,1.0
23,97.40131578947368,12.736842105263158,15088019764.72578,1.2899926105092163e-06,850.0,18,1.0
24,93.39285714285714,24.5,5959759404.294886,2.379065563218319e-06,850.0,28,1.0
25,100.5829420970266,2.326095461658842,165120133589.4647,-4.499971964833094e-06,850.0,5,1.1
26,97.40714285714286,12.730952380952381,13897005174.351952,4.541666839941172e-06,850.0,16,1.1
27,142.2622549019608,29.166666666666664,15071710280.442926,0.0,850.0,33,1.1
28,100.55088652482269,2.456560283687943,182191753281.93854,1.3863722188034444e-06,850.0,4,1.2
29,99.0650406504065,12.91869918699187,16290220994.154583,1.7129729030784802e-06,850.0,17,1.2
