,hull_centx,hull_centy,hull_area,min_owlag
0,118.55688282138793,4.219567690557452,113822747346.53043,-2.4752940589678474e-05
1,0.0,0.0,0.0,0.0
2,96.69691780821918,16.524543378995435,58978301874.46059,2.1686998934455914e-06
3,138.7750357653791,20.69456366237482,193100880966.89642,-1.514866767138301e-06
