level,value,number_of_labels,label
900.0,0.0,1,15
900.0,0.2,2,16
900.0,0.2,2,18
900.0,0.3,2,25
900.0,0.3,2,27
900.0,0.5,2,12
900.0,0.5,2,16
900.0,0.6,1,20
900.0,0.7,3,19
900.0,0.7,3,21
900.0,0.7,3,23
900.0,0.8,2,18
900.0,0.8,2,19
900.0,0.9,2,18
900.0,0.9,2,20
900.0,1.0,6,4
900.0,1.0,6,6
900.0,1.0,6,16
900.0,1.0,6,18
900.0,1.0,6,24
900.0,1.0,6,35
900.0,1.1,9,4
900.0,1.1,9,6
900.0,1.1,9,9
900.0,1.1,9,12
900.0,1.1,9,17
900.0,1.1,9,18
900.0,1.1,9,23
900.0,1.1,9,24
900.0,1.1,9,34
900.0,1.2,13,5
900.0,1.2,13,10
900.0,1.2,13,11
900.0,1.2,13,15
900.0,1.2,13,17
900.0,1.2,13,21
900.0,1.2,13,22
900.0,1.2,13,27
900.0,1.2,13,29
900.0,1.2,13,35
900.0,1.2,13,37
900.0,1.2,13,45
900.0,1.2,13,52
900.0,1.3,15,3
900.0,1.3,15,11
900.0,1.3,15,13
900.0,1.3,15,15
900.0,1.3,15,17
900.0,1.3,15,22
900.0,1.3,15,24
900.0,1.3,15,27
900.0,1.3,15,31
900.0,1.3,15,32
900.0,1.3,15,34
900.0,1.3,15,45
900.0,1.3,15,52
900.0,1.3,15,56
900.0,1.3,15,58
900.0,1.4,11,2
900.0,1.4,11,9
900.0,1.4,11,11
900.0,1.4,11,17
900.0,1.4,11,20
900.0,1.4,11,22
900.0,1.4,11,24
900.0,1.4,11,27
900.0,1.4,11,28
900.0,1.4,11,33
900.0,1.4,11,52
900.0,1.5,10,6
900.0,1.5,10,10
900.0,1.5,10,14
900.0,1.5,10,15
900.0,1.5,10,18
900.0,1.5,10,19
900.0,1.5,10,20
900.0,1.5,10,25
900.0,1.5,10,26
900.0,1.5,10,34
900.0,1.6,9,8
900.0,1.6,9,11
900.0,1.6,9,14
900.0,1.6,9,15
900.0,1.6,9,18
900.0,1.6,9,19
900.0,1.6,9,26
900.0,1.6,9,38
900.0,1.6,9,39
900.0,1.7,9,6
900.0,1.7,9,8
900.0,1.7,9,10
900.0,1.7,9,11
900.0,1.7,9,13
900.0,1.7,9,14
900.0,1.7,9,30
900.0,1.7,9,31
900.0,1.7,9,33
900.0,1.8,10,2
900.0,1.8,10,4
900.0,1.8,10,8
900.0,1.8,10,10
900.0,1.8,10,11
900.0,1.8,10,13
900.0,1.8,10,14
900.0,1.8,10,29
900.0,1.8,10,36
900.0,1.8,10,42
900.0,1.9,8,2
900.0,1.9,8,3
900.0,1.9,8,6
900.0,1.9,8,9
900.0,1.9,8,10
900.0,1.9,8,12
900.0,1.9,8,34
900.0,1.9,8,40
900.0,2.0,9,2
900.0,2.0,9,3
900.0,2.0,9,7
900.0,2.0,9,8
900.0,2.0,9,10
900.0,2.0,9,12
900.0,2.0,9,15
900.0,2.0,9,33
900.0,2.0,9,39
900.0,2.1,9,3
900.0,2.1,9,4
900.0,2.1,9,8
900.0,2.1,9,9
900.0,2.1,9,11
900.0,2.1,9,13
900.0,2.1,9,17
900.0,2.1,9,38
900.0,2.1,9,40
900.0,2.2,8,2
900.0,2.2,8,3
900.0,2.2,8,6
900.0,2.2,8,8
900.0,2.2,8,11
900.0,2.2,8,14
900.0,2.2,8,19
900.0,2.2,8,38
900.0,2.3,7,4
900.0,2.3,7,6
900.0,2.3,7,7
900.0,2.3,7,10
900.0,2.3,7,14
900.0,2.3,7,18
900.0,2.3,7,33
900.0,2.4,8,3
900.0,2.4,8,5
900.0,2.4,8,6
900.0,2.4,8,8
900.0,2.4,8,10
900.0,2.4,8,13
900.0,2.4,8,15
900.0,2.4,8,30
900.0,2.5,8,3
