level,value,number_of_labels,label
850.0,0.0,4,21
850.0,0.0,4,34
850.0,0.0,4,45
850.0,0.0,4,55
850.0,0.1,3,26
850.0,0.1,3,35
850.0,0.1,3,36
850.0,0.2,3,25
850.0,0.2,3,37
850.0,0.2,3,38
850.0,0.3,3,19
850.0,0.3,3,35
850.0,0.3,3,36
850.0,0.4,1,18
850.0,0.5,1,16
850.0,0.6,2,5
850.0,0.6,2,22
850.0,0.7,3,4
850.0,0.7,3,23
850.0,0.7,3,32
850.0,0.8,4,4
850.0,0.8,4,18
850.0,0.8,4,19
850.0,0.8,4,27
850.0,0.9,3,4
850.0,0.9,3,21
850.0,0.9,3,23
850.0,1.0,3,5
850.0,1.0,3,19
850.0,1.0,3,21
850.0,1.1,3,2
850.0,1.1,3,17
850.0,1.1,3,18
850.0,1.2,3,2
850.0,1.2,3,17
850.0,1.2,3,18
850.0,1.3,3,2
850.0,1.3,3,16
850.0,1.3,3,17
850.0,1.4,3,3
850.0,1.4,3,16
850.0,1.4,3,17
850.0,1.5,3,3
850.0,1.5,3,17
850.0,1.5,3,18
850.0,1.6,3,3
850.0,1.6,3,8
850.0,1.6,3,22
850.0,1.7,3,5
850.0,1.7,3,7
850.0,1.7,3,24
850.0,1.8,3,7
850.0,1.8,3,9
850.0,1.8,3,26
850.0,1.9,4,5
850.0,1.9,4,8
850.0,1.9,4,11
850.0,1.9,4,24
850.0,2.0,6,4
850.0,2.0,6,6
850.0,2.0,6,8
850.0,2.0,6,12
850.0,2.0,6,15
850.0,2.0,6,23
850.0,2.1,6,5
850.0,2.1,6,8
850.0,2.1,6,11
850.0,2.1,6,15
850.0,2.1,6,18
850.0,2.1,6,24
850.0,2.2,5,4
850.0,2.2,5,6
850.0,2.2,5,9
850.0,2.2,5,16
850.0,2.2,5,23
850.0,2.3,5,4
850.0,2.3,5,6
850.0,2.3,5,8
850.0,2.3,5,15
850.0,2.3,5,25
850.0,2.4,8,4
850.0,2.4,8,7
850.0,2.4,8,11
850.0,2.4,8,15
850.0,2.4,8,16
850.0,2.4,8,26
850.0,2.4,8,28
850.0,2.4,8,40
850.0,2.5,7,5
850.0,2.5,7,8
850.0,2.5,7,12
850.0,2.5,7,16
850.0,2.5,7,28
850.0,2.5,7,31
850.0,2.5,7,43
850.0,2.6,7,4
850.0,2.6,7,7
850.0,2.6,7,14
850.0,2.6,7,18
850.0,2.6,7,33
850.0,2.6,7,36
850.0,2.6,7,47
850.0,2.7,8,2
850.0,2.7,8,4
850.0,2.7,8,8
850.0,2.7,8,15
850.0,2.7,8,17
850.0,2.7,8,30
850.0,2.7,8,32
850.0,2.7,8,42
850.0,2.8,6,2
850.0,2.8,6,3
850.0,2.8,6,7
850.0,2.8,6,28
850.0,2.8,6,30
850.0,2.8,6,41
850.0,2.9,5,1
850.0,2.9,5,3
850.0,2.9,5,7
850.0,2.9,5,25
850.0,2.9,5,37
850.0,3.0,5,1
850.0,3.0,5,3
850.0,3.0,5,10
850.0,3.0,5,27
850.0,3.0,5,36
850.0,3.1,4,2
850.0,3.1,4,8
850.0,3.1,4,22
850.0,3.1,4,34
850.0,3.2,4,3
850.0,3.2,4,11
850.0,3.2,4,23
850.0,3.2,4,34
850.0,3.3,4,3
850.0,3.3,4,10
850.0,3.3,4,21
850.0,3.3,4,31
850.0,3.4,4,4
850.0,3.4,4,10
850.0,3.4,4,21
850.0,3.4,4,34
850.0,3.5,5,3
850.0,3.5,5,6
850.0,3.5,5,8
850.0,3.5,5,19
850.0,3.5,5,32
850.0,3.6,4,2
850.0,3.6,4,9
850.0,3.6,4,21
850.0,3.6,4,37
850.0,3.7,4,2
850.0,3.7,4,8
850.0,3.7,4,24
850.0,3.7,4,37
850.0,3.8,5,2
850.0,3.8,5,6
850.0,3.8,5,22
850.0,3.8,5,23
850.0,3.8,5,34
850.0,3.9,6,1
850.0,3.9,6,8
850.0,3.9,6,12
850.0,3.9,6,26
850.0,3.9,6,29
850.0,3.9,6,39
850.0,4.0,5,1
850.0,4.0,5,7
850.0,4.0,5,20
850.0,4.0,5,24
850.0,4.0,5,27
850.0,4.1,5,1
850.0,4.1,5,10
850.0,4.1,5,20
850.0,4.1,5,26
850.0,4.1,5,28
850.0,4.2,5,1
850.0,4.2,5,10
850.0,4.2,5,15
850.0,4.2,5,22
850.0,4.2,5,24
850.0,4.3,5,1
850.0,4.3,5,11
850.0,4.3,5,19
850.0,4.3,5,26
850.0,4.3,5,27
850.0,4.4,5,1
850.0,4.4,5,13
850.0,4.4,5,22
850.0,4.4,5,29
850.0,4.4,5,31
850.0,4.5,4,1
850.0,4.5,4,12
850.0,4.5,4,20
850.0,4.5,4,31
850.0,4.6,4,1
850.0,4.6,4,10
850.0,4.6,4,18
850.0,4.6,4,23
850.0,4.7,4,1
850.0,4.7,4,9
850.0,4.7,4,17
850.0,4.7,4,22
850.0,4.8,5,2
850.0,4.8,5,5
850.0,4.8,5,11
850.0,4.8,5,17
850.0,4.8,5,23
850.0,4.9,5,3
850.0,4.9,5,6
850.0,4.9,5,10
850.0,4.9,5,18
850.0,4.9,5,26
850.0,5.0,7,3
850.0,5.0,7,7
850.0,5.0,7,10
850.0,5.0,7,11
850.0,5.0,7,13
850.0,5.0,7,19
850.0,5.0,7,26
850.0,5.1,7,3
850.0,5.1,7,10
850.0,5.1,7,12
850.0,5.1,7,15
850.0,5.1,7,17
850.0,5.1,7,21
850.0,5.1,7,29
850.0,5.2,6,3
850.0,5.2,6,10
850.0,5.2,6,11
850.0,5.2,6,13
850.0,5.2,6,18
850.0,5.2,6,30
850.0,5.3,3,3
850.0,5.3,3,11
850.0,5.3,3,30
850.0,5.4,3,4
850.0,5.4,3,12
850.0,5.4,3,29
850.0,5.5,4,4
850.0,5.5,4,11
850.0,5.5,4,15
850.0,5.5,4,25
850.0,5.6,6,4
850.0,5.6,6,5
850.0,5.6,6,9
850.0,5.6,6,12
850.0,5.6,6,16
850.0,5.6,6,22
850.0,5.7,7,4
850.0,5.7,7,9
850.0,5.7,7,10
850.0,5.7,7,12
850.0,5.7,7,13
850.0,5.7,7,17
850.0,5.7,7,23
850.0,5.8,7,4
850.0,5.8,7,9
850.0,5.8,7,10
850.0,5.8,7,14
850.0,5.8,7,16
850.0,5.8,7,18
850.0,5.8,7,27
850.0,5.9,7,4
850.0,5.9,7,12
850.0,5.9,7,16
850.0,5.9,7,17
850.0,5.9,7,20
850.0,5.9,7,29
850.0,5.9,7,33
850.0,6.0,7,3
850.0,6.0,7,5
850.0,6.0,7,12
850.0,6.0,7,17
850.0,6.0,7,19
850.0,6.0,7,27
850.0,6.0,7,30
850.0,6.1,5,3
850.0,6.1,5,6
850.0,6.1,5,11
850.0,6.1,5,16
850.0,6.1,5,27
850.0,6.2,5,3
850.0,6.2,5,4
850.0,6.2,5,8
850.0,6.2,5,12
850.0,6.2,5,25
850.0,6.3,6,3
850.0,6.3,6,5
850.0,6.3,6,9
850.0,6.3,6,12
850.0,6.3,6,18
850.0,6.3,6,24
850.0,6.4,5,4
850.0,6.4,5,5
850.0,6.4,5,7
850.0,6.4,5,9
850.0,6.4,5,20
850.0,6.5,5,4
850.0,6.5,5,5
850.0,6.5,5,6
850.0,6.5,5,8
850.0,6.5,5,19
850.0,6.6,4,4
850.0,6.6,4,6
850.0,6.6,4,8
850.0,6.6,4,19
850.0,6.7,4,3
850.0,6.7,4,4
850.0,6.7,4,6
850.0,6.7,4,18
850.0,6.8,4,3
850.0,6.8,4,4
850.0,6.8,4,5
850.0,6.8,4,16
