level,value,number_of_labels,label
400.0,0.0,3,9
400.0,0.0,3,15
400.0,0.0,3,21
400.0,0.1,3,13
400.0,0.1,3,19
400.0,0.1,3,26
400.0,0.2,3,12
400.0,0.2,3,20
400.0,0.2,3,26
400.0,0.3,2,9
400.0,0.3,2,14
400.0,0.4,2,7
400.0,0.4,2,15
400.0,0.5,2,9
400.0,0.5,2,14
400.0,0.6,4,9
400.0,0.6,4,11
400.0,0.6,4,15
400.0,0.6,4,44
400.0,0.7,4,6
400.0,0.7,4,8
400.0,0.7,4,15
400.0,0.7,4,45
400.0,0.8,6,1
400.0,0.8,6,4
400.0,0.8,6,6
400.0,0.8,6,12
400.0,0.8,6,22
400.0,0.8,6,43
400.0,0.9,5,1
400.0,0.9,5,8
400.0,0.9,5,12
400.0,0.9,5,19
400.0,0.9,5,37
400.0,1.0,5,1
400.0,1.0,5,6
400.0,1.0,5,11
400.0,1.0,5,18
400.0,1.0,5,35
400.0,1.1,7,1
400.0,1.1,7,11
400.0,1.1,7,12
400.0,1.1,7,15
400.0,1.1,7,21
400.0,1.1,7,27
400.0,1.1,7,42
400.0,1.2,7,1
400.0,1.2,7,6
400.0,1.2,7,9
400.0,1.2,7,15
400.0,1.2,7,20
400.0,1.2,7,21
400.0,1.2,7,34
400.0,1.3,5,2
400.0,1.3,5,7
400.0,1.3,5,14
400.0,1.3,5,22
400.0,1.3,5,31
400.0,1.4,3,6
400.0,1.4,3,12
400.0,1.4,3,32
400.0,1.5,4,5
400.0,1.5,4,10
400.0,1.5,4,11
400.0,1.5,4,30
400.0,1.6,3,10
400.0,1.6,3,11
400.0,1.6,3,30
400.0,1.7,3,7
400.0,1.7,3,9
400.0,1.7,3,23
400.0,1.8,4,4
400.0,1.8,4,5
400.0,1.8,4,16
400.0,1.8,4,25
400.0,1.9,5,4
400.0,1.9,5,5
400.0,1.9,5,14
400.0,1.9,5,25
400.0,1.9,5,30
400.0,2.0,4,3
400.0,2.0,4,13
400.0,2.0,4,22
400.0,2.0,4,26
400.0,2.1,5,3
400.0,2.1,5,15
400.0,2.1,5,18
400.0,2.1,5,24
400.0,2.1,5,27
400.0,2.2,5,3
400.0,2.2,5,14
400.0,2.2,5,17
400.0,2.2,5,22
400.0,2.2,5,25
400.0,2.3,5,2
400.0,2.3,5,10
400.0,2.3,5,13
400.0,2.3,5,19
400.0,2.3,5,23
400.0,2.4,6,2
400.0,2.4,6,9
400.0,2.4,6,11
400.0,2.4,6,19
400.0,2.4,6,23
400.0,2.4,6,24
400.0,2.5,4,2
400.0,2.5,4,9
400.0,2.5,4,21
400.0,2.5,4,26
400.0,2.6,3,2
400.0,2.6,3,7
400.0,2.6,3,18
