level,value,number_of_labels,label 
1000.000, 0.00,3,6  
1000.000, 0.00,3,9  
1000.000, 0.00,3,20  
900.000, 0.00,3,11  
900.000, 0.00,3,13  
900.000, 0.00,3,17  
850.000, 0.00,5,8  
850.000, 0.00,5,15  
850.000, 0.00,5,16  
850.000, 0.00,5,21  
850.000, 0.00,5,22  
800.000, 0.00,8,5  
800.000, 0.00,8,6  
800.000, 0.00,8,15  
800.000, 0.00,8,18  
800.000, 0.00,8,20  
800.000, 0.00,8,23  
800.000, 0.00,8,27  
800.000, 0.00,8,28  
750.000, 0.00,6,7  
750.000, 0.00,6,16  
750.000, 0.00,6,17  
750.000, 0.00,6,18  
750.000, 0.00,6,25  
750.000, 0.00,6,26  
700.000, 0.00,2,20  
700.000, 0.00,2,22  
600.000, 0.00,1,14  
500.000, 0.00,7,15  
500.000, 0.00,7,19  
500.000, 0.00,7,26  
500.000, 0.00,7,33  
500.000, 0.00,7,43  
500.000, 0.00,7,51  
500.000, 0.00,7,54  
400.000, 0.00,7,6  
400.000, 0.00,7,11  
400.000, 0.00,7,24  
400.000, 0.00,7,27  
400.000, 0.00,7,28  
400.000, 0.00,7,35  
400.000, 0.00,7,66  
300.000, 0.00,6,22  
300.000, 0.00,6,23  
300.000, 0.00,6,33  
300.000, 0.00,6,43  
300.000, 0.00,6,50  
300.000, 0.00,6,81  
1000.000, 0.10,3,6  
1000.000, 0.10,3,9  
1000.000, 0.10,3,20  
900.000, 0.10,4,9  
900.000, 0.10,4,12  
900.000, 0.10,4,15  
900.000, 0.10,4,22  
850.000, 0.10,5,10  
850.000, 0.10,5,16  
850.000, 0.10,5,17  
850.000, 0.10,5,24  
850.000, 0.10,5,25  
800.000, 0.10,8,5  
800.000, 0.10,8,7  
800.000, 0.10,8,15  
800.000, 0.10,8,20  
800.000, 0.10,8,24  
800.000, 0.10,8,28  
800.000, 0.10,8,30  
800.000, 0.10,8,31  
750.000, 0.10,6,6  
750.000, 0.10,6,11  
750.000, 0.10,6,12  
750.000, 0.10,6,13  
750.000, 0.10,6,22  
750.000, 0.10,6,24  
700.000, 0.10,1,21  
650.000, 0.10,1,23  
600.000, 0.10,1,18  
500.000, 0.10,2,45  
500.000, 0.10,2,52  
400.000, 0.10,4,8  
400.000, 0.10,4,11  
400.000, 0.10,4,23  
400.000, 0.10,4,34  
300.000, 0.10,5,11  
300.000, 0.10,5,19  
300.000, 0.10,5,39  
300.000, 0.10,5,46  
300.000, 0.10,5,83  
1000.000, 0.20,4,4  
1000.000, 0.20,4,6  
1000.000, 0.20,4,9  
1000.000, 0.20,4,11  
900.000, 0.20,3,14  
900.000, 0.20,3,17  
900.000, 0.20,3,19  
850.000, 0.20,7,15  
850.000, 0.20,7,22  
850.000, 0.20,7,23  
850.000, 0.20,7,27  
850.000, 0.20,7,28  
850.000, 0.20,7,32  
850.000, 0.20,7,48  
800.000, 0.20,7,6  
800.000, 0.20,7,8  
800.000, 0.20,7,19  
800.000, 0.20,7,27  
800.000, 0.20,7,29  
800.000, 0.20,7,31  
800.000, 0.20,7,32  
750.000, 0.20,7,6  
750.000, 0.20,7,14  
750.000, 0.20,7,15  
750.000, 0.20,7,16  
750.000, 0.20,7,19  
750.000, 0.20,7,25  
750.000, 0.20,7,27  
700.000, 0.20,2,15  
700.000, 0.20,2,19  
650.000, 0.20,1,19  
600.000, 0.20,2,18  
600.000, 0.20,2,19  
500.000, 0.20,3,12  
500.000, 0.20,3,42  
500.000, 0.20,3,48  
400.000, 0.20,5,8  
400.000, 0.20,5,11  
400.000, 0.20,5,21  
400.000, 0.20,5,33  
400.000, 0.20,5,71  
300.000, 0.20,7,22  
300.000, 0.20,7,25  
300.000, 0.20,7,45  
300.000, 0.20,7,54  
300.000, 0.20,7,73  
300.000, 0.20,7,93  
300.000, 0.20,7,96  
1000.000, 0.30,4,7  
1000.000, 0.30,4,8  
1000.000, 0.30,4,11  
1000.000, 0.30,4,13  
900.000, 0.30,3,15  
900.000, 0.30,3,16  
900.000, 0.30,3,18  
850.000, 0.30,7,13  
850.000, 0.30,7,21  
850.000, 0.30,7,24  
850.000, 0.30,7,29  
850.000, 0.30,7,35  
850.000, 0.30,7,39  
850.000, 0.30,7,47  
800.000, 0.30,6,6  
800.000, 0.30,6,8  
800.000, 0.30,6,25  
800.000, 0.30,6,27  
800.000, 0.30,6,29  
800.000, 0.30,6,30  
750.000, 0.30,6,5  
750.000, 0.30,6,13  
750.000, 0.30,6,14  
750.000, 0.30,6,25  
750.000, 0.30,6,31  
750.000, 0.30,6,33  
700.000, 0.30,1,17  
600.000, 0.30,2,2  
600.000, 0.30,2,18  
500.000, 0.30,5,9  
500.000, 0.30,5,14  
500.000, 0.30,5,37  
500.000, 0.30,5,42  
500.000, 0.30,5,54  
400.000, 0.30,5,8  
400.000, 0.30,5,17  
400.000, 0.30,5,26  
400.000, 0.30,5,59  
400.000, 0.30,5,60  
300.000, 0.30,6,25  
300.000, 0.30,6,42  
300.000, 0.30,6,47  
300.000, 0.30,6,63  
300.000, 0.30,6,80  
300.000, 0.30,6,82  
1000.000, 0.40,4,8  
1000.000, 0.40,4,9  
1000.000, 0.40,4,12  
1000.000, 0.40,4,14  
900.000, 0.40,1,20  
850.000, 0.40,5,11  
850.000, 0.40,5,16  
850.000, 0.40,5,29  
850.000, 0.40,5,35  
850.000, 0.40,5,43  
800.000, 0.40,7,6  
800.000, 0.40,7,7  
800.000, 0.40,7,22  
800.000, 0.40,7,24  
800.000, 0.40,7,30  
800.000, 0.40,7,33  
800.000, 0.40,7,40  
750.000, 0.40,6,5  
750.000, 0.40,6,18  
750.000, 0.40,6,19  
750.000, 0.40,6,25  
750.000, 0.40,6,27  
750.000, 0.40,6,29  
650.000, 0.40,1,12  
600.000, 0.40,1,4  
500.000, 0.40,5,9  
500.000, 0.40,5,12  
500.000, 0.40,5,16  
500.000, 0.40,5,35  
500.000, 0.40,5,51  
400.000, 0.40,4,13  
400.000, 0.40,4,21  
400.000, 0.40,4,29  
400.000, 0.40,4,64  
300.000, 0.40,6,28  
300.000, 0.40,6,45  
300.000, 0.40,6,50  
300.000, 0.40,6,67  
300.000, 0.40,6,88  
300.000, 0.40,6,91  
1000.000, 0.50,5,9  
1000.000, 0.50,5,10  
1000.000, 0.50,5,13  
1000.000, 0.50,5,15  
1000.000, 0.50,5,18  
900.000, 0.50,2,10  
900.000, 0.50,2,23  
850.000, 0.50,5,10  
850.000, 0.50,5,30  
850.000, 0.50,5,31  
850.000, 0.50,5,38  
850.000, 0.50,5,43  
800.000, 0.50,6,7  
800.000, 0.50,6,8  
800.000, 0.50,6,19  
800.000, 0.50,6,26  
800.000, 0.50,6,27  
800.000, 0.50,6,38  
750.000, 0.50,6,4  
750.000, 0.50,6,17  
750.000, 0.50,6,25  
750.000, 0.50,6,28  
750.000, 0.50,6,29  
750.000, 0.50,6,34  
650.000, 0.50,1,10  
600.000, 0.50,1,7  
500.000, 0.50,6,7  
500.000, 0.50,6,16  
500.000, 0.50,6,18  
500.000, 0.50,6,21  
500.000, 0.50,6,40  
500.000, 0.50,6,60  
400.000, 0.50,5,10  
400.000, 0.50,5,13  
400.000, 0.50,5,21  
400.000, 0.50,5,41  
400.000, 0.50,5,68  
300.000, 0.50,7,19  
300.000, 0.50,7,31  
300.000, 0.50,7,47  
300.000, 0.50,7,52  
300.000, 0.50,7,72  
300.000, 0.50,7,94  
300.000, 0.50,7,97  
1000.000, 0.60,6,8  
1000.000, 0.60,6,9  
1000.000, 0.60,6,12  
1000.000, 0.60,6,14  
1000.000, 0.60,6,15  
1000.000, 0.60,6,16  
900.000, 0.60,2,10  
900.000, 0.60,2,24  
850.000, 0.60,4,8  
850.000, 0.60,4,12  
850.000, 0.60,4,37  
850.000, 0.60,4,42  
800.000, 0.60,5,7  
800.000, 0.60,5,9  
800.000, 0.60,5,15  
800.000, 0.60,5,20  
800.000, 0.60,5,35  
750.000, 0.60,7,4  
750.000, 0.60,7,19  
750.000, 0.60,7,25  
750.000, 0.60,7,27  
750.000, 0.60,7,36  
750.000, 0.60,7,37  
750.000, 0.60,7,41  
600.000, 0.60,2,8  
600.000, 0.60,2,14  
500.000, 0.60,5,14  
500.000, 0.60,5,18  
500.000, 0.60,5,35  
500.000, 0.60,5,52  
500.000, 0.60,5,57  
400.000, 0.60,4,11  
400.000, 0.60,4,15  
400.000, 0.60,4,43  
400.000, 0.60,4,76  
300.000, 0.60,8,18  
300.000, 0.60,8,33  
300.000, 0.60,8,48  
300.000, 0.60,8,57  
300.000, 0.60,8,73  
300.000, 0.60,8,77  
300.000, 0.60,8,102  
300.000, 0.60,8,106  
1000.000, 0.70,6,7  
1000.000, 0.70,6,8  
1000.000, 0.70,6,11  
1000.000, 0.70,6,13  
1000.000, 0.70,6,14  
1000.000, 0.70,6,16  
900.000, 0.70,4,5  
900.000, 0.70,4,12  
900.000, 0.70,4,23  
900.000, 0.70,4,27  
850.000, 0.70,4,6  
850.000, 0.70,4,8  
850.000, 0.70,4,30  
850.000, 0.70,4,34  
800.000, 0.70,5,5  
800.000, 0.70,5,6  
800.000, 0.70,5,11  
800.000, 0.70,5,19  
800.000, 0.70,5,33  
750.000, 0.70,5,4  
750.000, 0.70,5,5  
750.000, 0.70,5,22  
750.000, 0.70,5,30  
750.000, 0.70,5,37  
600.000, 0.70,3,7  
600.000, 0.70,3,14  
600.000, 0.70,3,21  
500.000, 0.70,5,16  
500.000, 0.70,5,18  
500.000, 0.70,5,36  
500.000, 0.70,5,52  
500.000, 0.70,5,58  
400.000, 0.70,4,8  
400.000, 0.70,4,13  
400.000, 0.70,4,38  
400.000, 0.70,4,79  
300.000, 0.70,8,14  
300.000, 0.70,8,17  
300.000, 0.70,8,31  
300.000, 0.70,8,44  
300.000, 0.70,8,63  
300.000, 0.70,8,66  
300.000, 0.70,8,92  
300.000, 0.70,8,94  
1000.000, 0.80,6,7  
1000.000, 0.80,6,8  
1000.000, 0.80,6,10  
1000.000, 0.80,6,12  
1000.000, 0.80,6,15  
1000.000, 0.80,6,16  
900.000, 0.80,5,6  
900.000, 0.80,5,12  
900.000, 0.80,5,13  
