level,value,number_of_labels,label 
1000.000, 0.00,4,5  
1000.000, 0.00,4,6  
1000.000, 0.00,4,7  
1000.000, 0.00,4,14  
900.000, 0.00,3,7  
900.000, 0.00,3,14  
900.000, 0.00,3,28  
850.000, 0.00,5,5  
850.000, 0.00,5,7  
850.000, 0.00,5,14  
850.000, 0.00,5,54  
850.000, 0.00,5,55  
800.000, 0.00,3,22  
800.000, 0.00,3,34  
800.000, 0.00,3,38  
750.000, 0.00,2,2  
750.000, 0.00,2,19  
700.000, 0.00,3,2  
700.000, 0.00,3,14  
700.000, 0.00,3,17  
650.000, 0.00,1,6  
600.000, 0.00,2,7  
600.000, 0.00,2,23  
500.000, 0.00,4,14  
500.000, 0.00,4,27  
500.000, 0.00,4,29  
500.000, 0.00,4,37  
400.000, 0.00,3,23  
400.000, 0.00,3,47  
400.000, 0.00,3,67  
300.000, 0.00,8,8  
300.000, 0.00,8,9  
300.000, 0.00,8,12  
300.000, 0.00,8,23  
300.000, 0.00,8,35  
300.000, 0.00,8,40  
300.000, 0.00,8,62  
300.000, 0.00,8,81  
1000.000, 0.10,5,6  
1000.000, 0.10,5,7  
1000.000, 0.10,5,12  
1000.000, 0.10,5,17  
1000.000, 0.10,5,25  
900.000, 0.10,2,6  
900.000, 0.10,2,11  
850.000, 0.10,3,5  
850.000, 0.10,3,15  
850.000, 0.10,3,45  
800.000, 0.10,3,23  
800.000, 0.10,3,33  
800.000, 0.10,3,35  
750.000, 0.10,2,1  
750.000, 0.10,2,16  
700.000, 0.10,4,2  
700.000, 0.10,4,6  
700.000, 0.10,4,17  
700.000, 0.10,4,19  
650.000, 0.10,2,5  
650.000, 0.10,2,6  
600.000, 0.10,2,7  
600.000, 0.10,2,24  
500.000, 0.10,5,10  
500.000, 0.10,5,14  
500.000, 0.10,5,24  
500.000, 0.10,5,26  
500.000, 0.10,5,32  
400.000, 0.10,7,5  
400.000, 0.10,7,20  
400.000, 0.10,7,29  
400.000, 0.10,7,32  
400.000, 0.10,7,44  
400.000, 0.10,7,61  
400.000, 0.10,7,85  
300.000, 0.10,11,6  
300.000, 0.10,11,7  
300.000, 0.10,11,10  
300.000, 0.10,11,21  
300.000, 0.10,11,25  
300.000, 0.10,11,36  
300.000, 0.10,11,39  
300.000, 0.10,11,42  
300.000, 0.10,11,60  
300.000, 0.10,11,62  
300.000, 0.10,11,77  
1000.000, 0.20,5,7  
1000.000, 0.20,5,8  
1000.000, 0.20,5,13  
1000.000, 0.20,5,15  
1000.000, 0.20,5,23  
900.000, 0.20,3,7  
900.000, 0.20,3,19  
900.000, 0.20,3,28  
850.000, 0.20,4,5  
850.000, 0.20,4,12  
850.000, 0.20,4,25  
850.000, 0.20,4,42  
800.000, 0.20,3,23  
800.000, 0.20,3,33  
800.000, 0.20,3,35  
750.000, 0.20,2,1  
750.000, 0.20,2,16  
700.000, 0.20,2,5  
700.000, 0.20,2,16  
650.000, 0.20,2,2  
650.000, 0.20,2,10  
500.000, 0.20,5,11  
500.000, 0.20,5,15  
500.000, 0.20,5,24  
500.000, 0.20,5,26  
500.000, 0.20,5,38  
400.000, 0.20,7,7  
400.000, 0.20,7,20  
400.000, 0.20,7,32  
400.000, 0.20,7,37  
400.000, 0.20,7,46  
400.000, 0.20,7,61  
400.000, 0.20,7,88  
300.000, 0.20,11,4  
300.000, 0.20,11,5  
300.000, 0.20,11,9  
300.000, 0.20,11,19  
300.000, 0.20,11,28  
300.000, 0.20,11,34  
300.000, 0.20,11,35  
300.000, 0.20,11,37  
300.000, 0.20,11,39  
300.000, 0.20,11,56  
300.000, 0.20,11,74  
1000.000, 0.30,4,7  
1000.000, 0.30,4,8  
1000.000, 0.30,4,13  
1000.000, 0.30,4,22  
900.000, 0.30,1,8  
850.000, 0.30,2,17  
850.000, 0.30,2,31  
800.000, 0.30,3,9  
800.000, 0.30,3,21  
800.000, 0.30,3,30  
750.000, 0.30,2,1  
750.000, 0.30,2,16  
700.000, 0.30,1,12  
650.000, 0.30,1,2  
500.000, 0.30,4,14  
500.000, 0.30,4,33  
500.000, 0.30,4,37  
500.000, 0.30,4,43  
400.000, 0.30,5,5  
400.000, 0.30,5,25  
400.000, 0.30,5,36  
400.000, 0.30,5,51  
400.000, 0.30,5,80  
300.000, 0.30,11,3  
300.000, 0.30,11,4  
300.000, 0.30,11,9  
300.000, 0.30,11,12  
300.000, 0.30,11,22  
300.000, 0.30,11,29  
300.000, 0.30,11,32  
300.000, 0.30,11,36  
300.000, 0.30,11,40  
300.000, 0.30,11,55  
300.000, 0.30,11,70  
1000.000, 0.40,4,7  
1000.000, 0.40,4,9  
1000.000, 0.40,4,13  
1000.000, 0.40,4,22  
900.000, 0.40,3,8  
900.000, 0.40,3,10  
900.000, 0.40,3,21  
850.000, 0.40,2,17  
850.000, 0.40,2,30  
