level,value,number_of_labels,label 
1000.000, 0.00,5,4  
1000.000, 0.00,5,5  
1000.000, 0.00,5,7  
1000.000, 0.00,5,10  
1000.000, 0.00,5,14  
900.000, 0.00,2,4  
900.000, 0.00,2,15  
850.000, 0.00,3,6  
850.000, 0.00,3,8  
850.000, 0.00,3,33  
800.000, 0.00,2,8  
800.000, 0.00,2,15  
750.000, 0.00,1,4  
700.000, 0.00,1,5  
650.000, 0.00,1,11  
600.000, 0.00,1,13  
400.000, 0.00,5,5  
400.000, 0.00,5,7  
400.000, 0.00,5,24  
400.000, 0.00,5,41  
400.000, 0.00,5,57  
300.000, 0.00,6,9  
300.000, 0.00,6,12  
300.000, 0.00,6,15  
300.000, 0.00,6,30  
300.000, 0.00,6,33  
300.000, 0.00,6,42  
1000.000, 0.10,5,5  
1000.000, 0.10,5,6  
1000.000, 0.10,5,8  
1000.000, 0.10,5,10  
1000.000, 0.10,5,14  
900.000, 0.10,3,5  
900.000, 0.10,3,19  
900.000, 0.10,3,21  
850.000, 0.10,4,7  
850.000, 0.10,4,10  
850.000, 0.10,4,19  
850.000, 0.10,4,36  
800.000, 0.10,4,8  
800.000, 0.10,4,15  
800.000, 0.10,4,16  
800.000, 0.10,4,22  
750.000, 0.10,2,4  
750.000, 0.10,2,5  
700.000, 0.10,1,4  
650.000, 0.10,1,17  
600.000, 0.10,2,10  
600.000, 0.10,2,11  
400.000, 0.10,6,4  
400.000, 0.10,6,6  
400.000, 0.10,6,11  
400.000, 0.10,6,21  
400.000, 0.10,6,32  
400.000, 0.10,6,52  
300.000, 0.10,5,13  
300.000, 0.10,5,15  
300.000, 0.10,5,28  
300.000, 0.10,5,31  
300.000, 0.10,5,37  
1000.000, 0.20,5,5  
1000.000, 0.20,5,6  
1000.000, 0.20,5,8  
1000.000, 0.20,5,10  
1000.000, 0.20,5,15  
900.000, 0.20,4,4  
900.000, 0.20,4,5  
900.000, 0.20,4,18  
900.000, 0.20,4,20  
850.000, 0.20,4,6  
850.000, 0.20,4,9  
850.000, 0.20,4,24  
850.000, 0.20,4,41  
800.000, 0.20,3,7  
800.000, 0.20,3,18  
800.000, 0.20,3,20  
750.000, 0.20,3,4  
750.000, 0.20,3,6  
750.000, 0.20,3,7  
700.000, 0.20,1,4  
650.000, 0.20,1,11  
600.000, 0.20,2,8  
600.000, 0.20,2,9  
500.000, 0.20,1,15  
400.000, 0.20,5,5  
400.000, 0.20,5,7  
400.000, 0.20,5,10  
400.000, 0.20,5,14  
400.000, 0.20,5,51  
300.000, 0.20,7,10  
300.000, 0.20,7,11  
300.000, 0.20,7,15  
300.000, 0.20,7,17  
300.000, 0.20,7,30  
300.000, 0.20,7,32  
300.000, 0.20,7,39  
1000.000, 0.30,4,6  
1000.000, 0.30,4,9  
1000.000, 0.30,4,11  
1000.000, 0.30,4,14  
900.000, 0.30,4,4  
900.000, 0.30,4,5  
900.000, 0.30,4,17  
900.000, 0.30,4,19  
850.000, 0.30,5,5  
850.000, 0.30,5,7  
850.000, 0.30,5,19  
850.000, 0.30,5,24  
850.000, 0.30,5,40  
800.000, 0.30,4,7  
800.000, 0.30,4,9  
800.000, 0.30,4,14  
800.000, 0.30,4,17  
750.000, 0.30,3,4  
750.000, 0.30,3,7  
750.000, 0.30,3,8  
700.000, 0.30,1,3  
600.000, 0.30,3,8  
600.000, 0.30,3,10  
600.000, 0.30,3,17  
400.000, 0.30,5,5  
400.000, 0.30,5,12  
400.000, 0.30,5,17  
400.000, 0.30,5,36  
400.000, 0.30,5,52  
300.000, 0.30,7,9  
300.000, 0.30,7,10  
300.000, 0.30,7,13  
300.000, 0.30,7,17  
300.000, 0.30,7,30  
300.000, 0.30,7,32  
300.000, 0.30,7,41  
1000.000, 0.40,5,3  
1000.000, 0.40,5,7  
1000.000, 0.40,5,10  
1000.000, 0.40,5,12  
1000.000, 0.40,5,16  
900.000, 0.40,4,3  
900.000, 0.40,4,5  
900.000, 0.40,4,17  
900.000, 0.40,4,20  
850.000, 0.40,4,4  
850.000, 0.40,4,15  
850.000, 0.40,4,20  
850.000, 0.40,4,33  
800.000, 0.40,4,7  
800.000, 0.40,4,8  
800.000, 0.40,4,16  
800.000, 0.40,4,18  
750.000, 0.40,3,4  
750.000, 0.40,3,10  
750.000, 0.40,3,12  
700.000, 0.40,1,2  
600.000, 0.40,2,3  
600.000, 0.40,2,5  
500.000, 0.40,1,3  
400.000, 0.40,5,6  
400.000, 0.40,5,10  
400.000, 0.40,5,12  
400.000, 0.40,5,16  
400.000, 0.40,5,52  
300.000, 0.40,7,7  
300.000, 0.40,7,9  
300.000, 0.40,7,18  
300.000, 0.40,7,30  
300.000, 0.40,7,32  
300.000, 0.40,7,45  
300.000, 0.40,7,62  
1000.000, 0.50,4,6  
1000.000, 0.50,4,8  
1000.000, 0.50,4,10  
1000.000, 0.50,4,15  
900.000, 0.50,4,3  
900.000, 0.50,4,17  
900.000, 0.50,4,23  
900.000, 0.50,4,26  
850.000, 0.50,3,4  
850.000, 0.50,3,19  
850.000, 0.50,3,31  
