level,value,number_of_labels,label 
1000.000, 0.00,3,8  
1000.000, 0.00,3,10  
1000.000, 0.00,3,25  
900.000, 0.00,2,6  
900.000, 0.00,2,23  
850.000, 0.00,3,11  
850.000, 0.00,3,19  
850.000, 0.00,3,31  
800.000, 0.00,2,4  
800.000, 0.00,2,31  
700.000, 0.00,3,10  
700.000, 0.00,3,12  
700.000, 0.00,3,23  
650.000, 0.00,1,17  
600.000, 0.00,1,11  
500.000, 0.00,1,20  
400.000, 0.00,6,14  
400.000, 0.00,6,23  
400.000, 0.00,6,37  
400.000, 0.00,6,67  
400.000, 0.00,6,77  
400.000, 0.00,6,83  
300.000, 0.00,12,18  
300.000, 0.00,12,19  
300.000, 0.00,12,20  
300.000, 0.00,12,21  
300.000, 0.00,12,28  
300.000, 0.00,12,29  
300.000, 0.00,12,30  
300.000, 0.00,12,31  
300.000, 0.00,12,73  
300.000, 0.00,12,78  
300.000, 0.00,12,86  
300.000, 0.00,12,90  
1000.000, 0.10,2,6  
1000.000, 0.10,2,9  
900.000, 0.10,2,5  
900.000, 0.10,2,8  
850.000, 0.10,2,14  
850.000, 0.10,2,23  
800.000, 0.10,2,4  
800.000, 0.10,2,30  
750.000, 0.10,1,4  
700.000, 0.10,1,24  
600.000, 0.10,1,14  
400.000, 0.10,6,12  
400.000, 0.10,6,22  
400.000, 0.10,6,36  
400.000, 0.10,6,68  
400.000, 0.10,6,75  
400.000, 0.10,6,80  
300.000, 0.10,14,17  
300.000, 0.10,14,18  
300.000, 0.10,14,19  
300.000, 0.10,14,20  
300.000, 0.10,14,25  
300.000, 0.10,14,28  
300.000, 0.10,14,29  
300.000, 0.10,14,30  
300.000, 0.10,14,31  
300.000, 0.10,14,78  
300.000, 0.10,14,86  
300.000, 0.10,14,89  
300.000, 0.10,14,93  
300.000, 0.10,14,94  
1000.000, 0.20,3,6  
1000.000, 0.20,3,9  
1000.000, 0.20,3,13  
900.000, 0.20,2,9  
900.000, 0.20,2,32  
850.000, 0.20,2,13  
850.000, 0.20,2,54  
800.000, 0.20,2,5  
800.000, 0.20,2,24  
750.000, 0.20,1,3  
700.000, 0.20,2,18  
700.000, 0.20,2,27  
600.000, 0.20,1,15  
400.000, 0.20,9,11  
400.000, 0.20,9,20  
400.000, 0.20,9,21  
400.000, 0.20,9,39  
400.000, 0.20,9,64  
400.000, 0.20,9,70  
400.000, 0.20,9,72  
400.000, 0.20,9,78  
400.000, 0.20,9,84  
300.000, 0.20,14,15  
300.000, 0.20,14,16  
300.000, 0.20,14,18  
300.000, 0.20,14,19  
300.000, 0.20,14,29  
300.000, 0.20,14,30  
300.000, 0.20,14,31  
300.000, 0.20,14,32  
300.000, 0.20,14,69  
300.000, 0.20,14,81  
300.000, 0.20,14,87  
300.000, 0.20,14,89  
300.000, 0.20,14,93  
300.000, 0.20,14,94  
1000.000, 0.30,3,6  
1000.000, 0.30,3,8  
1000.000, 0.30,3,12  
900.000, 0.30,3,8  
900.000, 0.30,3,15  
900.000, 0.30,3,22  
850.000, 0.30,1,9  
800.000, 0.30,1,4  
750.000, 0.30,1,1  
400.000, 0.30,8,10  
400.000, 0.30,8,12  
400.000, 0.30,8,27  
400.000, 0.30,8,28  
400.000, 0.30,8,72  
400.000, 0.30,8,74  
400.000, 0.30,8,80  
400.000, 0.30,8,89  
300.000, 0.30,16,14  
300.000, 0.30,16,16  
300.000, 0.30,16,18  
300.000, 0.30,16,19  
300.000, 0.30,16,30  
300.000, 0.30,16,31  
300.000, 0.30,16,32  
300.000, 0.30,16,36  
300.000, 0.30,16,60  
300.000, 0.30,16,76  
300.000, 0.30,16,85  
300.000, 0.30,16,92  
300.000, 0.30,16,94  
300.000, 0.30,16,96  
300.000, 0.30,16,100  
300.000, 0.30,16,101  
1000.000, 0.40,3,6  
1000.000, 0.40,3,8  
1000.000, 0.40,3,14  
900.000, 0.40,4,10  
900.000, 0.40,4,17  
900.000, 0.40,4,27  
900.000, 0.40,4,45  
850.000, 0.40,3,10  
850.000, 0.40,3,16  
850.000, 0.40,3,29  
800.000, 0.40,1,4  
750.000, 0.40,1,1  
650.000, 0.40,2,5  
650.000, 0.40,2,8  
400.000, 0.40,7,9  
400.000, 0.40,7,17  
400.000, 0.40,7,28  
400.000, 0.40,7,29  
400.000, 0.40,7,74  
400.000, 0.40,7,81  
400.000, 0.40,7,90  
300.000, 0.40,17,4  
300.000, 0.40,17,14  
300.000, 0.40,17,15  
300.000, 0.40,17,16  
300.000, 0.40,17,20  
300.000, 0.40,17,27  
300.000, 0.40,17,28  
300.000, 0.40,17,30  
300.000, 0.40,17,33  
300.000, 0.40,17,44  
300.000, 0.40,17,57  
300.000, 0.40,17,72  
300.000, 0.40,17,82  
300.000, 0.40,17,88  
300.000, 0.40,17,89  
300.000, 0.40,17,91  
300.000, 0.40,17,93  
1000.000, 0.50,4,6  
1000.000, 0.50,4,7  
1000.000, 0.50,4,9  
1000.000, 0.50,4,13  
900.000, 0.50,4,9  
900.000, 0.50,4,16  
900.000, 0.50,4,23  
900.000, 0.50,4,38  
850.000, 0.50,4,10  
850.000, 0.50,4,16  
850.000, 0.50,4,18  
850.000, 0.50,4,33  
800.000, 0.50,1,3  
750.000, 0.50,1,1  
650.000, 0.50,1,11  
500.000, 0.50,1,17  
400.000, 0.50,9,9  
400.000, 0.50,9,14  
400.000, 0.50,9,25  
400.000, 0.50,9,26  
400.000, 0.50,9,48  
400.000, 0.50,9,52  
400.000, 0.50,9,74  
400.000, 0.50,9,80  
400.000, 0.50,9,89  
300.000, 0.50,17,3  
300.000, 0.50,17,5  
300.000, 0.50,17,13  
300.000, 0.50,17,14  
300.000, 0.50,17,16  
300.000, 0.50,17,24  
300.000, 0.50,17,27  
300.000, 0.50,17,28  
300.000, 0.50,17,30  
300.000, 0.50,17,37  
300.000, 0.50,17,45  
300.000, 0.50,17,58  
300.000, 0.50,17,60  
300.000, 0.50,17,75  
300.000, 0.50,17,84  
300.000, 0.50,17,91  
300.000, 0.50,17,102  
1000.000, 0.60,4,5  
1000.000, 0.60,4,6  
1000.000, 0.60,4,8  
