level,value,number_of_labels,label 
1000.000, 0.00,2,9  
1000.000, 0.00,2,15  
900.000, 0.00,2,19  
900.000, 0.00,2,22  
850.000, 0.00,3,24  
850.000, 0.00,3,38  
850.000, 0.00,3,52  
800.000, 0.00,5,6  
800.000, 0.00,5,8  
800.000, 0.00,5,10  
800.000, 0.00,5,18  
800.000, 0.00,5,21  
750.000, 0.00,3,4  
750.000, 0.00,3,6  
750.000, 0.00,3,8  
700.000, 0.00,2,3  
700.000, 0.00,2,6  
650.000, 0.00,2,5  
650.000, 0.00,2,7  
600.000, 0.00,2,3  
600.000, 0.00,2,4  
500.000, 0.00,2,5  
500.000, 0.00,2,12  
400.000, 0.00,5,4  
400.000, 0.00,5,7  
400.000, 0.00,5,17  
400.000, 0.00,5,22  
400.000, 0.00,5,23  
300.000, 0.00,9,5  
300.000, 0.00,9,12  
300.000, 0.00,9,23  
300.000, 0.00,9,24  
300.000, 0.00,9,39  
300.000, 0.00,9,50  
300.000, 0.00,9,54  
300.000, 0.00,9,63  
300.000, 0.00,9,70  
1000.000, 0.10,2,8  
1000.000, 0.10,2,14  
900.000, 0.10,2,18  
900.000, 0.10,2,21  
850.000, 0.10,1,36  
800.000, 0.10,5,7  
800.000, 0.10,5,9  
800.000, 0.10,5,11  
800.000, 0.10,5,21  
800.000, 0.10,5,24  
750.000, 0.10,2,4  
750.000, 0.10,2,6  
700.000, 0.10,2,3  
700.000, 0.10,2,7  
650.000, 0.10,4,3  
650.000, 0.10,4,4  
650.000, 0.10,4,13  
650.000, 0.10,4,17  
600.000, 0.10,2,3  
600.000, 0.10,2,4  
500.000, 0.10,1,12  
400.000, 0.10,6,4  
400.000, 0.10,6,6  
400.000, 0.10,6,10  
400.000, 0.10,6,14  
400.000, 0.10,6,17  
400.000, 0.10,6,18  
300.000, 0.10,10,6  
300.000, 0.10,10,21  
300.000, 0.10,10,23  
300.000, 0.10,10,29  
300.000, 0.10,10,36  
300.000, 0.10,10,43  
300.000, 0.10,10,51  
300.000, 0.10,10,53  
300.000, 0.10,10,60  
300.000, 0.10,10,66  
1000.000, 0.20,2,10  
1000.000, 0.20,2,14  
900.000, 0.20,3,5  
900.000, 0.20,3,19  
900.000, 0.20,3,22  
850.000, 0.20,4,6  
850.000, 0.20,4,15  
850.000, 0.20,4,34  
850.000, 0.20,4,37  
800.000, 0.20,4,9  
800.000, 0.20,4,11  
800.000, 0.20,4,24  
800.000, 0.20,4,26  
750.000, 0.20,2,4  
750.000, 0.20,2,7  
700.000, 0.20,3,4  
700.000, 0.20,3,7  
700.000, 0.20,3,16  
650.000, 0.20,4,3  
650.000, 0.20,4,4  
650.000, 0.20,4,10  
650.000, 0.20,4,16  
600.000, 0.20,2,12  
600.000, 0.20,2,20  
500.000, 0.20,1,10  
400.000, 0.20,7,5  
400.000, 0.20,7,10  
400.000, 0.20,7,12  
400.000, 0.20,7,14  
400.000, 0.20,7,17  
400.000, 0.20,7,19  
400.000, 0.20,7,23  
300.000, 0.20,12,5  
300.000, 0.20,12,15  
300.000, 0.20,12,21  
300.000, 0.20,12,23  
300.000, 0.20,12,27  
300.000, 0.20,12,30  
300.000, 0.20,12,42  
300.000, 0.20,12,58  
300.000, 0.20,12,62  
300.000, 0.20,12,63  
300.000, 0.20,12,69  
300.000, 0.20,12,74  
1000.000, 0.30,3,10  
1000.000, 0.30,3,11  
1000.000, 0.30,3,15  
900.000, 0.30,5,5  
900.000, 0.30,5,11  
900.000, 0.30,5,13  
900.000, 0.30,5,22  
900.000, 0.30,5,23  
850.000, 0.30,3,6  
850.000, 0.30,3,30  
850.000, 0.30,3,40  
800.000, 0.30,5,7  
800.000, 0.30,5,10  
800.000, 0.30,5,15  
800.000, 0.30,5,26  
800.000, 0.30,5,29  
750.000, 0.30,3,4  
750.000, 0.30,3,7  
750.000, 0.30,3,10  
700.000, 0.30,3,3  
700.000, 0.30,3,4  
700.000, 0.30,3,10  
650.000, 0.30,2,5  
650.000, 0.30,2,10  
600.000, 0.30,2,13  
600.000, 0.30,2,20  
500.000, 0.30,1,9  
400.000, 0.30,7,4  
400.000, 0.30,7,9  
400.000, 0.30,7,10  
400.000, 0.30,7,11  
400.000, 0.30,7,15  
400.000, 0.30,7,16  
400.000, 0.30,7,18  
300.000, 0.30,9,6  
300.000, 0.30,9,17  
300.000, 0.30,9,23  
300.000, 0.30,9,25  
300.000, 0.30,9,35  
300.000, 0.30,9,44  
300.000, 0.30,9,55  
300.000, 0.30,9,62  
300.000, 0.30,9,71  
1000.000, 0.40,3,9  
1000.000, 0.40,3,10  
1000.000, 0.40,3,14  
900.000, 0.40,6,5  
900.000, 0.40,6,9  
900.000, 0.40,6,11  
900.000, 0.40,6,17  
900.000, 0.40,6,18  
900.000, 0.40,6,23  
850.000, 0.40,3,8  
850.000, 0.40,3,28  
850.000, 0.40,3,41  
800.000, 0.40,5,6  
800.000, 0.40,5,10  
800.000, 0.40,5,17  
800.000, 0.40,5,26  
800.000, 0.40,5,28  
750.000, 0.40,3,4  
750.000, 0.40,3,6  
750.000, 0.40,3,7  
700.000, 0.40,3,3  
700.000, 0.40,3,5  
700.000, 0.40,3,14  
600.000, 0.40,2,8  
600.000, 0.40,2,14  
500.000, 0.40,2,7  
500.000, 0.40,2,17  
400.000, 0.40,7,6  
400.000, 0.40,7,11  
400.000, 0.40,7,13  
400.000, 0.40,7,14  
400.000, 0.40,7,18  
400.000, 0.40,7,21  
400.000, 0.40,7,28  
300.000, 0.40,8,16  
300.000, 0.40,8,23  
300.000, 0.40,8,24  
300.000, 0.40,8,36  
300.000, 0.40,8,37  
300.000, 0.40,8,54  
300.000, 0.40,8,63  
300.000, 0.40,8,73  
1000.000, 0.50,4,10  
1000.000, 0.50,4,11  
1000.000, 0.50,4,15  
1000.000, 0.50,4,20  
900.000, 0.50,7,4  
900.000, 0.50,7,7  
900.000, 0.50,7,9  
900.000, 0.50,7,10  
900.000, 0.50,7,18  
900.000, 0.50,7,23  
900.000, 0.50,7,27  
850.000, 0.50,3,9  
850.000, 0.50,3,35  
850.000, 0.50,3,48  
800.000, 0.50,6,6  
800.000, 0.50,6,8  
800.000, 0.50,6,14  
800.000, 0.50,6,19  
800.000, 0.50,6,20  
800.000, 0.50,6,31  
750.000, 0.50,4,3  
750.000, 0.50,4,5  
750.000, 0.50,4,6  
750.000, 0.50,4,10  
700.000, 0.50,3,3  
700.000, 0.50,3,5  
700.000, 0.50,3,14  
650.000, 0.50,2,6  
650.000, 0.50,2,18  
600.000, 0.50,2,9  
600.000, 0.50,2,13  
500.000, 0.50,2,6  
500.000, 0.50,2,17  
400.000, 0.50,9,6  
400.000, 0.50,9,11  
400.000, 0.50,9,12  
400.000, 0.50,9,13  
400.000, 0.50,9,17  
400.000, 0.50,9,20  
400.000, 0.50,9,26  
400.000, 0.50,9,30  
400.000, 0.50,9,42  
300.000, 0.50,7,15  
300.000, 0.50,7,23  
300.000, 0.50,7,25  
300.000, 0.50,7,39  
300.000, 0.50,7,40  
300.000, 0.50,7,56  
300.000, 0.50,7,66  
1000.000, 0.60,4,8  
1000.000, 0.60,4,10  
1000.000, 0.60,4,11  
1000.000, 0.60,4,16  
900.000, 0.60,7,4  
900.000, 0.60,7,6  
900.000, 0.60,7,8  
900.000, 0.60,7,10  
900.000, 0.60,7,20  
900.000, 0.60,7,26  
900.000, 0.60,7,28  
850.000, 0.60,5,12  
850.000, 0.60,5,17  
850.000, 0.60,5,34  
850.000, 0.60,5,37  
850.000, 0.60,5,45  
800.000, 0.60,5,5  
800.000, 0.60,5,7  
800.000, 0.60,5,11  
800.000, 0.60,5,14  
800.000, 0.60,5,29  
750.000, 0.60,4,3  
750.000, 0.60,4,5  
750.000, 0.60,4,7  
750.000, 0.60,4,16  
700.000, 0.60,3,2  
700.000, 0.60,3,5  
700.000, 0.60,3,9  
650.000, 0.60,3,7  
650.000, 0.60,3,9  
650.000, 0.60,3,21  
600.000, 0.60,2,13  
600.000, 0.60,2,16  
500.000, 0.60,2,5  
500.000, 0.60,2,19  
400.000, 0.60,9,8  
400.000, 0.60,9,13  
400.000, 0.60,9,14  
400.000, 0.60,9,15  
400.000, 0.60,9,21  
400.000, 0.60,9,22  
400.000, 0.60,9,27  
400.000, 0.60,9,38  
400.000, 0.60,9,59  
300.000, 0.60,6,9  
300.000, 0.60,6,15  
300.000, 0.60,6,20  
300.000, 0.60,6,36  
300.000, 0.60,6,53  
300.000, 0.60,6,61  
1000.000, 0.70,5,8  
1000.000, 0.70,5,10  
1000.000, 0.70,5,11  
1000.000, 0.70,5,15  
1000.000, 0.70,5,19  
900.000, 0.70,7,4  
900.000, 0.70,7,7  
900.000, 0.70,7,9  
900.000, 0.70,7,13  
900.000, 0.70,7,21  
900.000, 0.70,7,24  
900.000, 0.70,7,25  
850.000, 0.70,5,13  
850.000, 0.70,5,17  
850.000, 0.70,5,37  
850.000, 0.70,5,39  
850.000, 0.70,5,45  
800.000, 0.70,4,6  
800.000, 0.70,4,9  
800.000, 0.70,4,15  
800.000, 0.70,4,32  
750.000, 0.70,2,3  
750.000, 0.70,2,14  
700.000, 0.70,3,2  
700.000, 0.70,3,5  
700.000, 0.70,3,8  
650.000, 0.70,4,3  
650.000, 0.70,4,7  
650.000, 0.70,4,14  
650.000, 0.70,4,22  
600.000, 0.70,2,14  
600.000, 0.70,2,19  
500.000, 0.70,3,5  
500.000, 0.70,3,9  
500.000, 0.70,3,18  
400.000, 0.70,7,10  
400.000, 0.70,7,15  
400.000, 0.70,7,16  
400.000, 0.70,7,26  
400.000, 0.70,7,33  
400.000, 0.70,7,51  
400.000, 0.70,7,66  
300.000, 0.70,6,8  
300.000, 0.70,6,11  
300.000, 0.70,6,18  
300.000, 0.70,6,35  
300.000, 0.70,6,53  
300.000, 0.70,6,56  
1000.000, 0.80,5,7  
1000.000, 0.80,5,9  
1000.000, 0.80,5,10  
1000.000, 0.80,5,14  
1000.000, 0.80,5,17  
900.000, 0.80,6,4  
900.000, 0.80,6,9  
900.000, 0.80,6,12  
900.000, 0.80,6,17  
900.000, 0.80,6,28  
900.000, 0.80,6,36  
850.000, 0.80,6,8  
850.000, 0.80,6,11  
850.000, 0.80,6,14  
850.000, 0.80,6,31  
850.000, 0.80,6,33  
850.000, 0.80,6,41  
800.000, 0.80,3,6  
800.000, 0.80,3,14  
800.000, 0.80,3,15  
750.000, 0.80,3,3  
750.000, 0.80,3,7  
750.000, 0.80,3,14  
700.000, 0.80,2,2  
700.000, 0.80,2,5  
650.000, 0.80,5,3  
650.000, 0.80,5,6  
650.000, 0.80,5,14  
650.000, 0.80,5,15  
650.000, 0.80,5,22  
600.000, 0.80,2,12  
600.000, 0.80,2,21  
500.000, 0.80,3,5  
500.000, 0.80,3,11  
500.000, 0.80,3,20  
400.000, 0.80,7,8  
400.000, 0.80,7,13  
400.000, 0.80,7,16  
400.000, 0.80,7,29  
400.000, 0.80,7,35  
400.000, 0.80,7,57  
400.000, 0.80,7,71  
300.000, 0.80,7,10  
300.000, 0.80,7,14  
300.000, 0.80,7,15  
300.000, 0.80,7,24  
300.000, 0.80,7,43  
300.000, 0.80,7,56  
300.000, 0.80,7,61  
1000.000, 0.90,6,6  
1000.000, 0.90,6,8  
1000.000, 0.90,6,9  
1000.000, 0.90,6,11  
1000.000, 0.90,6,14  
1000.000, 0.90,6,16  
900.000, 0.90,7,4  
900.000, 0.90,7,9  
900.000, 0.90,7,12  
900.000, 0.90,7,16  
900.000, 0.90,7,17  
900.000, 0.90,7,26  
900.000, 0.90,7,30  
850.000, 0.90,7,8  
850.000, 0.90,7,10  
850.000, 0.90,7,12  
850.000, 0.90,7,24  
850.000, 0.90,7,30  
850.000, 0.90,7,32  
850.000, 0.90,7,36  
800.000, 0.90,3,4  
800.000, 0.90,3,5  
800.000, 0.90,3,16  
750.000, 0.90,2,3  
750.000, 0.90,2,6  
700.000, 0.90,2,2  
700.000, 0.90,2,7  
650.000, 0.90,4,4  
650.000, 0.90,4,7  
650.000, 0.90,4,12  
650.000, 0.90,4,18  
600.000, 0.90,3,5  
600.000, 0.90,3,10  
600.000, 0.90,3,21  
500.000, 0.90,3,6  
500.000, 0.90,3,11  
500.000, 0.90,3,17  
400.000, 0.90,7,8  
400.000, 0.90,7,10  
400.000, 0.90,7,12  
400.000, 0.90,7,18  
400.000, 0.90,7,25  
400.000, 0.90,7,30  
400.000, 0.90,7,55  
300.000, 0.90,6,6  
300.000, 0.90,6,10  
300.000, 0.90,6,13  
300.000, 0.90,6,18  
300.000, 0.90,6,47  
300.000, 0.90,6,53  
1000.000, 1.00,7,7  
1000.000, 1.00,7,8  
1000.000, 1.00,7,9  
1000.000, 1.00,7,11  
1000.000, 1.00,7,12  
1000.000, 1.00,7,15  
1000.000, 1.00,7,16  
900.000, 1.00,8,5  
900.000, 1.00,8,9  
900.000, 1.00,8,12  
900.000, 1.00,8,15  
900.000, 1.00,8,17  
900.000, 1.00,8,19  
900.000, 1.00,8,26  
900.000, 1.00,8,30  
850.000, 1.00,9,6  
850.000, 1.00,9,8  
850.000, 1.00,9,12  
850.000, 1.00,9,21  
850.000, 1.00,9,26  
850.000, 1.00,9,28  
850.000, 1.00,9,31  
850.000, 1.00,9,35  
850.000, 1.00,9,42  
800.000, 1.00,4,3  
800.000, 1.00,4,5  
800.000, 1.00,4,20  
800.000, 1.00,4,21  
750.000, 1.00,1,3  
700.000, 1.00,2,2  
700.000, 1.00,2,6  
650.000, 1.00,4,4  
650.000, 1.00,4,5  
650.000, 1.00,4,9  
650.000, 1.00,4,23  
600.000, 1.00,4,5  
600.000, 1.00,4,11  
600.000, 1.00,4,19  
600.000, 1.00,4,21  
500.000, 1.00,3,6  
500.000, 1.00,3,9  
500.000, 1.00,3,16  
400.000, 1.00,6,8  
400.000, 1.00,6,19  
400.000, 1.00,6,23  
400.000, 1.00,6,28  
400.000, 1.00,6,51  
400.000, 1.00,6,59  
300.000, 1.00,6,5  
300.000, 1.00,6,10  
300.000, 1.00,6,14  
300.000, 1.00,6,29  
300.000, 1.00,6,43  
300.000, 1.00,6,47  
1000.000, 1.10,8,5  
1000.000, 1.10,8,6  
1000.000, 1.10,8,7  
1000.000, 1.10,8,8  
1000.000, 1.10,8,9  
1000.000, 1.10,8,11  
1000.000, 1.10,8,13  
1000.000, 1.10,8,14  
900.000, 1.10,9,5  
900.000, 1.10,9,8  
900.000, 1.10,9,10  
900.000, 1.10,9,13  
900.000, 1.10,9,16  
900.000, 1.10,9,19  
900.000, 1.10,9,21  
900.000, 1.10,9,26  
900.000, 1.10,9,30  
850.000, 1.10,10,7  
850.000, 1.10,10,8  
850.000, 1.10,10,10  
850.000, 1.10,10,14  
850.000, 1.10,10,21  
850.000, 1.10,10,27  
850.000, 1.10,10,32  
850.000, 1.10,10,33  
850.000, 1.10,10,43  
850.000, 1.10,10,48  
800.000, 1.10,4,2  
800.000, 1.10,4,3  
800.000, 1.10,4,14  
800.000, 1.10,4,15  
750.000, 1.10,2,4  
750.000, 1.10,2,9  
700.000, 1.10,2,2  
700.000, 1.10,2,5  
650.000, 1.10,3,3  
650.000, 1.10,3,4  
650.000, 1.10,3,18  
600.000, 1.10,6,6  
600.000, 1.10,6,10  
600.000, 1.10,6,15  
600.000, 1.10,6,16  
600.000, 1.10,6,31  
600.000, 1.10,6,33  
500.000, 1.10,3,6  
500.000, 1.10,3,10  
500.000, 1.10,3,18  
400.000, 1.10,5,22  
400.000, 1.10,5,26  
400.000, 1.10,5,30  
400.000, 1.10,5,37  
400.000, 1.10,5,79  
300.000, 1.10,6,3  
300.000, 1.10,6,9  
300.000, 1.10,6,13  
300.000, 1.10,6,26  
300.000, 1.10,6,42  
300.000, 1.10,6,46  
1000.000, 1.20,7,5  
1000.000, 1.20,7,6  
1000.000, 1.20,7,7  
1000.000, 1.20,7,8  
1000.000, 1.20,7,9  
1000.000, 1.20,7,11  
1000.000, 1.20,7,13  
900.000, 1.20,9,8  
900.000, 1.20,9,9  
900.000, 1.20,9,10  
900.000, 1.20,9,15  
900.000, 1.20,9,18  
900.000, 1.20,9,23  
900.000, 1.20,9,24  
900.000, 1.20,9,29  
900.000, 1.20,9,33  
850.000, 1.20,9,7  
850.000, 1.20,9,8  
850.000, 1.20,9,13  
850.000, 1.20,9,20  
850.000, 1.20,9,26  
850.000, 1.20,9,28  
850.000, 1.20,9,29  
850.000, 1.20,9,44  
850.000, 1.20,9,47  
800.000, 1.20,3,2  
800.000, 1.20,3,3  
800.000, 1.20,3,13  
750.000, 1.20,3,3  
750.000, 1.20,3,8  
750.000, 1.20,3,9  
700.000, 1.20,3,2  
700.000, 1.20,3,6  
700.000, 1.20,3,11  
650.000, 1.20,4,3  
650.000, 1.20,4,4  
650.000, 1.20,4,8  
650.000, 1.20,4,17  
600.000, 1.20,5,4  
600.000, 1.20,5,5  
600.000, 1.20,5,21  
600.000, 1.20,5,36  
600.000, 1.20,5,37  
500.000, 1.20,4,6  
500.000, 1.20,4,10  
500.000, 1.20,4,11  
500.000, 1.20,4,20  
400.000, 1.20,5,19  
400.000, 1.20,5,24  
400.000, 1.20,5,27  
400.000, 1.20,5,33  
400.000, 1.20,5,82  
300.000, 1.20,6,4  
300.000, 1.20,6,10  
300.000, 1.20,6,13  
300.000, 1.20,6,22  
300.000, 1.20,6,41  
300.000, 1.20,6,44  
1000.000, 1.30,6,4  
1000.000, 1.30,6,5  
1000.000, 1.30,6,8  
1000.000, 1.30,6,9  
1000.000, 1.30,6,11  
1000.000, 1.30,6,13  
900.000, 1.30,8,6  
900.000, 1.30,8,7  
900.000, 1.30,8,8  
900.000, 1.30,8,13  
900.000, 1.30,8,16  
900.000, 1.30,8,23  
900.000, 1.30,8,24  
900.000, 1.30,8,34  
850.000, 1.30,9,6  
850.000, 1.30,9,7  
850.000, 1.30,9,13  
850.000, 1.30,9,19  
850.000, 1.30,9,23  
850.000, 1.30,9,29  
850.000, 1.30,9,31  
850.000, 1.30,9,32  
850.000, 1.30,9,52  
800.000, 1.30,3,2  
800.000, 1.30,3,3  
800.000, 1.30,3,9  
750.000, 1.30,4,2  
750.000, 1.30,4,3  
750.000, 1.30,4,7  
750.000, 1.30,4,9  
700.000, 1.30,4,2  
700.000, 1.30,4,6  
700.000, 1.30,4,9  
700.000, 1.30,4,13  
650.000, 1.30,4,6  
650.000, 1.30,4,7  
650.000, 1.30,4,9  
650.000, 1.30,4,17  
600.000, 1.30,6,4  
600.000, 1.30,6,5  
600.000, 1.30,6,10  
600.000, 1.30,6,13  
600.000, 1.30,6,38  
600.000, 1.30,6,39  
500.000, 1.30,4,6  
500.000, 1.30,4,9  
500.000, 1.30,4,10  
500.000, 1.30,4,20  
400.000, 1.30,5,14  
400.000, 1.30,5,17  
400.000, 1.30,5,19  
400.000, 1.30,5,24  
400.000, 1.30,5,66  
300.000, 1.30,6,4  
300.000, 1.30,6,7  
300.000, 1.30,6,10  
300.000, 1.30,6,18  
300.000, 1.30,6,36  
300.000, 1.30,6,37  
1000.000, 1.40,6,4  
1000.000, 1.40,6,5  
1000.000, 1.40,6,7  
1000.000, 1.40,6,10  
1000.000, 1.40,6,12  
1000.000, 1.40,6,15  
900.000, 1.40,8,6  
900.000, 1.40,8,7  
900.000, 1.40,8,8  
900.000, 1.40,8,13  
900.000, 1.40,8,15  
900.000, 1.40,8,23  
900.000, 1.40,8,24  
900.000, 1.40,8,34  
850.000, 1.40,8,6  
850.000, 1.40,8,7  
850.000, 1.40,8,11  
850.000, 1.40,8,15  
850.000, 1.40,8,23  
850.000, 1.40,8,25  
850.000, 1.40,8,30  
850.000, 1.40,8,45  
800.000, 1.40,5,2  
800.000, 1.40,5,3  
800.000, 1.40,5,7  
800.000, 1.40,5,9  
800.000, 1.40,5,11  
750.000, 1.40,5,2  
750.000, 1.40,5,3  
750.000, 1.40,5,5  
750.000, 1.40,5,7  
750.000, 1.40,5,8  
700.000, 1.40,2,5  
700.000, 1.40,2,7  
650.000, 1.40,5,3  
650.000, 1.40,5,4  
650.000, 1.40,5,6  
650.000, 1.40,5,8  
650.000, 1.40,5,14  
600.000, 1.40,6,2  
600.000, 1.40,6,5  
600.000, 1.40,6,12  
600.000, 1.40,6,13  
600.000, 1.40,6,34  
600.000, 1.40,6,36  
500.000, 1.40,5,4  
500.000, 1.40,5,6  
500.000, 1.40,5,11  
500.000, 1.40,5,12  
500.000, 1.40,5,21  
400.000, 1.40,7,11  
400.000, 1.40,7,13  
400.000, 1.40,7,16  
400.000, 1.40,7,20  
400.000, 1.40,7,29  
400.000, 1.40,7,48  
400.000, 1.40,7,69  
300.000, 1.40,7,3  
300.000, 1.40,7,6  
300.000, 1.40,7,13  
300.000, 1.40,7,24  
300.000, 1.40,7,37  
300.000, 1.40,7,42  
300.000, 1.40,7,43  
1000.000, 1.50,5,5  
1000.000, 1.50,5,7  
1000.000, 1.50,5,8  
1000.000, 1.50,5,10  
1000.000, 1.50,5,13  
900.000, 1.50,7,4  
900.000, 1.50,7,5  
900.000, 1.50,7,6  
900.000, 1.50,7,10  
900.000, 1.50,7,12  
900.000, 1.50,7,21  
900.000, 1.50,7,22  
850.000, 1.50,8,6  
850.000, 1.50,8,7  
850.000, 1.50,8,11  
850.000, 1.50,8,15  
850.000, 1.50,8,17  
850.000, 1.50,8,25  
850.000, 1.50,8,26  
850.000, 1.50,8,38  
800.000, 1.50,5,2  
800.000, 1.50,5,3  
800.000, 1.50,5,6  
800.000, 1.50,5,9  
800.000, 1.50,5,14  
750.000, 1.50,4,1  
750.000, 1.50,4,2  
750.000, 1.50,4,4  
750.000, 1.50,4,7  
700.000, 1.50,2,4  
700.000, 1.50,2,5  
650.000, 1.50,5,3  
650.000, 1.50,5,4  
650.000, 1.50,5,7  
650.000, 1.50,5,8  
650.000, 1.50,5,19  
600.000, 1.50,5,2  
600.000, 1.50,5,7  
600.000, 1.50,5,15  
600.000, 1.50,5,36  
600.000, 1.50,5,38  
500.000, 1.50,5,4  
500.000, 1.50,5,6  
500.000, 1.50,5,13  
500.000, 1.50,5,14  
500.000, 1.50,5,21  
400.000, 1.50,6,12  
400.000, 1.50,6,14  
400.000, 1.50,6,15  
400.000, 1.50,6,17  
400.000, 1.50,6,22  
400.000, 1.50,6,68  
300.000, 1.50,8,3  
300.000, 1.50,8,4  
300.000, 1.50,8,11  
300.000, 1.50,8,17  
300.000, 1.50,8,20  
300.000, 1.50,8,30  
300.000, 1.50,8,32  
300.000, 1.50,8,39  
1000.000, 1.60,5,4  
1000.000, 1.60,5,5  
1000.000, 1.60,5,6  
1000.000, 1.60,5,8  
1000.000, 1.60,5,12  
900.000, 1.60,7,4  
900.000, 1.60,7,5  
900.000, 1.60,7,6  
900.000, 1.60,7,11  
900.000, 1.60,7,13  
900.000, 1.60,7,20  
900.000, 1.60,7,21  
850.000, 1.60,8,6  
850.000, 1.60,8,7  
850.000, 1.60,8,10  
850.000, 1.60,8,12  
850.000, 1.60,8,16  
850.000, 1.60,8,30  
850.000, 1.60,8,32  
850.000, 1.60,8,46  
800.000, 1.60,5,2  
800.000, 1.60,5,3  
800.000, 1.60,5,7  
800.000, 1.60,5,16  
800.000, 1.60,5,19  
750.000, 1.60,4,1  
750.000, 1.60,4,2  
750.000, 1.60,4,5  
750.000, 1.60,4,7  
700.000, 1.60,3,1  
700.000, 1.60,3,8  
700.000, 1.60,3,12  
650.000, 1.60,3,3  
650.000, 1.60,3,4  
650.000, 1.60,3,18  
600.000, 1.60,5,2  
600.000, 1.60,5,4  
600.000, 1.60,5,8  
600.000, 1.60,5,9  
600.000, 1.60,5,26  
500.000, 1.60,6,3  
500.000, 1.60,6,5  
500.000, 1.60,6,11  
500.000, 1.60,6,12  
500.000, 1.60,6,23  
500.000, 1.60,6,30  
400.000, 1.60,6,11  
400.000, 1.60,6,14  
400.000, 1.60,6,16  
400.000, 1.60,6,19  
400.000, 1.60,6,24  
400.000, 1.60,6,70  
300.000, 1.60,7,3  
300.000, 1.60,7,4  
300.000, 1.60,7,13  
300.000, 1.60,7,19  
300.000, 1.60,7,39  
300.000, 1.60,7,41  
300.000, 1.60,7,49  
1000.000, 1.70,7,3  
1000.000, 1.70,7,4  
1000.000, 1.70,7,5  
1000.000, 1.70,7,8  
1000.000, 1.70,7,10  
1000.000, 1.70,7,12  
1000.000, 1.70,7,13  
900.000, 1.70,8,3  
900.000, 1.70,8,4  
900.000, 1.70,8,9  
900.000, 1.70,8,11  
900.000, 1.70,8,13  
900.000, 1.70,8,17  
900.000, 1.70,8,18  
900.000, 1.70,8,28  
850.000, 1.70,8,4  
850.000, 1.70,8,5  
850.000, 1.70,8,11  
850.000, 1.70,8,12  
850.000, 1.70,8,24  
850.000, 1.70,8,29  
850.000, 1.70,8,32  
850.000, 1.70,8,41  
800.000, 1.70,5,2  
800.000, 1.70,5,3  
800.000, 1.70,5,6  
800.000, 1.70,5,9  
800.000, 1.70,5,14  
750.000, 1.70,4,1  
750.000, 1.70,4,2  
750.000, 1.70,4,4  
750.000, 1.70,4,5  
700.000, 1.70,4,1  
700.000, 1.70,4,6  
700.000, 1.70,4,11  
700.000, 1.70,4,24  
650.000, 1.70,3,3  
650.000, 1.70,3,5  
650.000, 1.70,3,19  
600.000, 1.70,5,3  
600.000, 1.70,5,5  
600.000, 1.70,5,13  
600.000, 1.70,5,14  
600.000, 1.70,5,27  
500.000, 1.70,6,2  
500.000, 1.70,6,4  
500.000, 1.70,6,9  
500.000, 1.70,6,10  
500.000, 1.70,6,21  
500.000, 1.70,6,27  
400.000, 1.70,6,11  
400.000, 1.70,6,13  
400.000, 1.70,6,15  
400.000, 1.70,6,17  
400.000, 1.70,6,21  
400.000, 1.70,6,67  
300.000, 1.70,6,3  
300.000, 1.70,6,4  
300.000, 1.70,6,7  
300.000, 1.70,6,28  
300.000, 1.70,6,30  
300.000, 1.70,6,36  
1000.000, 1.80,7,3  
1000.000, 1.80,7,4  
1000.000, 1.80,7,5  
1000.000, 1.80,7,8  
1000.000, 1.80,7,10  
1000.000, 1.80,7,11  
1000.000, 1.80,7,12  
900.000, 1.80,7,3  
900.000, 1.80,7,4  
900.000, 1.80,7,8  
900.000, 1.80,7,10  
900.000, 1.80,7,12  
900.000, 1.80,7,15  
900.000, 1.80,7,25  
850.000, 1.80,9,3  
850.000, 1.80,9,5  
850.000, 1.80,9,11  
850.000, 1.80,9,13  
850.000, 1.80,9,26  
850.000, 1.80,9,27  
850.000, 1.80,9,34  
850.000, 1.80,9,39  
850.000, 1.80,9,46  
800.000, 1.80,5,1  
800.000, 1.80,5,2  
800.000, 1.80,5,5  
800.000, 1.80,5,6  
800.000, 1.80,5,11  
750.000, 1.80,4,1  
750.000, 1.80,4,2  
750.000, 1.80,4,4  
750.000, 1.80,4,6  
700.000, 1.80,3,1  
700.000, 1.80,3,4  
700.000, 1.80,3,8  
650.000, 1.80,3,4  
650.000, 1.80,3,6  
650.000, 1.80,3,19  
600.000, 1.80,6,2  
600.000, 1.80,6,4  
600.000, 1.80,6,10  
600.000, 1.80,6,11  
600.000, 1.80,6,12  
600.000, 1.80,6,19  
500.000, 1.80,7,4  
500.000, 1.80,7,7  
500.000, 1.80,7,10  
500.000, 1.80,7,11  
500.000, 1.80,7,12  
500.000, 1.80,7,22  
500.000, 1.80,7,27  
400.000, 1.80,9,4  
400.000, 1.80,9,10  
400.000, 1.80,9,11  
400.000, 1.80,9,13  
400.000, 1.80,9,15  
400.000, 1.80,9,20  
