level,value,number_of_labels,label 
1000.000, 0.00,4,8  
1000.000, 0.00,4,16  
1000.000, 0.00,4,23  
1000.000, 0.00,4,30  
900.000, 0.00,4,12  
900.000, 0.00,4,13  
900.000, 0.00,4,14  
900.000, 0.00,4,20  
850.000, 0.00,4,9  
850.000, 0.00,4,14  
850.000, 0.00,4,26  
850.000, 0.00,4,35  
800.000, 0.00,3,9  
800.000, 0.00,3,22  
800.000, 0.00,3,29  
750.000, 0.00,6,15  
750.000, 0.00,6,23  
750.000, 0.00,6,24  
750.000, 0.00,6,25  
750.000, 0.00,6,27  
750.000, 0.00,6,31  
700.000, 0.00,4,10  
700.000, 0.00,4,17  
700.000, 0.00,4,20  
700.000, 0.00,4,21  
650.000, 0.00,2,9  
650.000, 0.00,2,21  
600.000, 0.00,2,6  
600.000, 0.00,2,16  
500.000, 0.00,1,41  
400.000, 0.00,8,20  
400.000, 0.00,8,21  
400.000, 0.00,8,34  
400.000, 0.00,8,50  
400.000, 0.00,8,63  
400.000, 0.00,8,66  
400.000, 0.00,8,74  
400.000, 0.00,8,79  
300.000, 0.00,7,16  
300.000, 0.00,7,28  
300.000, 0.00,7,30  
300.000, 0.00,7,32  
300.000, 0.00,7,36  
300.000, 0.00,7,47  
300.000, 0.00,7,64  
1000.000, 0.10,4,7  
1000.000, 0.10,4,13  
1000.000, 0.10,4,18  
1000.000, 0.10,4,25  
900.000, 0.10,3,14  
900.000, 0.10,3,20  
900.000, 0.10,3,25  
850.000, 0.10,4,10  
850.000, 0.10,4,14  
850.000, 0.10,4,26  
850.000, 0.10,4,33  
800.000, 0.10,3,13  
800.000, 0.10,3,25  
800.000, 0.10,3,28  
750.000, 0.10,5,23  
750.000, 0.10,5,24  
750.000, 0.10,5,28  
750.000, 0.10,5,29  
750.000, 0.10,5,32  
700.000, 0.10,4,11  
700.000, 0.10,4,18  
700.000, 0.10,4,21  
700.000, 0.10,4,29  
650.000, 0.10,3,8  
650.000, 0.10,3,16  
650.000, 0.10,3,17  
600.000, 0.10,2,6  
600.000, 0.10,2,15  
500.000, 0.10,1,5  
400.000, 0.10,8,22  
400.000, 0.10,8,40  
400.000, 0.10,8,55  
400.000, 0.10,8,66  
400.000, 0.10,8,68  
400.000, 0.10,8,73  
400.000, 0.10,8,75  
400.000, 0.10,8,80  
300.000, 0.10,6,17  
300.000, 0.10,6,24  
300.000, 0.10,6,26  
300.000, 0.10,6,32  
300.000, 0.10,6,41  
300.000, 0.10,6,44  
1000.000, 0.20,4,7  
1000.000, 0.20,4,11  
1000.000, 0.20,4,15  
1000.000, 0.20,4,21  
900.000, 0.20,3,16  
900.000, 0.20,3,19  
900.000, 0.20,3,23  
850.000, 0.20,3,14  
850.000, 0.20,3,22  
850.000, 0.20,3,26  
800.000, 0.20,5,6  
800.000, 0.20,5,9  
800.000, 0.20,5,22  
800.000, 0.20,5,25  
800.000, 0.20,5,26  
750.000, 0.20,5,20  
750.000, 0.20,5,22  
750.000, 0.20,5,26  
750.000, 0.20,5,27  
750.000, 0.20,5,30  
700.000, 0.20,3,11  
700.000, 0.20,3,16  
700.000, 0.20,3,20  
650.000, 0.20,1,12  
