level,value,number_of_labels,label
850.0,0.0,1,40
850.0,0.1,3,6
850.0,0.1,3,36
850.0,0.1,3,38
850.0,0.2,6,5
850.0,0.2,6,11
850.0,0.2,6,39
850.0,0.2,6,40
850.0,0.2,6,49
850.0,0.2,6,56
850.0,0.3,5,5
850.0,0.3,5,51
850.0,0.3,5,54
850.0,0.3,5,57
850.0,0.3,5,63
850.0,0.4,5,6
850.0,0.4,5,33
850.0,0.4,5,43
850.0,0.4,5,47
850.0,0.4,5,58
850.0,0.5,5,8
850.0,0.5,5,16
850.0,0.5,5,37
850.0,0.5,5,47
850.0,0.5,5,58
850.0,0.6,4,7
850.0,0.6,4,15
850.0,0.6,4,36
850.0,0.6,4,49
850.0,0.7,6,6
850.0,0.7,6,9
850.0,0.7,6,18
850.0,0.7,6,37
850.0,0.7,6,39
850.0,0.7,6,50
850.0,0.8,5,5
850.0,0.8,5,9
850.0,0.8,5,18
850.0,0.8,5,40
850.0,0.8,5,55
850.0,0.9,4,10
850.0,0.9,4,13
850.0,0.9,4,22
850.0,0.9,4,48
850.0,1.0,5,9
850.0,1.0,5,15
850.0,1.0,5,24
850.0,1.0,5,27
850.0,1.0,5,51
850.0,1.1,6,13
850.0,1.1,6,20
850.0,1.1,6,22
850.0,1.1,6,25
850.0,1.1,6,47
850.0,1.1,6,50
850.0,1.2,6,16
850.0,1.2,6,18
850.0,1.2,6,21
850.0,1.2,6,39
850.0,1.2,6,43
850.0,1.2,6,48
850.0,1.3,4,13
850.0,1.3,4,22
850.0,1.3,4,41
850.0,1.3,4,45
850.0,1.4,3,10
850.0,1.4,3,18
850.0,1.4,3,39
850.0,1.5,3,7
850.0,1.5,3,17
850.0,1.5,3,44
850.0,1.6,7,6
850.0,1.6,7,11
850.0,1.6,7,15
850.0,1.6,7,39
850.0,1.6,7,49
850.0,1.6,7,55
850.0,1.6,7,64
850.0,1.7,7,6
850.0,1.7,7,9
850.0,1.7,7,15
850.0,1.7,7,17
850.0,1.7,7,23
850.0,1.7,7,52
850.0,1.7,7,58
850.0,1.8,7,5
850.0,1.8,7,9
850.0,1.8,7,14
850.0,1.8,7,21
850.0,1.8,7,34
850.0,1.8,7,54
850.0,1.8,7,61
850.0,1.9,8,5
850.0,1.9,8,9
850.0,1.9,8,12
850.0,1.9,8,15
850.0,1.9,8,20
850.0,1.9,8,31
850.0,1.9,8,47
850.0,1.9,8,53
850.0,2.0,8,5
850.0,2.0,8,9
850.0,2.0,8,13
850.0,2.0,8,15
850.0,2.0,8,20
850.0,2.0,8,41
850.0,2.0,8,54
850.0,2.0,8,60
850.0,2.1,9,5
850.0,2.1,9,8
850.0,2.1,9,13
850.0,2.1,9,16
850.0,2.1,9,18
850.0,2.1,9,24
850.0,2.1,9,45
850.0,2.1,9,58
850.0,2.1,9,67
850.0,2.2,9,5
850.0,2.2,9,11
850.0,2.2,9,13
850.0,2.2,9,14
850.0,2.2,9,17
850.0,2.2,9,24
850.0,2.2,9,41
850.0,2.2,9,52
850.0,2.2,9,61
850.0,2.3,10,11
850.0,2.3,10,13
850.0,2.3,10,14
850.0,2.3,10,16
850.0,2.3,10,22
850.0,2.3,10,31
850.0,2.3,10,36
850.0,2.3,10,43
850.0,2.3,10,57
850.0,2.3,10,63
850.0,2.4,12,10
850.0,2.4,12,13
850.0,2.4,12,14
850.0,2.4,12,15
850.0,2.4,12,21
850.0,2.4,12,29
850.0,2.4,12,34
850.0,2.4,12,38
850.0,2.4,12,42
850.0,2.4,12,54
850.0,2.4,12,63
850.0,2.4,12,64
850.0,2.5,10,11
850.0,2.5,10,16
850.0,2.5,10,17
850.0,2.5,10,22
850.0,2.5,10,27
850.0,2.5,10,36
850.0,2.5,10,38
850.0,2.5,10,40
850.0,2.5,10,53
850.0,2.5,10,63
850.0,2.6,10,7
850.0,2.6,10,10
850.0,2.6,10,13
850.0,2.6,10,14
850.0,2.6,10,31
850.0,2.6,10,32
850.0,2.6,10,34
850.0,2.6,10,35
850.0,2.6,10,48
850.0,2.6,10,52
850.0,2.7,10,2
850.0,2.7,10,5
850.0,2.7,10,8
850.0,2.7,10,9
850.0,2.7,10,28
850.0,2.7,10,30
850.0,2.7,10,31
850.0,2.7,10,32
850.0,2.7,10,43
850.0,2.7,10,51
850.0,2.8,9,3
850.0,2.8,9,5
850.0,2.8,9,9
850.0,2.8,9,10
850.0,2.8,9,26
850.0,2.8,9,30
850.0,2.8,9,31
850.0,2.8,9,36
850.0,2.8,9,44
850.0,2.9,9,2
850.0,2.9,9,3
850.0,2.9,9,8
850.0,2.9,9,9
850.0,2.9,9,23
850.0,2.9,9,25
850.0,2.9,9,26
850.0,2.9,9,31
850.0,2.9,9,44
850.0,3.0,9,2
850.0,3.0,9,3
850.0,3.0,9,8
850.0,3.0,9,9
850.0,3.0,9,21
850.0,3.0,9,22
850.0,3.0,9,24
850.0,3.0,9,25
850.0,3.0,9,37
850.0,3.1,9,2
850.0,3.1,9,3
850.0,3.1,9,7
850.0,3.1,9,8
850.0,3.1,9,15
850.0,3.1,9,17
850.0,3.1,9,18
850.0,3.1,9,19
850.0,3.1,9,30
850.0,3.2,8,1
850.0,3.2,8,3
850.0,3.2,8,6
850.0,3.2,8,7
850.0,3.2,8,12
850.0,3.2,8,16
850.0,3.2,8,17
850.0,3.2,8,18
850.0,3.3,8,1
850.0,3.3,8,3
850.0,3.3,8,6
850.0,3.3,8,7
850.0,3.3,8,14
850.0,3.3,8,16
850.0,3.3,8,20
850.0,3.3,8,22
850.0,3.4,8,1
850.0,3.4,8,3
850.0,3.4,8,5
850.0,3.4,8,7
850.0,3.4,8,12
850.0,3.4,8,13
850.0,3.4,8,15
850.0,3.4,8,18
850.0,3.5,7,2
850.0,3.5,7,4
850.0,3.5,7,6
850.0,3.5,7,7
850.0,3.5,7,13
850.0,3.5,7,15
850.0,3.5,7,18
850.0,3.6,7,2
850.0,3.6,7,3
850.0,3.6,7,10
850.0,3.6,7,14
850.0,3.6,7,17
850.0,3.6,7,21
850.0,3.6,7,26
850.0,3.7,6,2
850.0,3.7,6,3
850.0,3.7,6,10
850.0,3.7,6,15
850.0,3.7,6,21
850.0,3.7,6,24
850.0,3.8,7,2
850.0,3.8,7,3
850.0,3.8,7,8
850.0,3.8,7,14
850.0,3.8,7,15
850.0,3.8,7,17
850.0,3.8,7,20
850.0,3.9,8,1
850.0,3.9,8,2
850.0,3.9,8,6
850.0,3.9,8,10
850.0,3.9,8,13
850.0,3.9,8,15
850.0,3.9,8,16
850.0,3.9,8,17
850.0,4.0,8,1
850.0,4.0,8,2
850.0,4.0,8,5
850.0,4.0,8,9
850.0,4.0,8,12
850.0,4.0,8,13
850.0,4.0,8,14
850.0,4.0,8,15
850.0,4.1,8,1
850.0,4.1,8,2
850.0,4.1,8,3
850.0,4.1,8,6
850.0,4.1,8,7
850.0,4.1,8,9
850.0,4.1,8,10
850.0,4.1,8,12
850.0,4.2,7,1
850.0,4.2,7,2
850.0,4.2,7,3
850.0,4.2,7,7
850.0,4.2,7,8
850.0,4.2,7,11
850.0,4.2,7,19
850.0,4.3,6,2
850.0,4.3,6,5
850.0,4.3,6,9
850.0,4.3,6,11
850.0,4.3,6,13
850.0,4.3,6,20
850.0,4.4,3,2
850.0,4.4,3,5
850.0,4.4,3,19
850.0,4.5,3,2
850.0,4.5,3,4
850.0,4.5,3,17
850.0,4.6,3,2
850.0,4.6,3,6
850.0,4.6,3,19
850.0,4.7,3,1
850.0,4.7,3,6
850.0,4.7,3,17
850.0,4.8,3,2
850.0,4.8,3,6
850.0,4.8,3,11
850.0,4.9,2,2
850.0,4.9,2,4
850.0,5.0,2,1
850.0,5.0,2,4
850.0,5.1,2,1
850.0,5.1,2,5
850.0,5.2,1,4
850.0,5.3,1,2
850.0,5.4,1,2
850.0,5.5,1,2
850.0,5.6,1,2
850.0,5.7,1,2
850.0,5.8,1,1
850.0,5.9,1,1
850.0,6.0,1,1
850.0,6.1,2,1
850.0,6.1,2,3
850.0,6.2,2,1
850.0,6.2,2,3
850.0,6.3,2,1
850.0,6.3,2,2
850.0,6.4,2,1
850.0,6.4,2,2
850.0,6.5,2,1
850.0,6.5,2,2
850.0,6.6,2,1
850.0,6.6,2,2
850.0,6.7,2,1
850.0,6.7,2,2
850.0,6.8,2,1
850.0,6.8,2,2
850.0,6.9,2,1
850.0,6.9,2,3
850.0,7.0,2,1
850.0,7.0,2,2
850.0,7.1,2,1
850.0,7.1,2,3
850.0,7.2,2,1
850.0,7.2,2,3
850.0,7.3,2,1
850.0,7.3,2,3
850.0,7.4,2,1
850.0,7.4,2,3
850.0,7.5,2,1
850.0,7.5,2,2
850.0,7.6,2,1
850.0,7.6,2,3
850.0,7.7,2,1
850.0,7.7,2,3
850.0,7.8,2,1
850.0,7.8,2,4
850.0,7.9,2,1
850.0,7.9,2,2
850.0,8.0,2,1
850.0,8.0,2,2
850.0,8.1,2,1
850.0,8.1,2,2
850.0,8.2,2,1
850.0,8.2,2,2
850.0,8.3,2,1
850.0,8.3,2,3
850.0,8.4,2,1
850.0,8.4,2,3
850.0,8.5,2,1
850.0,8.5,2,3
