level,value,number_of_labels,label 
1000.000, 0.00,6,8  
1000.000, 0.00,6,10  
1000.000, 0.00,6,12  
1000.000, 0.00,6,18  
1000.000, 0.00,6,19  
1000.000, 0.00,6,21  
900.000, 0.00,4,6  
900.000, 0.00,4,8  
900.000, 0.00,4,16  
900.000, 0.00,4,25  
850.000, 0.00,6,9  
850.000, 0.00,6,15  
850.000, 0.00,6,30  
850.000, 0.00,6,34  
850.000, 0.00,6,39  
850.000, 0.00,6,47  
800.000, 0.00,3,6  
800.000, 0.00,3,19  
800.000, 0.00,3,38  
750.000, 0.00,2,6  
750.000, 0.00,2,7  
700.000, 0.00,4,2  
700.000, 0.00,4,4  
700.000, 0.00,4,13  
700.000, 0.00,4,20  
650.000, 0.00,4,1  
650.000, 0.00,4,6  
650.000, 0.00,4,16  
650.000, 0.00,4,27  
600.000, 0.00,1,6  
400.000, 0.00,8,2  
400.000, 0.00,8,8  
400.000, 0.00,8,12  
400.000, 0.00,8,13  
400.000, 0.00,8,23  
400.000, 0.00,8,32  
400.000, 0.00,8,38  
400.000, 0.00,8,74  
300.000, 0.00,5,10  
300.000, 0.00,5,13  
300.000, 0.00,5,24  
300.000, 0.00,5,28  
300.000, 0.00,5,65  
1000.000, 0.10,6,8  
1000.000, 0.10,6,10  
1000.000, 0.10,6,12  
1000.000, 0.10,6,18  
1000.000, 0.10,6,19  
1000.000, 0.10,6,21  
900.000, 0.10,5,6  
900.000, 0.10,5,8  
900.000, 0.10,5,9  
900.000, 0.10,5,14  
900.000, 0.10,5,20  
850.000, 0.10,5,13  
850.000, 0.10,5,21  
850.000, 0.10,5,36  
850.000, 0.10,5,39  
850.000, 0.10,5,42  
800.000, 0.10,3,6  
800.000, 0.10,3,15  
800.000, 0.10,3,33  
750.000, 0.10,5,5  
750.000, 0.10,5,6  
750.000, 0.10,5,24  
750.000, 0.10,5,28  
750.000, 0.10,5,35  
700.000, 0.10,5,1  
700.000, 0.10,5,4  
700.000, 0.10,5,9  
700.000, 0.10,5,12  
700.000, 0.10,5,22  
650.000, 0.10,4,1  
650.000, 0.10,4,5  
650.000, 0.10,4,13  
650.000, 0.10,4,29  
600.000, 0.10,1,7  
500.000, 0.10,1,5  
400.000, 0.10,6,3  
400.000, 0.10,6,7  
400.000, 0.10,6,13  
400.000, 0.10,6,25  
400.000, 0.10,6,35  
400.000, 0.10,6,42  
300.000, 0.10,6,11  
300.000, 0.10,6,12  
300.000, 0.10,6,22  
300.000, 0.10,6,24  
300.000, 0.10,6,47  
300.000, 0.10,6,65  
1000.000, 0.20,6,8  
1000.000, 0.20,6,10  
1000.000, 0.20,6,12  
1000.000, 0.20,6,18  
1000.000, 0.20,6,19  
1000.000, 0.20,6,20  
900.000, 0.20,5,5  
900.000, 0.20,5,8  
900.000, 0.20,5,9  
900.000, 0.20,5,12  
900.000, 0.20,5,19  
850.000, 0.20,6,14  
850.000, 0.20,6,19  
850.000, 0.20,6,20  
850.000, 0.20,6,35  
850.000, 0.20,6,38  
850.000, 0.20,6,40  
800.000, 0.20,4,7  
800.000, 0.20,4,16  
800.000, 0.20,4,25  
800.000, 0.20,4,36  
750.000, 0.20,5,4  
750.000, 0.20,5,5  
750.000, 0.20,5,23  
750.000, 0.20,5,26  
750.000, 0.20,5,33  
700.000, 0.20,5,1  
700.000, 0.20,5,5  
700.000, 0.20,5,12  
700.000, 0.20,5,13  
700.000, 0.20,5,22  
650.000, 0.20,4,1  
650.000, 0.20,4,8  
650.000, 0.20,4,16  
650.000, 0.20,4,27  
600.000, 0.20,3,9  
600.000, 0.20,3,29  
600.000, 0.20,3,39  
500.000, 0.20,1,4  
400.000, 0.20,4,6  
400.000, 0.20,4,22  
400.000, 0.20,4,27  
400.000, 0.20,4,32  
300.000, 0.20,7,5  
300.000, 0.20,7,10  
300.000, 0.20,7,13  
300.000, 0.20,7,22  
300.000, 0.20,7,26  
300.000, 0.20,7,46  
300.000, 0.20,7,67  
1000.000, 0.30,6,8  
1000.000, 0.30,6,10  
1000.000, 0.30,6,11  
1000.000, 0.30,6,17  
1000.000, 0.30,6,18  
1000.000, 0.30,6,19  
900.000, 0.30,5,5  
900.000, 0.30,5,8  
900.000, 0.30,5,14  
900.000, 0.30,5,22  
900.000, 0.30,5,27  
850.000, 0.30,8,11  
850.000, 0.30,8,17  
850.000, 0.30,8,18  
850.000, 0.30,8,35  
850.000, 0.30,8,38  
850.000, 0.30,8,46  
850.000, 0.30,8,51  
850.000, 0.30,8,55  
800.000, 0.30,3,6  
800.000, 0.30,3,13  
800.000, 0.30,3,30  
750.000, 0.30,6,4  
750.000, 0.30,6,5  
750.000, 0.30,6,20  
750.000, 0.30,6,24  
750.000, 0.30,6,33  
750.000, 0.30,6,35  
700.000, 0.30,3,1  
700.000, 0.30,3,12  
700.000, 0.30,3,23  
650.000, 0.30,4,1  
650.000, 0.30,4,17  
650.000, 0.30,4,19  
650.000, 0.30,4,28  
600.000, 0.30,4,11  
600.000, 0.30,4,12  
600.000, 0.30,4,25  
600.000, 0.30,4,33  
500.000, 0.30,1,5  
400.000, 0.30,7,7  
400.000, 0.30,7,23  
400.000, 0.30,7,27  
400.000, 0.30,7,29  
400.000, 0.30,7,33  
400.000, 0.30,7,42  
400.000, 0.30,7,68  
300.000, 0.30,8,6  
300.000, 0.30,8,14  
300.000, 0.30,8,22  
300.000, 0.30,8,24  
300.000, 0.30,8,34  
300.000, 0.30,8,37  
300.000, 0.30,8,44  
300.000, 0.30,8,66  
1000.000, 0.40,5,10  
1000.000, 0.40,5,11  
1000.000, 0.40,5,16  
1000.000, 0.40,5,17  
1000.000, 0.40,5,18  
900.000, 0.40,6,5  
900.000, 0.40,6,7  
900.000, 0.40,6,16  
900.000, 0.40,6,22  
900.000, 0.40,6,27  
900.000, 0.40,6,32  
850.000, 0.40,7,9  
850.000, 0.40,7,11  
