level,value,number_of_labels,label
400.0,0.0,3,23
400.0,0.0,3,37
400.0,0.0,3,41
400.0,0.1,1,33
400.0,0.2,2,28
400.0,0.2,2,45
400.0,0.3,3,12
400.0,0.3,3,29
400.0,0.3,3,49
400.0,0.4,3,22
400.0,0.4,3,26
400.0,0.4,3,44
400.0,0.5,3,8
400.0,0.5,3,27
400.0,0.5,3,30
400.0,0.6,5,6
400.0,0.6,5,12
400.0,0.6,5,19
400.0,0.6,5,34
400.0,0.6,5,37
400.0,0.7,9,8
400.0,0.7,9,14
400.0,0.7,9,20
400.0,0.7,9,22
400.0,0.7,9,27
400.0,0.7,9,28
400.0,0.7,9,42
400.0,0.7,9,45
400.0,0.7,9,57
400.0,0.8,8,5
400.0,0.8,8,14
400.0,0.8,8,16
400.0,0.8,8,20
400.0,0.8,8,36
400.0,0.8,8,39
400.0,0.8,8,42
400.0,0.8,8,46
400.0,0.9,6,6
400.0,0.9,6,15
400.0,0.9,6,19
400.0,0.9,6,37
400.0,0.9,6,43
400.0,0.9,6,44
400.0,1.0,7,7
400.0,1.0,7,8
400.0,1.0,7,15
400.0,1.0,7,19
400.0,1.0,7,42
400.0,1.0,7,50
400.0,1.0,7,52
400.0,1.1,6,11
400.0,1.1,6,18
400.0,1.1,6,42
400.0,1.1,6,47
400.0,1.1,6,49
400.0,1.1,6,50
400.0,1.2,5,9
400.0,1.2,5,18
400.0,1.2,5,34
400.0,1.2,5,44
400.0,1.2,5,47
400.0,1.3,5,8
400.0,1.3,5,15
400.0,1.3,5,33
400.0,1.3,5,44
400.0,1.3,5,46
400.0,1.4,5,5
400.0,1.4,5,9
400.0,1.4,5,23
400.0,1.4,5,32
400.0,1.4,5,35
400.0,1.5,4,9
400.0,1.5,4,23
400.0,1.5,4,29
400.0,1.5,4,30
400.0,1.6,3,10
400.0,1.6,3,24
400.0,1.6,3,29
400.0,1.7,3,7
400.0,1.7,3,23
400.0,1.7,3,27
400.0,1.8,3,8
400.0,1.8,3,23
400.0,1.8,3,25
400.0,1.9,3,5
400.0,1.9,3,20
400.0,1.9,3,22
400.0,2.0,4,5
400.0,2.0,4,16
400.0,2.0,4,21
400.0,2.0,4,23
400.0,2.1,4,3
400.0,2.1,4,13
400.0,2.1,4,18
400.0,2.1,4,21
400.0,2.2,3,14
400.0,2.2,3,21
400.0,2.2,3,23
400.0,2.3,3,13
400.0,2.3,3,19
400.0,2.3,3,22
400.0,2.4,3,13
400.0,2.4,3,18
400.0,2.4,3,20
400.0,2.5,4,11
400.0,2.5,4,15
400.0,2.5,4,19
400.0,2.5,4,21
400.0,2.6,4,11
400.0,2.6,4,16
400.0,2.6,4,23
400.0,2.6,4,25
400.0,2.7,4,10
400.0,2.7,4,15
400.0,2.7,4,21
400.0,2.7,4,23
