level,value,number_of_labels,label
500.0,0.0,3,3
500.0,0.0,3,35
500.0,0.0,3,38
500.0,0.1,3,3
500.0,0.1,3,50
500.0,0.1,3,62
500.0,0.2,2,53
500.0,0.2,2,67
500.0,0.3,2,42
500.0,0.3,2,55
500.0,0.4,3,21
500.0,0.4,3,32
500.0,0.4,3,40
500.0,0.5,2,21
500.0,0.5,2,31
500.0,0.6,2,26
500.0,0.6,2,36
500.0,0.7,4,10
500.0,0.7,4,29
500.0,0.7,4,34
500.0,0.7,4,38
500.0,0.8,5,9
500.0,0.8,5,12
500.0,0.8,5,27
500.0,0.8,5,32
500.0,0.8,5,38
500.0,0.9,8,2
500.0,0.9,8,8
500.0,0.9,8,10
500.0,0.9,8,12
500.0,0.9,8,23
500.0,0.9,8,32
500.0,0.9,8,38
500.0,0.9,8,46
500.0,1.0,9,4
500.0,1.0,9,10
500.0,1.0,9,12
500.0,1.0,9,14
500.0,1.0,9,27
500.0,1.0,9,31
500.0,1.0,9,35
500.0,1.0,9,40
500.0,1.0,9,42
500.0,1.1,8,7
500.0,1.1,8,13
500.0,1.1,8,15
500.0,1.1,8,17
500.0,1.1,8,25
500.0,1.1,8,35
500.0,1.1,8,44
500.0,1.1,8,48
500.0,1.2,9,10
500.0,1.2,9,14
500.0,1.2,9,17
500.0,1.2,9,19
500.0,1.2,9,25
500.0,1.2,9,40
500.0,1.2,9,42
500.0,1.2,9,49
500.0,1.2,9,52
500.0,1.3,8,9
500.0,1.3,8,12
500.0,1.3,8,15
500.0,1.3,8,17
500.0,1.3,8,23
500.0,1.3,8,33
500.0,1.3,8,38
500.0,1.3,8,42
500.0,1.4,7,6
500.0,1.4,7,8
500.0,1.4,7,12
500.0,1.4,7,13
500.0,1.4,7,31
500.0,1.4,7,34
500.0,1.4,7,39
500.0,1.5,5,5
500.0,1.5,5,8
500.0,1.5,5,12
500.0,1.5,5,29
500.0,1.5,5,33
500.0,1.6,6,5
500.0,1.6,6,6
500.0,1.6,6,10
500.0,1.6,6,20
500.0,1.6,6,24
500.0,1.6,6,26
500.0,1.7,6,4
500.0,1.7,6,5
500.0,1.7,6,13
500.0,1.7,6,22
500.0,1.7,6,25
500.0,1.7,6,27
500.0,1.8,6,2
500.0,1.8,6,3
500.0,1.8,6,9
500.0,1.8,6,17
500.0,1.8,6,19
500.0,1.8,6,24
500.0,1.9,6,2
500.0,1.9,6,3
500.0,1.9,6,9
500.0,1.9,6,18
500.0,1.9,6,20
500.0,1.9,6,27
500.0,2.0,7,2
500.0,2.0,7,12
500.0,2.0,7,18
500.0,2.0,7,19
500.0,2.0,7,25
500.0,2.0,7,26
500.0,2.0,7,29
500.0,2.1,8,3
500.0,2.1,8,13
500.0,2.1,8,19
500.0,2.1,8,20
500.0,2.1,8,25
500.0,2.1,8,26
500.0,2.1,8,30
500.0,2.1,8,33
500.0,2.2,8,4
500.0,2.2,8,14
500.0,2.2,8,16
500.0,2.2,8,17
500.0,2.2,8,20
500.0,2.2,8,21
500.0,2.2,8,25
500.0,2.2,8,30
500.0,2.3,10,5
500.0,2.3,10,10
500.0,2.3,10,18
500.0,2.3,10,22
500.0,2.3,10,23
500.0,2.3,10,26
500.0,2.3,10,27
500.0,2.3,10,32
500.0,2.3,10,36
500.0,2.3,10,37
500.0,2.4,8,8
500.0,2.4,8,17
500.0,2.4,8,24
500.0,2.4,8,27
500.0,2.4,8,28
500.0,2.4,8,34
500.0,2.4,8,36
500.0,2.4,8,40
500.0,2.5,8,16
500.0,2.5,8,22
500.0,2.5,8,25
500.0,2.5,8,27
500.0,2.5,8,28
500.0,2.5,8,35
500.0,2.5,8,37
500.0,2.5,8,41
500.0,2.6,8,24
500.0,2.6,8,28
500.0,2.6,8,30
500.0,2.6,8,31
500.0,2.6,8,32
500.0,2.6,8,39
500.0,2.6,8,41
500.0,2.6,8,45
500.0,2.7,7,20
500.0,2.7,7,21
500.0,2.7,7,23
500.0,2.7,7,26
500.0,2.7,7,27
500.0,2.7,7,28
500.0,2.7,7,35
500.0,2.8,10,7
500.0,2.8,10,15
500.0,2.8,10,18
500.0,2.8,10,26
500.0,2.8,10,28
500.0,2.8,10,30
500.0,2.8,10,34
500.0,2.8,10,35
500.0,2.8,10,36
500.0,2.8,10,44
500.0,2.9,9,6
500.0,2.9,9,10
500.0,2.9,9,20
500.0,2.9,9,24
500.0,2.9,9,32
500.0,2.9,9,34
500.0,2.9,9,35
500.0,2.9,9,37
500.0,2.9,9,44
500.0,3.0,11,5
500.0,3.0,11,7
500.0,3.0,11,16
500.0,3.0,11,23
500.0,3.0,11,28
500.0,3.0,11,35
500.0,3.0,11,37
500.0,3.0,11,39
500.0,3.0,11,41
500.0,3.0,11,49
500.0,3.0,11,50
500.0,3.1,11,5
500.0,3.1,11,7
500.0,3.1,11,14
500.0,3.1,11,19
500.0,3.1,11,24
500.0,3.1,11,34
500.0,3.1,11,36
500.0,3.1,11,38
500.0,3.1,11,39
500.0,3.1,11,47
500.0,3.1,11,48
500.0,3.2,12,5
500.0,3.2,12,14
500.0,3.2,12,15
500.0,3.2,12,22
500.0,3.2,12,26
500.0,3.2,12,33
500.0,3.2,12,35
500.0,3.2,12,36
500.0,3.2,12,37
500.0,3.2,12,46
500.0,3.2,12,48
500.0,3.2,12,52
500.0,3.3,12,7
500.0,3.3,12,15
500.0,3.3,12,16
500.0,3.3,12,22
500.0,3.3,12,25
500.0,3.3,12,32
500.0,3.3,12,33
500.0,3.3,12,34
500.0,3.3,12,36
500.0,3.3,12,45
500.0,3.3,12,48
500.0,3.3,12,51
500.0,3.4,8,8
500.0,3.4,8,17
500.0,3.4,8,27
500.0,3.4,8,34
500.0,3.4,8,35
500.0,3.4,8,36
500.0,3.4,8,47
500.0,3.4,8,50
500.0,3.5,9,8
500.0,3.5,9,21
500.0,3.5,9,27
500.0,3.5,9,35
500.0,3.5,9,36
500.0,3.5,9,37
500.0,3.5,9,48
500.0,3.5,9,52
500.0,3.5,9,55
500.0,3.6,9,16
500.0,3.6,9,17
500.0,3.6,9,21
500.0,3.6,9,32
500.0,3.6,9,33
500.0,3.6,9,34
500.0,3.6,9,43
500.0,3.6,9,45
500.0,3.6,9,47
500.0,3.7,9,18
500.0,3.7,9,22
500.0,3.7,9,29
500.0,3.7,9,33
500.0,3.7,9,34
500.0,3.7,9,35
500.0,3.7,9,46
500.0,3.7,9,47
500.0,3.7,9,49
500.0,3.8,11,16
500.0,3.8,11,22
500.0,3.8,11,23
500.0,3.8,11,27
500.0,3.8,11,31
500.0,3.8,11,36
500.0,3.8,11,37
500.0,3.8,11,39
500.0,3.8,11,48
500.0,3.8,11,50
500.0,3.8,11,52
500.0,3.9,9,15
500.0,3.9,9,19
500.0,3.9,9,21
500.0,3.9,9,24
500.0,3.9,9,29
500.0,3.9,9,32
500.0,3.9,9,34
500.0,3.9,9,42
500.0,3.9,9,44
500.0,4.0,7,14
500.0,4.0,7,16
500.0,4.0,7,23
500.0,4.0,7,30
500.0,4.0,7,32
500.0,4.0,7,39
500.0,4.0,7,41
500.0,4.1,8,15
500.0,4.1,8,17
500.0,4.1,8,26
500.0,4.1,8,30
500.0,4.1,8,34
500.0,4.1,8,36
500.0,4.1,8,43
500.0,4.1,8,45
500.0,4.2,8,14
500.0,4.2,8,15
500.0,4.2,8,22
500.0,4.2,8,27
500.0,4.2,8,35
500.0,4.2,8,37
500.0,4.2,8,43
500.0,4.2,8,44
500.0,4.3,8,12
500.0,4.3,8,13
500.0,4.3,8,22
500.0,4.3,8,24
500.0,4.3,8,30
500.0,4.3,8,33
500.0,4.3,8,39
500.0,4.3,8,40
500.0,4.4,8,10
500.0,4.4,8,14
500.0,4.4,8,15
500.0,4.4,8,16
500.0,4.4,8,21
500.0,4.4,8,24
500.0,4.4,8,30
500.0,4.4,8,32
500.0,4.5,6,9
500.0,4.5,6,12
500.0,4.5,6,13
500.0,4.5,6,18
500.0,4.5,6,21
500.0,4.5,6,32
500.0,4.6,4,6
500.0,4.6,4,8
500.0,4.6,4,15
500.0,4.6,4,17
500.0,4.7,4,5
500.0,4.7,4,7
500.0,4.7,4,11
500.0,4.7,4,13
500.0,4.8,4,4
500.0,4.8,4,12
500.0,4.8,4,14
500.0,4.8,4,18
500.0,4.9,3,4
500.0,4.9,3,9
500.0,4.9,3,14
500.0,5.0,2,2
500.0,5.0,2,7
500.0,5.1,2,2
500.0,5.1,2,5
500.0,5.2,2,2
500.0,5.2,2,3
500.0,5.3,2,1
500.0,5.3,2,2
500.0,5.4,2,1
500.0,5.4,2,2
500.0,5.5,2,1
500.0,5.5,2,2
500.0,5.6,2,1
500.0,5.6,2,2
500.0,5.7,2,1
500.0,5.7,2,2
500.0,5.8,2,1
500.0,5.8,2,2
500.0,5.9,2,1
500.0,5.9,2,2
500.0,6.0,2,1
500.0,6.0,2,2
500.0,6.1,2,1
500.0,6.1,2,3
500.0,6.2,2,1
500.0,6.2,2,3
500.0,6.3,2,1
500.0,6.3,2,2
500.0,6.4,2,1
500.0,6.4,2,2
500.0,6.5,2,1
