level,value,number_of_labels,label 
1000.000, 0.00,3,20  
1000.000, 0.00,3,25  
1000.000, 0.00,3,28  
900.000, 0.00,3,20  
900.000, 0.00,3,27  
900.000, 0.00,3,32  
850.000, 0.00,5,16  
850.000, 0.00,5,26  
850.000, 0.00,5,28  
850.000, 0.00,5,30  
850.000, 0.00,5,35  
800.000, 0.00,5,4  
800.000, 0.00,5,5  
800.000, 0.00,5,13  
800.000, 0.00,5,19  
800.000, 0.00,5,25  
750.000, 0.00,4,10  
750.000, 0.00,4,19  
750.000, 0.00,4,23  
750.000, 0.00,4,33  
700.000, 0.00,4,17  
700.000, 0.00,4,19  
700.000, 0.00,4,20  
700.000, 0.00,4,26  
650.000, 0.00,4,5  
650.000, 0.00,4,17  
650.000, 0.00,4,20  
650.000, 0.00,4,25  
600.000, 0.00,2,17  
600.000, 0.00,2,39  
500.000, 0.00,9,6  
500.000, 0.00,9,8  
500.000, 0.00,9,13  
500.000, 0.00,9,19  
500.000, 0.00,9,20  
500.000, 0.00,9,23  
500.000, 0.00,9,29  
500.000, 0.00,9,36  
500.000, 0.00,9,50  
400.000, 0.00,4,15  
400.000, 0.00,4,25  
400.000, 0.00,4,48  
400.000, 0.00,4,51  
300.000, 0.00,4,16  
300.000, 0.00,4,21  
300.000, 0.00,4,35  
300.000, 0.00,4,47  
1000.000, 0.10,3,19  
1000.000, 0.10,3,28  
1000.000, 0.10,3,29  
900.000, 0.10,3,9  
900.000, 0.10,3,14  
900.000, 0.10,3,18  
850.000, 0.10,4,12  
850.000, 0.10,4,24  
850.000, 0.10,4,29  
850.000, 0.10,4,34  
800.000, 0.10,6,4  
800.000, 0.10,6,11  
800.000, 0.10,6,14  
800.000, 0.10,6,23  
800.000, 0.10,6,27  
800.000, 0.10,6,33  
750.000, 0.10,4,14  
750.000, 0.10,4,26  
750.000, 0.10,4,27  
750.000, 0.10,4,36  
700.000, 0.10,6,7  
700.000, 0.10,6,19  
700.000, 0.10,6,21  
700.000, 0.10,6,23  
700.000, 0.10,6,27  
700.000, 0.10,6,37  
650.000, 0.10,4,4  
650.000, 0.10,4,18  
650.000, 0.10,4,20  
650.000, 0.10,4,23  
600.000, 0.10,4,8  
600.000, 0.10,4,14  
600.000, 0.10,4,23  
600.000, 0.10,4,28  
500.000, 0.10,9,10  
500.000, 0.10,9,12  
500.000, 0.10,9,16  
500.000, 0.10,9,18  
500.000, 0.10,9,22  
500.000, 0.10,9,24  
500.000, 0.10,9,26  
500.000, 0.10,9,32  
500.000, 0.10,9,53  
400.000, 0.10,5,13  
400.000, 0.10,5,16  
400.000, 0.10,5,26  
400.000, 0.10,5,53  
400.000, 0.10,5,66  
300.000, 0.10,8,16  
300.000, 0.10,8,17  
300.000, 0.10,8,19  
300.000, 0.10,8,26  
300.000, 0.10,8,27  
300.000, 0.10,8,28  
300.000, 0.10,8,35  
300.000, 0.10,8,47  
1000.000, 0.20,5,6  
1000.000, 0.20,5,16  
1000.000, 0.20,5,18  
1000.000, 0.20,5,24  
1000.000, 0.20,5,25  
900.000, 0.20,4,9  
900.000, 0.20,4,11  
900.000, 0.20,4,13  
900.000, 0.20,4,15  
850.000, 0.20,7,16  
850.000, 0.20,7,20  
850.000, 0.20,7,31  
850.000, 0.20,7,35  
850.000, 0.20,7,42  
850.000, 0.20,7,45  
850.000, 0.20,7,59  
800.000, 0.20,6,5  
800.000, 0.20,6,11  
800.000, 0.20,6,13  
800.000, 0.20,6,22  
800.000, 0.20,6,26  
800.000, 0.20,6,30  
750.000, 0.20,3,23  
750.000, 0.20,3,24  
750.000, 0.20,3,25  
700.000, 0.20,7,5  
700.000, 0.20,7,14  
700.000, 0.20,7,18  
700.000, 0.20,7,21  
700.000, 0.20,7,25  
700.000, 0.20,7,26  
700.000, 0.20,7,36  
650.000, 0.20,5,4  
650.000, 0.20,5,17  
650.000, 0.20,5,19  
650.000, 0.20,5,20  
650.000, 0.20,5,22  
600.000, 0.20,4,6  
600.000, 0.20,4,11  
600.000, 0.20,4,18  
600.000, 0.20,4,24  
500.000, 0.20,8,6  
500.000, 0.20,8,8  
500.000, 0.20,8,14  
500.000, 0.20,8,20  
500.000, 0.20,8,22  
500.000, 0.20,8,24  
500.000, 0.20,8,29  
500.000, 0.20,8,34  
400.000, 0.20,6,20  
400.000, 0.20,6,27  
400.000, 0.20,6,31  
400.000, 0.20,6,52  
400.000, 0.20,6,53  
400.000, 0.20,6,55  
300.000, 0.20,9,23  
300.000, 0.20,9,24  
300.000, 0.20,9,27  
300.000, 0.20,9,28  
300.000, 0.20,9,29  
300.000, 0.20,9,36  
300.000, 0.20,9,41  
300.000, 0.20,9,54  
300.000, 0.20,9,60  
1000.000, 0.30,5,5  
1000.000, 0.30,5,14  
1000.000, 0.30,5,18  
1000.000, 0.30,5,23  
1000.000, 0.30,5,24  
900.000, 0.30,4,8  
900.000, 0.30,4,10  
900.000, 0.30,4,12  
900.000, 0.30,4,14  
850.000, 0.30,7,17  
850.000, 0.30,7,29  
850.000, 0.30,7,33  
850.000, 0.30,7,36  
850.000, 0.30,7,41  
850.000, 0.30,7,44  
850.000, 0.30,7,62  
800.000, 0.30,6,5  
800.000, 0.30,6,10  
800.000, 0.30,6,12  
800.000, 0.30,6,18  
800.000, 0.30,6,21  
800.000, 0.30,6,22  
750.000, 0.30,3,24  
750.000, 0.30,3,26  
750.000, 0.30,3,27  
700.000, 0.30,8,4  
700.000, 0.30,8,11  
700.000, 0.30,8,15  
700.000, 0.30,8,17  
700.000, 0.30,8,18  
700.000, 0.30,8,19  
700.000, 0.30,8,22  
700.000, 0.30,8,29  
650.000, 0.30,6,4  
650.000, 0.30,6,14  
650.000, 0.30,6,15  
650.000, 0.30,6,16  
650.000, 0.30,6,19  
650.000, 0.30,6,20  
600.000, 0.30,4,6  
600.000, 0.30,4,9  
600.000, 0.30,4,19  
600.000, 0.30,4,27  
500.000, 0.30,9,6  
500.000, 0.30,9,8  
500.000, 0.30,9,32  
500.000, 0.30,9,36  
500.000, 0.30,9,37  
500.000, 0.30,9,38  
500.000, 0.30,9,44  
500.000, 0.30,9,45  
500.000, 0.30,9,68  
400.000, 0.30,6,21  
400.000, 0.30,6,32  
400.000, 0.30,6,34  
400.000, 0.30,6,56  
400.000, 0.30,6,57  
400.000, 0.30,6,59  
300.000, 0.30,7,23  
300.000, 0.30,7,27  
300.000, 0.30,7,39  
300.000, 0.30,7,40  
300.000, 0.30,7,42  
300.000, 0.30,7,45  
300.000, 0.30,7,56  
1000.000, 0.40,4,5  
1000.000, 0.40,4,13  
1000.000, 0.40,4,20  
1000.000, 0.40,4,21  
900.000, 0.40,5,8  
900.000, 0.40,5,15  
900.000, 0.40,5,20  
900.000, 0.40,5,21  
900.000, 0.40,5,25  
850.000, 0.40,5,16  
850.000, 0.40,5,31  
850.000, 0.40,5,39  
850.000, 0.40,5,45  
850.000, 0.40,5,62  
800.000, 0.40,6,5  
800.000, 0.40,6,9  
800.000, 0.40,6,12  
800.000, 0.40,6,19  
800.000, 0.40,6,21  
800.000, 0.40,6,22  
750.000, 0.40,5,4  
750.000, 0.40,5,10  
750.000, 0.40,5,23  
750.000, 0.40,5,24  
750.000, 0.40,5,27  
700.000, 0.40,7,4  
700.000, 0.40,7,11  
700.000, 0.40,7,13  
700.000, 0.40,7,15  
700.000, 0.40,7,19  
700.000, 0.40,7,20  
700.000, 0.40,7,21  
650.000, 0.40,8,3  
650.000, 0.40,8,15  
650.000, 0.40,8,16  
650.000, 0.40,8,17  
650.000, 0.40,8,18  
650.000, 0.40,8,19  
650.000, 0.40,8,20  
650.000, 0.40,8,21  
600.000, 0.40,5,7  
600.000, 0.40,5,10  
600.000, 0.40,5,15  
600.000, 0.40,5,20  
600.000, 0.40,5,23  
500.000, 0.40,8,5  
500.000, 0.40,8,7  
500.000, 0.40,8,8  
500.000, 0.40,8,15  
500.000, 0.40,8,31  
500.000, 0.40,8,35  
500.000, 0.40,8,50  
500.000, 0.40,8,71  
400.000, 0.40,6,18  
400.000, 0.40,6,32  
400.000, 0.40,6,38  
400.000, 0.40,6,48  
400.000, 0.40,6,54  
400.000, 0.40,6,55  
300.000, 0.40,5,24  
300.000, 0.40,5,43  
300.000, 0.40,5,47  
300.000, 0.40,5,55  
300.000, 0.40,5,61  
1000.000, 0.50,5,5  
1000.000, 0.50,5,12  
1000.000, 0.50,5,16  
1000.000, 0.50,5,21  
1000.000, 0.50,5,22  
900.000, 0.50,6,5  
900.000, 0.50,6,10  
900.000, 0.50,6,14  
900.000, 0.50,6,20  
900.000, 0.50,6,22  
900.000, 0.50,6,28  
850.000, 0.50,6,5  
850.000, 0.50,6,32  
850.000, 0.50,6,36  
850.000, 0.50,6,40  
850.000, 0.50,6,48  
850.000, 0.50,6,59  
800.000, 0.50,6,5  
800.000, 0.50,6,16  
800.000, 0.50,6,26  
800.000, 0.50,6,28  
800.000, 0.50,6,29  
800.000, 0.50,6,30  
750.000, 0.50,3,30  
750.000, 0.50,3,31  
750.000, 0.50,3,32  
700.000, 0.50,7,3  
700.000, 0.50,7,9  
700.000, 0.50,7,12  
700.000, 0.50,7,14  
700.000, 0.50,7,17  
700.000, 0.50,7,18  
700.000, 0.50,7,19  
650.000, 0.50,10,5  
650.000, 0.50,10,11  
650.000, 0.50,10,19  
650.000, 0.50,10,21  
650.000, 0.50,10,22  
650.000, 0.50,10,23  
650.000, 0.50,10,24  
650.000, 0.50,10,25  
650.000, 0.50,10,26  
650.000, 0.50,10,28  
600.000, 0.50,6,6  
600.000, 0.50,6,8  
600.000, 0.50,6,15  
600.000, 0.50,6,16  
600.000, 0.50,6,23  
600.000, 0.50,6,26  
500.000, 0.50,8,4  
500.000, 0.50,8,5  
500.000, 0.50,8,7  
500.000, 0.50,8,27  
500.000, 0.50,8,32  
500.000, 0.50,8,43  
500.000, 0.50,8,45  
500.000, 0.50,8,63  
400.000, 0.50,5,18  
400.000, 0.50,5,30  
400.000, 0.50,5,36  
400.000, 0.50,5,56  
400.000, 0.50,5,57  
300.000, 0.50,6,21  
300.000, 0.50,6,36  
300.000, 0.50,6,39  
300.000, 0.50,6,43  
300.000, 0.50,6,49  
300.000, 0.50,6,61  
1000.000, 0.60,5,5  
1000.000, 0.60,5,13  
1000.000, 0.60,5,15  
1000.000, 0.60,5,20  
1000.000, 0.60,5,21  
900.000, 0.60,5,5  
900.000, 0.60,5,13  
900.000, 0.60,5,17  
900.000, 0.60,5,22  
900.000, 0.60,5,23  
850.000, 0.60,5,4  
850.000, 0.60,5,28  
850.000, 0.60,5,36  
850.000, 0.60,5,42  
850.000, 0.60,5,51  
800.000, 0.60,5,5  
800.000, 0.60,5,23  
800.000, 0.60,5,25  
800.000, 0.60,5,26  
800.000, 0.60,5,27  
750.000, 0.60,4,4  
750.000, 0.60,4,20  
750.000, 0.60,4,21  
750.000, 0.60,4,22  
700.000, 0.60,9,3  
700.000, 0.60,9,5  
700.000, 0.60,9,11  
700.000, 0.60,9,17  
700.000, 0.60,9,18  
700.000, 0.60,9,20  
700.000, 0.60,9,22  
700.000, 0.60,9,23  
700.000, 0.60,9,24  
650.000, 0.60,11,3  
650.000, 0.60,11,5  
650.000, 0.60,11,15  
650.000, 0.60,11,17  
650.000, 0.60,11,22  
650.000, 0.60,11,24  
650.000, 0.60,11,25  
650.000, 0.60,11,26  
650.000, 0.60,11,28  
650.000, 0.60,11,30  
650.000, 0.60,11,31  
600.000, 0.60,6,6  
600.000, 0.60,6,13  
600.000, 0.60,6,18  
600.000, 0.60,6,19  
600.000, 0.60,6,24  
600.000, 0.60,6,26  
500.000, 0.60,11,4  
500.000, 0.60,11,5  
500.000, 0.60,11,7  
500.000, 0.60,11,8  
500.000, 0.60,11,16  
500.000, 0.60,11,24  
500.000, 0.60,11,27  
500.000, 0.60,11,39  
500.000, 0.60,11,45  
500.000, 0.60,11,53  
500.000, 0.60,11,61  
400.000, 0.60,6,14  
400.000, 0.60,6,28  
400.000, 0.60,6,37  
400.000, 0.60,6,40  
400.000, 0.60,6,54  
400.000, 0.60,6,55  
300.000, 0.60,6,24  
300.000, 0.60,6,35  
300.000, 0.60,6,38  
300.000, 0.60,6,42  
300.000, 0.60,6,47  
300.000, 0.60,6,53  
1000.000, 0.70,4,5  
1000.000, 0.70,4,16  
1000.000, 0.70,4,19  
1000.000, 0.70,4,20  
900.000, 0.70,5,6  
900.000, 0.70,5,13  
900.000, 0.70,5,15  
900.000, 0.70,5,18  
900.000, 0.70,5,22  
850.000, 0.70,5,4  
850.000, 0.70,5,21  
850.000, 0.70,5,29  
850.000, 0.70,5,32  
850.000, 0.70,5,42  
800.000, 0.70,5,5  
800.000, 0.70,5,25  
800.000, 0.70,5,26  
800.000, 0.70,5,27  
800.000, 0.70,5,30  
750.000, 0.70,3,18  
750.000, 0.70,3,19  
750.000, 0.70,3,20  
700.000, 0.70,9,5  
700.000, 0.70,9,6  
700.000, 0.70,9,12  
700.000, 0.70,9,17  
700.000, 0.70,9,18  
700.000, 0.70,9,20  
700.000, 0.70,9,24  
700.000, 0.70,9,25  
700.000, 0.70,9,26  
650.000, 0.70,10,3  
650.000, 0.70,10,4  
650.000, 0.70,10,7  
650.000, 0.70,10,10  
650.000, 0.70,10,13  
650.000, 0.70,10,20  
650.000, 0.70,10,21  
650.000, 0.70,10,22  
650.000, 0.70,10,26  
650.000, 0.70,10,27  
600.000, 0.70,6,7  
600.000, 0.70,6,14  
600.000, 0.70,6,19  
600.000, 0.70,6,20  
600.000, 0.70,6,29  
600.000, 0.70,6,30  
500.000, 0.70,9,5  
500.000, 0.70,9,10  
500.000, 0.70,9,11  
500.000, 0.70,9,23  
500.000, 0.70,9,31  
500.000, 0.70,9,44  
500.000, 0.70,9,50  
500.000, 0.70,9,58  
500.000, 0.70,9,68  
400.000, 0.70,7,17  
400.000, 0.70,7,20  
400.000, 0.70,7,35  
400.000, 0.70,7,41  
400.000, 0.70,7,47  
400.000, 0.70,7,59  
400.000, 0.70,7,60  
300.000, 0.70,7,21  
300.000, 0.70,7,23  
300.000, 0.70,7,38  
300.000, 0.70,7,39  
300.000, 0.70,7,44  
300.000, 0.70,7,47  
300.000, 0.70,7,51  
1000.000, 0.80,4,5  
1000.000, 0.80,4,19  
1000.000, 0.80,4,21  
1000.000, 0.80,4,23  
900.000, 0.80,6,7  
900.000, 0.80,6,16  
900.000, 0.80,6,19  
900.000, 0.80,6,23  
900.000, 0.80,6,27  
900.000, 0.80,6,33  
850.000, 0.80,6,7  
850.000, 0.80,6,21  
850.000, 0.80,6,23  
850.000, 0.80,6,25  
850.000, 0.80,6,27  
850.000, 0.80,6,39  
800.000, 0.80,6,4  
800.000, 0.80,6,6  
800.000, 0.80,6,26  
800.000, 0.80,6,28  
800.000, 0.80,6,29  
800.000, 0.80,6,33  
750.000, 0.80,4,5  
750.000, 0.80,4,18  
750.000, 0.80,4,19  
750.000, 0.80,4,20  
700.000, 0.80,9,10  
700.000, 0.80,9,11  
700.000, 0.80,9,17  
700.000, 0.80,9,19  
700.000, 0.80,9,21  
700.000, 0.80,9,23  
700.000, 0.80,9,24  
700.000, 0.80,9,25  
700.000, 0.80,9,26  
650.000, 0.80,8,3  
650.000, 0.80,8,8  
650.000, 0.80,8,15  
650.000, 0.80,8,25  
650.000, 0.80,8,26  
650.000, 0.80,8,27  
650.000, 0.80,8,28  
650.000, 0.80,8,31  
600.000, 0.80,7,6  
600.000, 0.80,7,16  
600.000, 0.80,7,18  
600.000, 0.80,7,25  
600.000, 0.80,7,27  
600.000, 0.80,7,30  
600.000, 0.80,7,39  
500.000, 0.80,9,6  
500.000, 0.80,9,7  
500.000, 0.80,9,9  
500.000, 0.80,9,14  
500.000, 0.80,9,15  
500.000, 0.80,9,36  
500.000, 0.80,9,50  
500.000, 0.80,9,53  
500.000, 0.80,9,61  
400.000, 0.80,7,17  
400.000, 0.80,7,21  
400.000, 0.80,7,36  
400.000, 0.80,7,41  
400.000, 0.80,7,42  
400.000, 0.80,7,48  
400.000, 0.80,7,58  
300.000, 0.80,8,18  
300.000, 0.80,8,19  
