level,value,number_of_labels,label 
1000.000, 0.00,3,11  
1000.000, 0.00,3,22  
1000.000, 0.00,3,29  
900.000, 0.00,6,9  
900.000, 0.00,6,13  
900.000, 0.00,6,16  
900.000, 0.00,6,19  
900.000, 0.00,6,21  
900.000, 0.00,6,28  
850.000, 0.00,6,7  
850.000, 0.00,6,16  
850.000, 0.00,6,26  
850.000, 0.00,6,28  
850.000, 0.00,6,29  
850.000, 0.00,6,35  
800.000, 0.00,5,8  
800.000, 0.00,5,11  
800.000, 0.00,5,14  
800.000, 0.00,5,16  
800.000, 0.00,5,19  
750.000, 0.00,4,18  
750.000, 0.00,4,20  
750.000, 0.00,4,22  
750.000, 0.00,4,27  
700.000, 0.00,4,6  
700.000, 0.00,4,19  
700.000, 0.00,4,21  
700.000, 0.00,4,26  
600.000, 0.00,1,7  
500.000, 0.00,2,5  
500.000, 0.00,2,18  
400.000, 0.00,12,5  
400.000, 0.00,12,11  
400.000, 0.00,12,17  
400.000, 0.00,12,18  
400.000, 0.00,12,28  
400.000, 0.00,12,32  
400.000, 0.00,12,39  
400.000, 0.00,12,43  
400.000, 0.00,12,50  
400.000, 0.00,12,61  
400.000, 0.00,12,64  
400.000, 0.00,12,73  
300.000, 0.00,3,15  
300.000, 0.00,3,43  
300.000, 0.00,3,53  
1000.000, 0.10,3,12  
1000.000, 0.10,3,23  
1000.000, 0.10,3,29  
900.000, 0.10,5,10  
900.000, 0.10,5,14  
900.000, 0.10,5,20  
900.000, 0.10,5,22  
900.000, 0.10,5,28  
850.000, 0.10,5,7  
850.000, 0.10,5,13  
850.000, 0.10,5,28  
850.000, 0.10,5,31  
850.000, 0.10,5,38  
800.000, 0.10,5,11  
800.000, 0.10,5,17  
800.000, 0.10,5,19  
800.000, 0.10,5,21  
800.000, 0.10,5,23  
750.000, 0.10,4,17  
750.000, 0.10,4,19  
750.000, 0.10,4,20  
750.000, 0.10,4,27  
700.000, 0.10,4,6  
700.000, 0.10,4,15  
700.000, 0.10,4,16  
700.000, 0.10,4,22  
500.000, 0.10,1,10  
400.000, 0.10,12,5  
400.000, 0.10,12,10  
400.000, 0.10,12,16  
400.000, 0.10,12,28  
400.000, 0.10,12,34  
400.000, 0.10,12,41  
400.000, 0.10,12,49  
400.000, 0.10,12,54  
400.000, 0.10,12,63  
400.000, 0.10,12,67  
400.000, 0.10,12,70  
400.000, 0.10,12,80  
300.000, 0.10,3,14  
300.000, 0.10,3,51  
300.000, 0.10,3,58  
1000.000, 0.20,4,10  
1000.000, 0.20,4,11  
1000.000, 0.20,4,17  
1000.000, 0.20,4,20  
900.000, 0.20,3,12  
900.000, 0.20,3,19  
900.000, 0.20,3,28  
850.000, 0.20,5,9  
850.000, 0.20,5,12  
850.000, 0.20,5,21  
850.000, 0.20,5,22  
850.000, 0.20,5,30  
800.000, 0.20,7,10  
800.000, 0.20,7,14  
800.000, 0.20,7,15  
800.000, 0.20,7,17  
800.000, 0.20,7,18  
800.000, 0.20,7,20  
800.000, 0.20,7,25  
750.000, 0.20,5,17  
750.000, 0.20,5,18  
750.000, 0.20,5,20  
