level,value,number_of_labels,label 
1000.000, 0.00,3,6  
1000.000, 0.00,3,7  
1000.000, 0.00,3,10  
900.000, 0.00,2,19  
900.000, 0.00,2,24  
850.000, 0.00,5,13  
850.000, 0.00,5,15  
850.000, 0.00,5,22  
850.000, 0.00,5,41  
850.000, 0.00,5,42  
800.000, 0.00,3,5  
800.000, 0.00,3,7  
800.000, 0.00,3,21  
750.000, 0.00,3,3  
750.000, 0.00,3,7  
750.000, 0.00,3,9  
700.000, 0.00,4,4  
700.000, 0.00,4,10  
700.000, 0.00,4,14  
700.000, 0.00,4,19  
650.000, 0.00,2,5  
650.000, 0.00,2,7  
400.000, 0.00,8,15  
400.000, 0.00,8,20  
400.000, 0.00,8,23  
400.000, 0.00,8,24  
400.000, 0.00,8,36  
400.000, 0.00,8,37  
400.000, 0.00,8,43  
400.000, 0.00,8,46  
300.000, 0.00,4,10  
300.000, 0.00,4,20  
300.000, 0.00,4,34  
300.000, 0.00,4,63  
1000.000, 0.10,3,7  
1000.000, 0.10,3,8  
1000.000, 0.10,3,11  
900.000, 0.10,2,15  
900.000, 0.10,2,22  
850.000, 0.10,7,12  
850.000, 0.10,7,14  
850.000, 0.10,7,17  
850.000, 0.10,7,19  
850.000, 0.10,7,23  
850.000, 0.10,7,42  
850.000, 0.10,7,43  
800.000, 0.10,5,5  
800.000, 0.10,5,7  
800.000, 0.10,5,10  
800.000, 0.10,5,20  
800.000, 0.10,5,23  
750.000, 0.10,3,5  
750.000, 0.10,3,10  
750.000, 0.10,3,11  
700.000, 0.10,2,3  
700.000, 0.10,2,7  
650.000, 0.10,2,7  
650.000, 0.10,2,9  
400.000, 0.10,7,23  
400.000, 0.10,7,27  
400.000, 0.10,7,29  
400.000, 0.10,7,39  
400.000, 0.10,7,43  
400.000, 0.10,7,49  
400.000, 0.10,7,51  
300.000, 0.10,6,11  
300.000, 0.10,6,20  
300.000, 0.10,6,21  
300.000, 0.10,6,32  
300.000, 0.10,6,36  
300.000, 0.10,6,56  
1000.000, 0.20,5,8  
1000.000, 0.20,5,10  
1000.000, 0.20,5,11  
1000.000, 0.20,5,14  
1000.000, 0.20,5,17  
900.000, 0.20,3,10  
900.000, 0.20,3,16  
900.000, 0.20,3,27  
850.000, 0.20,5,9  
850.000, 0.20,5,13  
850.000, 0.20,5,21  
850.000, 0.20,5,45  
850.000, 0.20,5,46  
800.000, 0.20,5,5  
800.000, 0.20,5,7  
800.000, 0.20,5,10  
800.000, 0.20,5,18  
800.000, 0.20,5,21  
750.000, 0.20,1,6  
700.000, 0.20,3,3  
700.000, 0.20,3,6  
700.000, 0.20,3,8  
650.000, 0.20,2,13  
650.000, 0.20,2,15  
400.000, 0.20,8,18  
400.000, 0.20,8,22  
400.000, 0.20,8,25  
400.000, 0.20,8,28  
400.000, 0.20,8,36  
400.000, 0.20,8,41  
400.000, 0.20,8,45  
400.000, 0.20,8,53  
300.000, 0.20,5,6  
300.000, 0.20,5,10  
300.000, 0.20,5,19  
300.000, 0.20,5,20  
300.000, 0.20,5,36  
1000.000, 0.30,4,7  
1000.000, 0.30,4,10  
1000.000, 0.30,4,15  
1000.000, 0.30,4,17  
900.000, 0.30,4,4  
900.000, 0.30,4,7  
900.000, 0.30,4,11  
900.000, 0.30,4,17  
850.000, 0.30,5,8  
850.000, 0.30,5,13  
850.000, 0.30,5,24  
850.000, 0.30,5,53  
850.000, 0.30,5,55  
800.000, 0.30,7,5  
800.000, 0.30,7,7  
800.000, 0.30,7,11  
800.000, 0.30,7,18  
800.000, 0.30,7,21  
800.000, 0.30,7,28  
800.000, 0.30,7,30  
750.000, 0.30,1,4  
700.000, 0.30,2,3  
700.000, 0.30,2,6  
650.000, 0.30,1,12  
600.000, 0.30,1,3  
500.000, 0.30,2,3  
500.000, 0.30,2,8  
400.000, 0.30,7,13  
400.000, 0.30,7,17  
400.000, 0.30,7,33  
400.000, 0.30,7,38  
400.000, 0.30,7,39  
400.000, 0.30,7,43  
400.000, 0.30,7,51  
300.000, 0.30,6,6  
300.000, 0.30,6,10  
300.000, 0.30,6,12  
300.000, 0.30,6,23  
300.000, 0.30,6,24  
300.000, 0.30,6,40  
1000.000, 0.40,4,8  
1000.000, 0.40,4,11  
1000.000, 0.40,4,18  
1000.000, 0.40,4,20  
900.000, 0.40,4,4  
900.000, 0.40,4,6  
900.000, 0.40,4,10  
900.000, 0.40,4,16  
850.000, 0.40,6,6  
850.000, 0.40,6,11  
850.000, 0.40,6,20  
850.000, 0.40,6,41  
850.000, 0.40,6,44  
850.000, 0.40,6,46  
800.000, 0.40,6,5  
800.000, 0.40,6,7  
800.000, 0.40,6,13  
800.000, 0.40,6,20  
800.000, 0.40,6,23  
800.000, 0.40,6,25  
750.000, 0.40,2,3  
750.000, 0.40,2,10  
700.000, 0.40,3,4  
700.000, 0.40,3,6  
700.000, 0.40,3,10  
650.000, 0.40,1,8  
600.000, 0.40,3,3  
600.000, 0.40,3,15  
600.000, 0.40,3,19  
500.000, 0.40,2,3  
500.000, 0.40,2,7  
400.000, 0.40,5,17  
400.000, 0.40,5,33  
400.000, 0.40,5,35  
400.000, 0.40,5,36  
400.000, 0.40,5,41  
300.000, 0.40,5,6  
300.000, 0.40,5,11  
300.000, 0.40,5,14  
300.000, 0.40,5,22  
300.000, 0.40,5,23  
1000.000, 0.50,4,6  
1000.000, 0.50,4,9  
1000.000, 0.50,4,16  
1000.000, 0.50,4,17  
900.000, 0.50,4,4  
900.000, 0.50,4,11  
900.000, 0.50,4,15  
900.000, 0.50,4,17  
850.000, 0.50,5,6  
850.000, 0.50,5,15  
850.000, 0.50,5,17  
850.000, 0.50,5,40  
850.000, 0.50,5,42  
800.000, 0.50,4,5  
800.000, 0.50,4,7  
800.000, 0.50,4,18  
800.000, 0.50,4,20  
750.000, 0.50,2,3  
750.000, 0.50,2,8  
700.000, 0.50,2,4  
700.000, 0.50,2,6  
650.000, 0.50,1,13  
600.000, 0.50,3,15  
600.000, 0.50,3,21  
600.000, 0.50,3,23  
500.000, 0.50,1,9  
400.000, 0.50,4,12  
400.000, 0.50,4,26  
400.000, 0.50,4,28  
400.000, 0.50,4,33  
300.000, 0.50,4,6  
300.000, 0.50,4,11  
300.000, 0.50,4,13  
300.000, 0.50,4,20  
1000.000, 0.60,4,7  
1000.000, 0.60,4,10  
1000.000, 0.60,4,16  
1000.000, 0.60,4,19  
900.000, 0.60,7,4  
900.000, 0.60,7,5  
900.000, 0.60,7,12  
900.000, 0.60,7,14  
900.000, 0.60,7,17  
900.000, 0.60,7,20  
900.000, 0.60,7,23  
850.000, 0.60,5,6  
850.000, 0.60,5,12  
850.000, 0.60,5,15  
850.000, 0.60,5,34  
850.000, 0.60,5,35  
800.000, 0.60,6,5  
800.000, 0.60,6,9  
800.000, 0.60,6,13  
800.000, 0.60,6,19  
800.000, 0.60,6,25  
800.000, 0.60,6,29  
750.000, 0.60,2,4  
750.000, 0.60,2,10  
700.000, 0.60,2,2  
700.000, 0.60,2,4  
600.000, 0.60,4,16  
600.000, 0.60,4,21  
600.000, 0.60,4,22  
600.000, 0.60,4,27  
500.000, 0.60,2,7  
500.000, 0.60,2,16  
400.000, 0.60,4,18  
400.000, 0.60,4,30  
400.000, 0.60,4,32  
400.000, 0.60,4,37  
300.000, 0.60,4,10  
300.000, 0.60,4,13  
300.000, 0.60,4,19  
300.000, 0.60,4,57  
