level,value,number_of_labels,label 
1000.000, 0.00,3,5  
1000.000, 0.00,3,11  
1000.000, 0.00,3,13  
900.000, 0.00,1,22  
850.000, 0.00,2,10  
850.000, 0.00,2,14  
800.000, 0.00,5,4  
800.000, 0.00,5,7  
800.000, 0.00,5,9  
800.000, 0.00,5,21  
800.000, 0.00,5,33  
750.000, 0.00,6,1  
750.000, 0.00,6,2  
750.000, 0.00,6,3  
750.000, 0.00,6,21  
750.000, 0.00,6,26  
750.000, 0.00,6,39  
700.000, 0.00,4,3  
700.000, 0.00,4,20  
700.000, 0.00,4,25  
700.000, 0.00,4,26  
650.000, 0.00,4,3  
650.000, 0.00,4,18  
650.000, 0.00,4,20  
650.000, 0.00,4,21  
600.000, 0.00,4,5  
600.000, 0.00,4,23  
600.000, 0.00,4,24  
600.000, 0.00,4,26  
500.000, 0.00,5,3  
500.000, 0.00,5,9  
500.000, 0.00,5,16  
500.000, 0.00,5,17  
500.000, 0.00,5,28  
400.000, 0.00,4,23  
400.000, 0.00,4,24  
400.000, 0.00,4,25  
400.000, 0.00,4,48  
300.000, 0.00,6,19  
300.000, 0.00,6,20  
300.000, 0.00,6,22  
300.000, 0.00,6,24  
300.000, 0.00,6,30  
300.000, 0.00,6,36  
1000.000, 0.10,3,5  
1000.000, 0.10,3,10  
1000.000, 0.10,3,13  
900.000, 0.10,1,22  
850.000, 0.10,4,11  
850.000, 0.10,4,12  
850.000, 0.10,4,14  
850.000, 0.10,4,23  
800.000, 0.10,6,4  
800.000, 0.10,6,6  
800.000, 0.10,6,20  
800.000, 0.10,6,23  
800.000, 0.10,6,25  
800.000, 0.10,6,36  
750.000, 0.10,4,1  
750.000, 0.10,4,2  
750.000, 0.10,4,4  
750.000, 0.10,4,30  
700.000, 0.10,4,4  
700.000, 0.10,4,21  
700.000, 0.10,4,25  
700.000, 0.10,4,26  
650.000, 0.10,5,4  
650.000, 0.10,5,10  
650.000, 0.10,5,23  
650.000, 0.10,5,24  
650.000, 0.10,5,26  
600.000, 0.10,4,5  
600.000, 0.10,4,22  
600.000, 0.10,4,24  
600.000, 0.10,4,25  
500.000, 0.10,3,3  
500.000, 0.10,3,18  
500.000, 0.10,3,31  
400.000, 0.10,3,21  
400.000, 0.10,3,22  
400.000, 0.10,3,23  
300.000, 0.10,6,11  
300.000, 0.10,6,21  
300.000, 0.10,6,22  
300.000, 0.10,6,26  
300.000, 0.10,6,32  
300.000, 0.10,6,37  
1000.000, 0.20,3,5  
1000.000, 0.20,3,10  
1000.000, 0.20,3,14  
900.000, 0.20,3,12  
900.000, 0.20,3,14  
900.000, 0.20,3,19  
850.000, 0.20,5,7  
850.000, 0.20,5,8  
850.000, 0.20,5,9  
850.000, 0.20,5,15  
850.000, 0.20,5,36  
800.000, 0.20,6,4  
800.000, 0.20,6,6  
800.000, 0.20,6,26  
800.000, 0.20,6,31  
800.000, 0.20,6,32  
800.000, 0.20,6,38  
750.000, 0.20,6,1  
750.000, 0.20,6,2  
750.000, 0.20,6,3  
750.000, 0.20,6,6  
750.000, 0.20,6,17  
750.000, 0.20,6,28  
700.000, 0.20,4,6  
700.000, 0.20,4,25  
700.000, 0.20,4,29  
700.000, 0.20,4,30  
650.000, 0.20,3,3  
650.000, 0.20,3,21  
650.000, 0.20,3,23  
600.000, 0.20,5,5  
600.000, 0.20,5,13  
600.000, 0.20,5,22  
600.000, 0.20,5,24  
600.000, 0.20,5,26  
500.000, 0.20,5,2  
500.000, 0.20,5,4  
500.000, 0.20,5,11  
500.000, 0.20,5,20  
500.000, 0.20,5,33  
400.000, 0.20,2,16  
400.000, 0.20,2,17  
300.000, 0.20,5,10  
300.000, 0.20,5,26  
300.000, 0.20,5,30  
300.000, 0.20,5,36  
300.000, 0.20,5,41  
1000.000, 0.30,3,5  
1000.000, 0.30,3,10  
1000.000, 0.30,3,13  
900.000, 0.30,2,14  
900.000, 0.30,2,24  
850.000, 0.30,6,8  
850.000, 0.30,6,9  
850.000, 0.30,6,11  
850.000, 0.30,6,14  
850.000, 0.30,6,20  
850.000, 0.30,6,43  
800.000, 0.30,5,2  
800.000, 0.30,5,4  
800.000, 0.30,5,21  
800.000, 0.30,5,27  
800.000, 0.30,5,33  
750.000, 0.30,7,1  
750.000, 0.30,7,2  
750.000, 0.30,7,3  
750.000, 0.30,7,25  
750.000, 0.30,7,28  
750.000, 0.30,7,31  
750.000, 0.30,7,38  
700.000, 0.30,4,7  
700.000, 0.30,4,20  
700.000, 0.30,4,24  
700.000, 0.30,4,25  
650.000, 0.30,3,6  
650.000, 0.30,3,21  
