0.0,9,1  
0.0,9,2  
0.0,9,3  
0.0,9,4  
0.0,9,26  
0.0,9,28  
0.0,9,29  
0.0,9,39  
0.0,9,42  
0.1,12,1  
0.1,12,2  
0.1,12,3  
0.1,12,4  
0.1,12,8  
0.1,12,14  
0.1,12,21  
0.1,12,32  
0.1,12,33  
0.1,12,39  
0.1,12,43  
0.1,12,45  
0.2,15,1  
0.2,15,2  
0.2,15,3  
0.2,15,4  
0.2,15,5  
0.2,15,6  
0.2,15,10  
0.2,15,16  
0.2,15,24  
0.2,15,35  
0.2,15,36  
0.2,15,42  
0.2,15,44  
0.2,15,47  
0.2,15,49  
0.30000000000000004,17,1  
0.30000000000000004,17,2  
0.30000000000000004,17,3  
0.30000000000000004,17,4  
0.30000000000000004,17,5  
0.30000000000000004,17,7  
0.30000000000000004,17,10  
0.30000000000000004,17,21  
0.30000000000000004,17,27  
0.30000000000000004,17,30  
0.30000000000000004,17,43  
0.30000000000000004,17,44  
0.30000000000000004,17,49  
0.30000000000000004,17,51  
0.30000000000000004,17,52  
0.30000000000000004,17,54  
0.30000000000000004,17,57  
0.4,16,1  
0.4,16,2  
0.4,16,3  
0.4,16,4  
0.4,16,5  
0.4,16,13  
0.4,16,17  
0.4,16,26  
0.4,16,33  
0.4,16,49  
0.4,16,50  
0.4,16,56  
0.4,16,57  
0.4,16,59  
0.4,16,62  
0.4,16,74  
0.5,16,1  
0.5,16,2  
0.5,16,3  
0.5,16,4  
0.5,16,5  
0.5,16,6  
0.5,16,17  
0.5,16,27  
0.5,16,44  
0.5,16,55  
0.5,16,56  
0.5,16,57  
0.5,16,61  
0.5,16,62  
0.5,16,64  
0.5,16,67  
0.6000000000000001,15,1  
0.6000000000000001,15,2  
0.6000000000000001,15,3  
0.6000000000000001,15,4  
0.6000000000000001,15,5  
0.6000000000000001,15,6  
0.6000000000000001,15,7  
0.6000000000000001,15,8  
0.6000000000000001,15,13  
0.6000000000000001,15,15  
0.6000000000000001,15,24  
0.6000000000000001,15,47  
0.6000000000000001,15,53  
0.6000000000000001,15,55  
0.6000000000000001,15,61  
0.7000000000000001,14,1  
0.7000000000000001,14,2  
0.7000000000000001,14,3  
0.7000000000000001,14,4  
0.7000000000000001,14,5  
0.7000000000000001,14,6  
0.7000000000000001,14,7  
0.7000000000000001,14,8  
0.7000000000000001,14,9  
0.7000000000000001,14,14  
0.7000000000000001,14,25  
0.7000000000000001,14,47  
0.7000000000000001,14,57  
0.7000000000000001,14,62  
0.8,14,1  
0.8,14,2  
0.8,14,3  
0.8,14,6  
0.8,14,7  
0.8,14,8  
0.8,14,9  
0.8,14,10  
0.8,14,11  
0.8,14,14  
0.8,14,31  
0.8,14,44  
0.8,14,54  
0.8,14,56  
0.9,12,1  
0.9,12,2  
0.9,12,3  
0.9,12,5  
0.9,12,7  
0.9,12,8  
0.9,12,9  
0.9,12,10  
0.9,12,13  
0.9,12,35  
0.9,12,39  
0.9,12,49  
1.0,18,1  
1.0,18,2  
1.0,18,3  
1.0,18,5  
1.0,18,6  
1.0,18,7  
1.0,18,8  
1.0,18,9  
1.0,18,10  
1.0,18,11  
1.0,18,12  
1.0,18,13  
1.0,18,22  
1.0,18,40  
1.0,18,42  
1.0,18,57  
1.0,18,60  
1.0,18,62  
1.1,19,1  
1.1,19,2  
1.1,19,3  
1.1,19,4  
1.1,19,5  
1.1,19,6  
1.1,19,7  
1.1,19,8  
1.1,19,9  
1.1,19,10  
1.1,19,13  
1.1,19,18  
1.1,19,29  
1.1,19,40  
1.1,19,41  
1.1,19,59  
1.1,19,60  
1.1,19,67  
1.1,19,68  
1.2000000000000002,18,1  
1.2000000000000002,18,2  
1.2000000000000002,18,3  
1.2000000000000002,18,4  
1.2000000000000002,18,5  
1.2000000000000002,18,6  
1.2000000000000002,18,7  
1.2000000000000002,18,9  
1.2000000000000002,18,10  
1.2000000000000002,18,15  
1.2000000000000002,18,25  
1.2000000000000002,18,28  
1.2000000000000002,18,32  
1.2000000000000002,18,43  
1.2000000000000002,18,52  
1.2000000000000002,18,67  
1.2000000000000002,18,72  
1.2000000000000002,18,74  
1.3,19,1  
1.3,19,2  
1.3,19,3  
1.3,19,4  
1.3,19,5  
1.3,19,6  
1.3,19,7  
1.3,19,9  
1.3,19,10  
1.3,19,12  
1.3,19,24  
1.3,19,26  
1.3,19,28  
1.3,19,35  
1.3,19,38  
1.3,19,41  
1.3,19,54  
1.3,19,59  
1.3,19,61  
1.4000000000000001,20,1  
1.4000000000000001,20,2  
1.4000000000000001,20,3  
1.4000000000000001,20,4  
1.4000000000000001,20,5  
1.4000000000000001,20,6  
1.4000000000000001,20,7  
1.4000000000000001,20,9  
1.4000000000000001,20,10  
1.4000000000000001,20,13  
1.4000000000000001,20,15  
1.4000000000000001,20,29  
1.4000000000000001,20,32  
1.4000000000000001,20,34  
1.4000000000000001,20,46  
1.4000000000000001,20,47  
1.4000000000000001,20,50  
1.4000000000000001,20,64  
1.4000000000000001,20,66  
1.4000000000000001,20,70  
1.5,19,1  
1.5,19,3  
1.5,19,4  
1.5,19,5  
1.5,19,6  
1.5,19,7  
1.5,19,8  
1.5,19,9  
1.5,19,12  
1.5,19,14  
1.5,19,25  
1.5,19,29  
1.5,19,35  
1.5,19,37  
1.5,19,38  
1.5,19,40  
1.5,19,53  
1.5,19,55  
1.5,19,58  
1.6,17,1  
1.6,17,3  
1.6,17,4  
1.6,17,5  
1.6,17,6  
1.6,17,7  
1.6,17,8  
1.6,17,9  
1.6,17,12  
1.6,17,13  
1.6,17,21  
1.6,17,30  
1.6,17,31  
1.6,17,35  
1.6,17,46  
1.6,17,47  
1.6,17,50  
1.7000000000000002,18,1  
1.7000000000000002,18,2  
1.7000000000000002,18,3  
1.7000000000000002,18,4  
1.7000000000000002,18,5  
1.7000000000000002,18,6  
1.7000000000000002,18,7  
1.7000000000000002,18,8  
1.7000000000000002,18,11  
1.7000000000000002,18,13  
1.7000000000000002,18,14  
1.7000000000000002,18,29  
1.7000000000000002,18,30  
1.7000000000000002,18,31  
1.7000000000000002,18,34  
1.7000000000000002,18,44  
1.7000000000000002,18,46  
1.7000000000000002,18,49  
1.8,19,1  
1.8,19,2  
1.8,19,3  
1.8,19,4  
1.8,19,5  
1.8,19,6  
1.8,19,7  
1.8,19,8  
1.8,19,10  
1.8,19,11  
1.8,19,17  
1.8,19,28  
1.8,19,32  
1.8,19,34  
1.8,19,36  
