level,value,number_of_labels,label 
1000.000, 0.00,3,9  
1000.000, 0.00,3,10  
1000.000, 0.00,3,16  
900.000, 0.00,3,3  
900.000, 0.00,3,18  
900.000, 0.00,3,23  
850.000, 0.00,3,7  
850.000, 0.00,3,10  
850.000, 0.00,3,40  
800.000, 0.00,4,3  
800.000, 0.00,4,5  
800.000, 0.00,4,8  
800.000, 0.00,4,17  
750.000, 0.00,4,3  
750.000, 0.00,4,5  
750.000, 0.00,4,6  
750.000, 0.00,4,18  
700.000, 0.00,2,3  
700.000, 0.00,2,17  
650.000, 0.00,2,5  
650.000, 0.00,2,14  
600.000, 0.00,2,2  
600.000, 0.00,2,3  
500.000, 0.00,1,10  
400.000, 0.00,4,9  
400.000, 0.00,4,11  
400.000, 0.00,4,16  
400.000, 0.00,4,22  
300.000, 0.00,8,9  
300.000, 0.00,8,10  
300.000, 0.00,8,23  
300.000, 0.00,8,29  
300.000, 0.00,8,41  
300.000, 0.00,8,52  
300.000, 0.00,8,53  
300.000, 0.00,8,64  
1000.000, 0.10,4,8  
1000.000, 0.10,4,9  
1000.000, 0.10,4,10  
1000.000, 0.10,4,16  
900.000, 0.10,3,3  
900.000, 0.10,3,12  
900.000, 0.10,3,17  
850.000, 0.10,3,10  
850.000, 0.10,3,17  
850.000, 0.10,3,47  
800.000, 0.10,4,3  
800.000, 0.10,4,5  
800.000, 0.10,4,8  
800.000, 0.10,4,15  
750.000, 0.10,4,1  
750.000, 0.10,4,3  
750.000, 0.10,4,7  
750.000, 0.10,4,20  
700.000, 0.10,1,23  
650.000, 0.10,1,3  
600.000, 0.10,2,2  
600.000, 0.10,2,3  
500.000, 0.10,2,10  
500.000, 0.10,2,29  
400.000, 0.10,4,9  
400.000, 0.10,4,10  
400.000, 0.10,4,15  
400.000, 0.10,4,25  
300.000, 0.10,8,7  
300.000, 0.10,8,20  
300.000, 0.10,8,24  
300.000, 0.10,8,25  
300.000, 0.10,8,29  
300.000, 0.10,8,43  
300.000, 0.10,8,57  
300.000, 0.10,8,58  
1000.000, 0.20,3,8  
1000.000, 0.20,3,10  
1000.000, 0.20,3,16  
900.000, 0.20,3,3  
900.000, 0.20,3,14  
900.000, 0.20,3,19  
850.000, 0.20,2,11  
850.000, 0.20,2,43  
800.000, 0.20,5,1  
800.000, 0.20,5,3  
800.000, 0.20,5,8  
800.000, 0.20,5,14  
800.000, 0.20,5,17  
750.000, 0.20,4,1  
750.000, 0.20,4,3  
750.000, 0.20,4,9  
750.000, 0.20,4,20  
700.000, 0.20,1,13  
650.000, 0.20,1,4  
600.000, 0.20,2,2  
600.000, 0.20,2,3  
500.000, 0.20,1,14  
400.000, 0.20,1,16  
300.000, 0.20,7,23  
300.000, 0.20,7,24  
300.000, 0.20,7,25  
300.000, 0.20,7,38  
300.000, 0.20,7,60  
300.000, 0.20,7,68  
300.000, 0.20,7,72  
1000.000, 0.30,3,7  
1000.000, 0.30,3,9  
1000.000, 0.30,3,13  
900.000, 0.30,3,4  
900.000, 0.30,3,17  
900.000, 0.30,3,21  
850.000, 0.30,2,9  
850.000, 0.30,2,29  
800.000, 0.30,6,1  
800.000, 0.30,6,3  
800.000, 0.30,6,9  
800.000, 0.30,6,18  
800.000, 0.30,6,22  
800.000, 0.30,6,29  
