level,value,number_of_labels,label 
1000.000, 0.00,5,5  
1000.000, 0.00,5,7  
1000.000, 0.00,5,8  
1000.000, 0.00,5,14  
1000.000, 0.00,5,18  
900.000, 0.00,2,15  
900.000, 0.00,2,31  
850.000, 0.00,4,6  
850.000, 0.00,4,11  
850.000, 0.00,4,18  
850.000, 0.00,4,31  
800.000, 0.00,7,3  
800.000, 0.00,7,5  
800.000, 0.00,7,16  
800.000, 0.00,7,17  
800.000, 0.00,7,22  
800.000, 0.00,7,24  
800.000, 0.00,7,26  
750.000, 0.00,2,4  
750.000, 0.00,2,6  
700.000, 0.00,9,4  
700.000, 0.00,9,6  
700.000, 0.00,9,7  
700.000, 0.00,9,8  
700.000, 0.00,9,10  
700.000, 0.00,9,18  
700.000, 0.00,9,24  
700.000, 0.00,9,27  
700.000, 0.00,9,30  
650.000, 0.00,4,3  
650.000, 0.00,4,6  
650.000, 0.00,4,8  
650.000, 0.00,4,19  
600.000, 0.00,5,3  
600.000, 0.00,5,4  
600.000, 0.00,5,10  
600.000, 0.00,5,22  
600.000, 0.00,5,29  
500.000, 0.00,3,29  
500.000, 0.00,3,38  
500.000, 0.00,3,40  
400.000, 0.00,10,11  
400.000, 0.00,10,19  
400.000, 0.00,10,36  
400.000, 0.00,10,42  
400.000, 0.00,10,51  
400.000, 0.00,10,53  
400.000, 0.00,10,55  
400.000, 0.00,10,74  
400.000, 0.00,10,96  
400.000, 0.00,10,123  
300.000, 0.00,13,13  
300.000, 0.00,13,26  
300.000, 0.00,13,31  
300.000, 0.00,13,33  
300.000, 0.00,13,37  
300.000, 0.00,13,38  
300.000, 0.00,13,43  
300.000, 0.00,13,50  
300.000, 0.00,13,68  
300.000, 0.00,13,80  
300.000, 0.00,13,87  
300.000, 0.00,13,95  
300.000, 0.00,13,98  
1000.000, 0.10,5,6  
1000.000, 0.10,5,9  
1000.000, 0.10,5,10  
1000.000, 0.10,5,15  
1000.000, 0.10,5,17  
900.000, 0.10,2,13  
900.000, 0.10,2,18  
850.000, 0.10,5,6  
850.000, 0.10,5,9  
850.000, 0.10,5,13  
850.000, 0.10,5,16  
850.000, 0.10,5,30  
800.000, 0.10,6,3  
800.000, 0.10,6,9  
800.000, 0.10,6,21  
800.000, 0.10,6,23  
800.000, 0.10,6,29  
800.000, 0.10,6,31  
750.000, 0.10,3,3  
750.000, 0.10,3,5  
750.000, 0.10,3,14  
700.000, 0.10,7,3  
700.000, 0.10,7,5  
700.000, 0.10,7,6  
700.000, 0.10,7,8  
700.000, 0.10,7,9  
700.000, 0.10,7,21  
700.000, 0.10,7,25  
650.000, 0.10,3,3  
650.000, 0.10,3,8  
650.000, 0.10,3,17  
600.000, 0.10,6,4  
600.000, 0.10,6,5  
600.000, 0.10,6,21  
600.000, 0.10,6,28  
600.000, 0.10,6,31  
600.000, 0.10,6,38  
500.000, 0.10,4,14  
500.000, 0.10,4,18  
500.000, 0.10,4,24  
500.000, 0.10,4,32  
400.000, 0.10,7,11  
400.000, 0.10,7,17  
400.000, 0.10,7,44  
400.000, 0.10,7,46  
400.000, 0.10,7,51  
400.000, 0.10,7,67  
400.000, 0.10,7,86  
300.000, 0.10,12,10  
300.000, 0.10,12,26  
300.000, 0.10,12,36  
300.000, 0.10,12,45  
300.000, 0.10,12,52  
300.000, 0.10,12,62  
300.000, 0.10,12,64  
300.000, 0.10,12,77  
300.000, 0.10,12,80  
300.000, 0.10,12,85  
300.000, 0.10,12,89  
300.000, 0.10,12,92  
1000.000, 0.20,5,10  
1000.000, 0.20,5,11  
1000.000, 0.20,5,16  
1000.000, 0.20,5,17  
1000.000, 0.20,5,23  
900.000, 0.20,3,11  
900.000, 0.20,3,13  
900.000, 0.20,3,18  
850.000, 0.20,6,5  
850.000, 0.20,6,8  
850.000, 0.20,6,13  
850.000, 0.20,6,15  
850.000, 0.20,6,27  
850.000, 0.20,6,29  
800.000, 0.20,5,3  
800.000, 0.20,5,7  
800.000, 0.20,5,15  
800.000, 0.20,5,16  
800.000, 0.20,5,20  
750.000, 0.20,3,3  
750.000, 0.20,3,7  
750.000, 0.20,3,8  
700.000, 0.20,6,3  
700.000, 0.20,6,5  
700.000, 0.20,6,6  
700.000, 0.20,6,9  
700.000, 0.20,6,12  
700.000, 0.20,6,14  
650.000, 0.20,5,4  
650.000, 0.20,5,7  
650.000, 0.20,5,10  
650.000, 0.20,5,18  
650.000, 0.20,5,33  
600.000, 0.20,5,3  
600.000, 0.20,5,5  
600.000, 0.20,5,10  
600.000, 0.20,5,28  
600.000, 0.20,5,44  
500.000, 0.20,5,8  
500.000, 0.20,5,10  
500.000, 0.20,5,20  
500.000, 0.20,5,30  
500.000, 0.20,5,39  
400.000, 0.20,11,9  
400.000, 0.20,11,14  
400.000, 0.20,11,16  
400.000, 0.20,11,24  
400.000, 0.20,11,47  
400.000, 0.20,11,49  
400.000, 0.20,11,50  
400.000, 0.20,11,54  
400.000, 0.20,11,57  
400.000, 0.20,11,82  
400.000, 0.20,11,99  
300.000, 0.20,13,10  
300.000, 0.20,13,18  
300.000, 0.20,13,19  
300.000, 0.20,13,27  
300.000, 0.20,13,35  
300.000, 0.20,13,44  
300.000, 0.20,13,48  
300.000, 0.20,13,59  
300.000, 0.20,13,61  
300.000, 0.20,13,74  
300.000, 0.20,13,78  
300.000, 0.20,13,85  
300.000, 0.20,13,86  
1000.000, 0.30,5,7  
1000.000, 0.30,5,9  
1000.000, 0.30,5,14  
1000.000, 0.30,5,15  
1000.000, 0.30,5,20  
900.000, 0.30,6,4  
900.000, 0.30,6,5  
900.000, 0.30,6,10  
900.000, 0.30,6,13  
900.000, 0.30,6,14  
900.000, 0.30,6,27  
850.000, 0.30,6,5  
850.000, 0.30,6,7  
850.000, 0.30,6,12  
850.000, 0.30,6,14  
850.000, 0.30,6,27  
850.000, 0.30,6,30  
800.000, 0.30,6,3  
800.000, 0.30,6,6  
800.000, 0.30,6,18  
800.000, 0.30,6,19  
800.000, 0.30,6,23  
800.000, 0.30,6,27  
750.000, 0.30,5,2  
750.000, 0.30,5,5  
750.000, 0.30,5,6  
750.000, 0.30,5,10  
750.000, 0.30,5,18  
700.000, 0.30,8,3  
700.000, 0.30,8,5  
700.000, 0.30,8,7  
700.000, 0.30,8,10  
700.000, 0.30,8,14  
700.000, 0.30,8,20  
700.000, 0.30,8,34  
700.000, 0.30,8,36  
650.000, 0.30,6,4  
650.000, 0.30,6,9  
650.000, 0.30,6,13  
650.000, 0.30,6,30  
650.000, 0.30,6,35  
650.000, 0.30,6,38  
600.000, 0.30,7,3  
600.000, 0.30,7,4  
600.000, 0.30,7,10  
600.000, 0.30,7,12  
600.000, 0.30,7,17  
600.000, 0.30,7,19  
600.000, 0.30,7,36  
500.000, 0.30,6,9  
500.000, 0.30,6,14  
500.000, 0.30,6,22  
500.000, 0.30,6,23  
500.000, 0.30,6,34  
500.000, 0.30,6,41  
400.000, 0.30,10,10  
400.000, 0.30,10,13  
400.000, 0.30,10,15  
400.000, 0.30,10,21  
400.000, 0.30,10,37  
400.000, 0.30,10,40  
400.000, 0.30,10,44  
400.000, 0.30,10,49  
400.000, 0.30,10,74  
400.000, 0.30,10,91  
300.000, 0.30,13,10  
300.000, 0.30,13,13  
300.000, 0.30,13,19  
300.000, 0.30,13,25  
300.000, 0.30,13,29  
300.000, 0.30,13,39  
300.000, 0.30,13,49  
300.000, 0.30,13,50  
300.000, 0.30,13,51  
300.000, 0.30,13,62  
300.000, 0.30,13,66  
300.000, 0.30,13,73  
300.000, 0.30,13,86  
1000.000, 0.40,7,7  
1000.000, 0.40,7,9  
1000.000, 0.40,7,15  
1000.000, 0.40,7,18  
1000.000, 0.40,7,19  
1000.000, 0.40,7,21  
1000.000, 0.40,7,24  
900.000, 0.40,5,5  
900.000, 0.40,5,6  
900.000, 0.40,5,13  
900.000, 0.40,5,14  
900.000, 0.40,5,19  
850.000, 0.40,6,6  
850.000, 0.40,6,7  
850.000, 0.40,6,10  
850.000, 0.40,6,20  
850.000, 0.40,6,22  
850.000, 0.40,6,24  
800.000, 0.40,6,4  
800.000, 0.40,6,8  
800.000, 0.40,6,16  
800.000, 0.40,6,17  
800.000, 0.40,6,18  
800.000, 0.40,6,28  
750.000, 0.40,4,3  
750.000, 0.40,4,7  
750.000, 0.40,4,8  
750.000, 0.40,4,16  
700.000, 0.40,8,3  
700.000, 0.40,8,4  
700.000, 0.40,8,5  
700.000, 0.40,8,9  
700.000, 0.40,8,13  
700.000, 0.40,8,15  
700.000, 0.40,8,25  
700.000, 0.40,8,26  
650.000, 0.40,5,3  
650.000, 0.40,5,5  
650.000, 0.40,5,12  
650.000, 0.40,5,34  
650.000, 0.40,5,37  
600.000, 0.40,6,3  
600.000, 0.40,6,5  
600.000, 0.40,6,7  
600.000, 0.40,6,8  
600.000, 0.40,6,12  
600.000, 0.40,6,29  
500.000, 0.40,6,3  
500.000, 0.40,6,7  
500.000, 0.40,6,10  
500.000, 0.40,6,23  
500.000, 0.40,6,43  
500.000, 0.40,6,58  
400.000, 0.40,10,12  
400.000, 0.40,10,14  
400.000, 0.40,10,15  
400.000, 0.40,10,24  
400.000, 0.40,10,38  
400.000, 0.40,10,42  
400.000, 0.40,10,52  
400.000, 0.40,10,56  
400.000, 0.40,10,69  
400.000, 0.40,10,85  
300.000, 0.40,19,7  
300.000, 0.40,19,8  
300.000, 0.40,19,14  
300.000, 0.40,19,19  
300.000, 0.40,19,22  
300.000, 0.40,19,26  
300.000, 0.40,19,32  
300.000, 0.40,19,37  
300.000, 0.40,19,40  
300.000, 0.40,19,41  
300.000, 0.40,19,42  
300.000, 0.40,19,43  
300.000, 0.40,19,46  
300.000, 0.40,19,60  
300.000, 0.40,19,61  
300.000, 0.40,19,67  
300.000, 0.40,19,71  
300.000, 0.40,19,78  
300.000, 0.40,19,80  
1000.000, 0.50,8,4  
1000.000, 0.50,8,8  
1000.000, 0.50,8,13  
1000.000, 0.50,8,18  
1000.000, 0.50,8,21  
1000.000, 0.50,8,22  
1000.000, 0.50,8,24  
1000.000, 0.50,8,28  
900.000, 0.50,6,5  
900.000, 0.50,6,6  
900.000, 0.50,6,7  
900.000, 0.50,6,16  
900.000, 0.50,6,17  
900.000, 0.50,6,19  
850.000, 0.50,5,5  
850.000, 0.50,5,6  
850.000, 0.50,5,9  
850.000, 0.50,5,25  
850.000, 0.50,5,27  
800.000, 0.50,5,3  
800.000, 0.50,5,7  
800.000, 0.50,5,17  
800.000, 0.50,5,21  
800.000, 0.50,5,26  
750.000, 0.50,4,2  
750.000, 0.50,4,5  
750.000, 0.50,4,6  
750.000, 0.50,4,13  
700.000, 0.50,6,4  
700.000, 0.50,6,6  
700.000, 0.50,6,11  
700.000, 0.50,6,17  
700.000, 0.50,6,22  
700.000, 0.50,6,24  
650.000, 0.50,7,4  
650.000, 0.50,7,6  
650.000, 0.50,7,13  
650.000, 0.50,7,17  
650.000, 0.50,7,23  
650.000, 0.50,7,44  
650.000, 0.50,7,47  
600.000, 0.50,6,4  
600.000, 0.50,6,6  
600.000, 0.50,6,7  
600.000, 0.50,6,13  
600.000, 0.50,6,26  
600.000, 0.50,6,33  
500.000, 0.50,6,9  
500.000, 0.50,6,13  
500.000, 0.50,6,25  
500.000, 0.50,6,30  
500.000, 0.50,6,42  
500.000, 0.50,6,56  
400.000, 0.50,9,10  
400.000, 0.50,9,12  
400.000, 0.50,9,18  
400.000, 0.50,9,31  
400.000, 0.50,9,36  
400.000, 0.50,9,39  
400.000, 0.50,9,54  
400.000, 0.50,9,59  
400.000, 0.50,9,72  
300.000, 0.50,17,4  
300.000, 0.50,17,10  
300.000, 0.50,17,15  
300.000, 0.50,17,20  
300.000, 0.50,17,27  
300.000, 0.50,17,30  
300.000, 0.50,17,33  
300.000, 0.50,17,34  
300.000, 0.50,17,35  
300.000, 0.50,17,37  
300.000, 0.50,17,39  
300.000, 0.50,17,54  
300.000, 0.50,17,55  
300.000, 0.50,17,57  
300.000, 0.50,17,59  
300.000, 0.50,17,62  
300.000, 0.50,17,68  
1000.000, 0.60,7,9  
1000.000, 0.60,7,11  
1000.000, 0.60,7,16  
1000.000, 0.60,7,19  
1000.000, 0.60,7,20  
1000.000, 0.60,7,22  
1000.000, 0.60,7,24  
900.000, 0.60,8,4  
900.000, 0.60,8,5  
900.000, 0.60,8,7  
900.000, 0.60,8,10  
900.000, 0.60,8,16  
900.000, 0.60,8,19  
900.000, 0.60,8,31  
900.000, 0.60,8,35  
850.000, 0.60,5,5  
850.000, 0.60,5,7  
850.000, 0.60,5,9  
850.000, 0.60,5,24  
850.000, 0.60,5,26  
800.000, 0.60,5,2  
800.000, 0.60,5,8  
800.000, 0.60,5,21  
800.000, 0.60,5,23  
800.000, 0.60,5,30  
750.000, 0.60,5,2  
750.000, 0.60,5,5  
750.000, 0.60,5,6  
750.000, 0.60,5,9  
750.000, 0.60,5,17  
700.000, 0.60,5,4  
700.000, 0.60,5,8  
700.000, 0.60,5,10  
700.000, 0.60,5,21  
700.000, 0.60,5,23  
650.000, 0.60,7,3  
650.000, 0.60,7,6  
650.000, 0.60,7,12  
650.000, 0.60,7,18  
650.000, 0.60,7,22  
650.000, 0.60,7,35  
650.000, 0.60,7,39  
600.000, 0.60,7,5  
600.000, 0.60,7,6  
600.000, 0.60,7,7  
600.000, 0.60,7,13  
600.000, 0.60,7,22  
600.000, 0.60,7,31  
600.000, 0.60,7,34  
