level,value,number_of_labels,label
500.0,0.0,5,8
500.0,0.0,5,22
500.0,0.0,5,31
500.0,0.0,5,41
500.0,0.0,5,50
500.0,0.1,4,7
500.0,0.1,4,19
500.0,0.1,4,39
500.0,0.1,4,48
500.0,0.2,2,7
500.0,0.2,2,44
500.0,0.3,4,5
500.0,0.3,4,11
500.0,0.3,4,22
500.0,0.3,4,34
500.0,0.4,4,7
500.0,0.4,4,15
500.0,0.4,4,25
500.0,0.4,4,40
500.0,0.5,5,7
500.0,0.5,5,17
500.0,0.5,5,18
500.0,0.5,5,24
500.0,0.5,5,49
500.0,0.6,6,6
500.0,0.6,6,12
500.0,0.6,6,14
500.0,0.6,6,22
500.0,0.6,6,42
500.0,0.6,6,49
500.0,0.7,4,11
500.0,0.7,4,14
500.0,0.7,4,23
500.0,0.7,4,35
500.0,0.8,4,16
500.0,0.8,4,19
500.0,0.8,4,26
500.0,0.8,4,37
500.0,0.9,4,5
500.0,0.9,4,6
500.0,0.9,4,19
500.0,0.9,4,40
500.0,1.0,6,5
500.0,1.0,6,6
500.0,1.0,6,22
500.0,1.0,6,32
500.0,1.0,6,35
500.0,1.0,6,40
500.0,1.1,6,4
500.0,1.1,6,9
500.0,1.1,6,23
500.0,1.1,6,31
500.0,1.1,6,39
500.0,1.1,6,44
500.0,1.2,6,6
500.0,1.2,6,9
500.0,1.2,6,24
500.0,1.2,6,32
500.0,1.2,6,40
500.0,1.2,6,45
500.0,1.3,6,8
500.0,1.3,6,10
500.0,1.3,6,26
500.0,1.3,6,33
500.0,1.3,6,40
500.0,1.3,6,44
500.0,1.4,5,11
500.0,1.4,5,27
500.0,1.4,5,30
500.0,1.4,5,45
500.0,1.4,5,47
500.0,1.5,6,11
500.0,1.5,6,23
500.0,1.5,6,25
500.0,1.5,6,31
500.0,1.5,6,47
500.0,1.5,6,49
500.0,1.6,2,28
500.0,1.6,2,51
500.0,1.7,2,22
500.0,1.7,2,45
500.0,1.8,3,7
500.0,1.8,3,25
500.0,1.8,3,45
500.0,1.9,5,5
500.0,1.9,5,20
500.0,1.9,5,21
500.0,1.9,5,26
500.0,1.9,5,39
500.0,2.0,4,4
500.0,2.0,4,12
500.0,2.0,4,13
500.0,2.0,4,33
500.0,2.1,5,3
500.0,2.1,5,5
500.0,2.1,5,15
500.0,2.1,5,16
500.0,2.1,5,34
500.0,2.2,5,3
500.0,2.2,5,5
500.0,2.2,5,13
500.0,2.2,5,14
500.0,2.2,5,31
500.0,2.3,4,3
500.0,2.3,4,12
500.0,2.3,4,13
500.0,2.3,4,26
500.0,2.4,4,4
500.0,2.4,4,14
500.0,2.4,4,15
500.0,2.4,4,34
500.0,2.5,5,3
500.0,2.5,5,5
500.0,2.5,5,11
500.0,2.5,5,12
500.0,2.5,5,27
500.0,2.6,6,2
500.0,2.6,6,6
500.0,2.6,6,14
500.0,2.6,6,15
500.0,2.6,6,16
500.0,2.6,6,33
500.0,2.7,5,2
500.0,2.7,5,5
500.0,2.7,5,14
500.0,2.7,5,15
500.0,2.7,5,17
500.0,2.8,6,3
500.0,2.8,6,6
500.0,2.8,6,11
500.0,2.8,6,12
500.0,2.8,6,14
500.0,2.8,6,15
500.0,2.9,7,2
500.0,2.9,7,4
500.0,2.9,7,7
500.0,2.9,7,8
500.0,2.9,7,9
500.0,2.9,7,10
500.0,2.9,7,12
500.0,3.0,7,2
500.0,3.0,7,4
500.0,3.0,7,6
500.0,3.0,7,7
500.0,3.0,7,8
500.0,3.0,7,10
500.0,3.0,7,13
500.0,3.1,6,2
500.0,3.1,6,3
500.0,3.1,6,4
500.0,3.1,6,5
500.0,3.1,6,6
500.0,3.1,6,10
500.0,3.2,5,2
500.0,3.2,5,3
500.0,3.2,5,4
500.0,3.2,5,5
500.0,3.2,5,8
500.0,3.3,5,4
500.0,3.3,5,5
500.0,3.3,5,8
500.0,3.3,5,9
500.0,3.3,5,11
500.0,3.4,5,4
500.0,3.4,5,5
500.0,3.4,5,8
500.0,3.4,5,11
500.0,3.4,5,13
500.0,3.5,6,2
500.0,3.5,6,3
500.0,3.5,6,5
500.0,3.5,6,8
500.0,3.5,6,10
500.0,3.5,6,15
500.0,3.6,10,2
500.0,3.6,10,4
500.0,3.6,10,6
500.0,3.6,10,8
500.0,3.6,10,11
500.0,3.6,10,13
500.0,3.6,10,14
500.0,3.6,10,16
500.0,3.6,10,22
500.0,3.6,10,28
500.0,3.7,10,1
500.0,3.7,10,3
500.0,3.7,10,5
500.0,3.7,10,8
500.0,3.7,10,10
500.0,3.7,10,12
500.0,3.7,10,13
500.0,3.7,10,22
500.0,3.7,10,23
500.0,3.7,10,28
500.0,3.8,10,1
500.0,3.8,10,2
500.0,3.8,10,6
500.0,3.8,10,9
500.0,3.8,10,13
500.0,3.8,10,17
500.0,3.8,10,18
500.0,3.8,10,19
500.0,3.8,10,29
500.0,3.8,10,34
500.0,3.9,9,1
500.0,3.9,9,2
500.0,3.9,9,5
500.0,3.9,9,6
500.0,3.9,9,9
500.0,3.9,9,13
500.0,3.9,9,14
500.0,3.9,9,24
500.0,3.9,9,29
500.0,4.0,8,1
500.0,4.0,8,2
500.0,4.0,8,4
500.0,4.0,8,6
500.0,4.0,8,7
500.0,4.0,8,10
500.0,4.0,8,14
500.0,4.0,8,25
500.0,4.1,7,1
500.0,4.1,7,2
500.0,4.1,7,3
500.0,4.1,7,6
500.0,4.1,7,11
500.0,4.1,7,12
500.0,4.1,7,23
500.0,4.2,6,1
500.0,4.2,6,5
500.0,4.2,6,7
500.0,4.2,6,11
500.0,4.2,6,13
500.0,4.2,6,27
500.0,4.3,6,1
500.0,4.3,6,4
500.0,4.3,6,5
500.0,4.3,6,8
500.0,4.3,6,10
500.0,4.3,6,24
500.0,4.4,4,5
500.0,4.4,4,6
500.0,4.4,4,9
500.0,4.4,4,19
500.0,4.5,4,4
500.0,4.5,4,5
500.0,4.5,4,8
500.0,4.5,4,13
500.0,4.6,4,1
500.0,4.6,4,4
500.0,4.6,4,6
500.0,4.6,4,10
500.0,4.7,4,1
500.0,4.7,4,4
500.0,4.7,4,6
500.0,4.7,4,10
500.0,4.8,4,1
500.0,4.8,4,3
500.0,4.8,4,5
500.0,4.8,4,7
500.0,4.9,4,1
500.0,4.9,4,3
500.0,4.9,4,5
500.0,4.9,4,7
500.0,5.0,4,1
500.0,5.0,4,4
500.0,5.0,4,5
