level,value,number_of_labels,label 
1000.000, 0.00,3,7  
1000.000, 0.00,3,10  
1000.000, 0.00,3,14  
900.000, 0.00,2,30  
900.000, 0.00,2,36  
850.000, 0.00,2,5  
850.000, 0.00,2,27  
800.000, 0.00,4,4  
800.000, 0.00,4,20  
800.000, 0.00,4,21  
800.000, 0.00,4,28  
750.000, 0.00,7,2  
750.000, 0.00,7,4  
750.000, 0.00,7,10  
750.000, 0.00,7,21  
750.000, 0.00,7,22  
750.000, 0.00,7,25  
750.000, 0.00,7,26  
700.000, 0.00,4,5  
700.000, 0.00,4,21  
700.000, 0.00,4,23  
700.000, 0.00,4,24  
650.000, 0.00,4,11  
650.000, 0.00,4,15  
650.000, 0.00,4,23  
650.000, 0.00,4,26  
600.000, 0.00,3,18  
600.000, 0.00,3,22  
600.000, 0.00,3,26  
500.000, 0.00,3,28  
500.000, 0.00,3,50  
500.000, 0.00,3,62  
400.000, 0.00,7,28  
400.000, 0.00,7,29  
400.000, 0.00,7,30  
400.000, 0.00,7,32  
400.000, 0.00,7,56  
400.000, 0.00,7,63  
400.000, 0.00,7,67  
300.000, 0.00,6,16  
300.000, 0.00,6,26  
300.000, 0.00,6,37  
300.000, 0.00,6,62  
300.000, 0.00,6,74  
300.000, 0.00,6,80  
1000.000, 0.10,4,5  
1000.000, 0.10,4,6  
1000.000, 0.10,4,9  
1000.000, 0.10,4,14  
900.000, 0.10,3,24  
900.000, 0.10,3,28  
900.000, 0.10,3,34  
850.000, 0.10,3,5  
850.000, 0.10,3,23  
850.000, 0.10,3,30  
800.000, 0.10,5,3  
800.000, 0.10,5,15  
800.000, 0.10,5,22  
800.000, 0.10,5,23  
800.000, 0.10,5,30  
750.000, 0.10,7,2  
750.000, 0.10,7,4  
750.000, 0.10,7,12  
750.000, 0.10,7,20  
750.000, 0.10,7,22  
750.000, 0.10,7,26  
750.000, 0.10,7,27  
700.000, 0.10,6,6  
700.000, 0.10,6,17  
700.000, 0.10,6,18  
700.000, 0.10,6,25  
700.000, 0.10,6,29  
