level,value,number_of_labels,label 
1000.000, 0.00,5,5  
1000.000, 0.00,5,9  
1000.000, 0.00,5,12  
1000.000, 0.00,5,20  
1000.000, 0.00,5,26  
900.000, 0.00,2,17  
900.000, 0.00,2,18  
850.000, 0.00,4,8  
850.000, 0.00,4,15  
850.000, 0.00,4,34  
850.000, 0.00,4,36  
800.000, 0.00,3,7  
800.000, 0.00,3,13  
800.000, 0.00,3,22  
750.000, 0.00,3,5  
750.000, 0.00,3,20  
750.000, 0.00,3,22  
700.000, 0.00,1,10  
650.000, 0.00,2,8  
650.000, 0.00,2,11  
600.000, 0.00,1,16  
400.000, 0.00,4,7  
400.000, 0.00,4,18  
400.000, 0.00,4,20  
400.000, 0.00,4,30  
300.000, 0.00,4,17  
300.000, 0.00,4,36  
300.000, 0.00,4,37  
300.000, 0.00,4,61  
1000.000, 0.10,5,5  
1000.000, 0.10,5,9  
1000.000, 0.10,5,12  
1000.000, 0.10,5,20  
1000.000, 0.10,5,27  
900.000, 0.10,3,14  
900.000, 0.10,3,16  
900.000, 0.10,3,19  
850.000, 0.10,3,7  
850.000, 0.10,3,13  
850.000, 0.10,3,32  
800.000, 0.10,4,10  
800.000, 0.10,4,17  
800.000, 0.10,4,29  
800.000, 0.10,4,46  
750.000, 0.10,3,5  
750.000, 0.10,3,14  
750.000, 0.10,3,18  
700.000, 0.10,1,10  
600.000, 0.10,2,15  
600.000, 0.10,2,18  
500.000, 0.10,1,8  
400.000, 0.10,5,8  
400.000, 0.10,5,17  
400.000, 0.10,5,19  
400.000, 0.10,5,28  
400.000, 0.10,5,30  
300.000, 0.10,7,20  
300.000, 0.10,7,33  
300.000, 0.10,7,37  
300.000, 0.10,7,41  
300.000, 0.10,7,44  
300.000, 0.10,7,46  
300.000, 0.10,7,62  
1000.000, 0.20,5,5  
1000.000, 0.20,5,7  
1000.000, 0.20,5,10  
1000.000, 0.20,5,19  
1000.000, 0.20,5,27  
900.000, 0.20,4,5  
900.000, 0.20,4,14  
900.000, 0.20,4,16  
900.000, 0.20,4,19  
850.000, 0.20,3,5  
850.000, 0.20,3,14  
850.000, 0.20,3,39  
800.000, 0.20,4,6  
800.000, 0.20,4,12  
800.000, 0.20,4,21  
800.000, 0.20,4,34  
750.000, 0.20,4,4  
750.000, 0.20,4,8  
750.000, 0.20,4,12  
750.000, 0.20,4,15  
700.000, 0.20,2,9  
700.000, 0.20,2,17  
600.000, 0.20,3,10  
600.000, 0.20,3,18  
600.000, 0.20,3,19  
500.000, 0.20,1,7  
400.000, 0.20,5,7  
400.000, 0.20,5,12  
400.000, 0.20,5,16  
400.000, 0.20,5,24  
400.000, 0.20,5,27  
300.000, 0.20,6,20  
300.000, 0.20,6,35  
300.000, 0.20,6,38  
300.000, 0.20,6,40  
300.000, 0.20,6,44  
300.000, 0.20,6,63  
1000.000, 0.30,4,6  
1000.000, 0.30,4,8  
1000.000, 0.30,4,17  
1000.000, 0.30,4,28  
900.000, 0.30,5,6  
900.000, 0.30,5,12  
900.000, 0.30,5,16  
900.000, 0.30,5,18  
900.000, 0.30,5,26  
850.000, 0.30,3,5  
850.000, 0.30,3,14  
850.000, 0.30,3,38  
800.000, 0.30,5,4  
800.000, 0.30,5,6  
800.000, 0.30,5,9  
800.000, 0.30,5,16  
800.000, 0.30,5,30  
750.000, 0.30,5,4  
750.000, 0.30,5,7  
750.000, 0.30,5,8  
750.000, 0.30,5,23  
750.000, 0.30,5,26  
700.000, 0.30,2,9  
700.000, 0.30,2,18  
650.000, 0.30,1,18  
600.000, 0.30,4,13  
600.000, 0.30,4,14  
600.000, 0.30,4,18  
600.000, 0.30,4,21  
500.000, 0.30,3,3  
500.000, 0.30,3,5  
