level,value,number_of_labels,label
300.0,0.0,14,8
300.0,0.0,14,15
300.0,0.0,14,20
300.0,0.0,14,25
300.0,0.0,14,31
300.0,0.0,14,33
300.0,0.0,14,51
300.0,0.0,14,53
300.0,0.0,14,71
300.0,0.0,14,75
300.0,0.0,14,80
300.0,0.0,14,87
300.0,0.0,14,97
300.0,0.0,14,114
300.0,0.1,17,4
300.0,0.1,17,6
300.0,0.1,17,7
300.0,0.1,17,8
300.0,0.1,17,11
300.0,0.1,17,19
300.0,0.1,17,22
300.0,0.1,17,25
300.0,0.1,17,30
300.0,0.1,17,50
300.0,0.1,17,52
300.0,0.1,17,72
300.0,0.1,17,80
300.0,0.1,17,89
300.0,0.1,17,100
300.0,0.1,17,101
300.0,0.1,17,115
300.0,0.2,19,6
300.0,0.2,19,10
300.0,0.2,19,11
300.0,0.2,19,17
300.0,0.2,19,24
300.0,0.2,19,27
300.0,0.2,19,36
300.0,0.2,19,38
300.0,0.2,19,47
300.0,0.2,19,58
300.0,0.2,19,60
300.0,0.2,19,62
300.0,0.2,19,67
300.0,0.2,19,81
300.0,0.2,19,87
300.0,0.2,19,94
300.0,0.2,19,95
300.0,0.2,19,106
300.0,0.2,19,107
300.0,0.3,18,6
300.0,0.3,18,11
300.0,0.3,18,12
300.0,0.3,18,13
300.0,0.3,18,18
300.0,0.3,18,23
300.0,0.3,18,34
300.0,0.3,18,39
300.0,0.3,18,51
300.0,0.3,18,56
300.0,0.3,18,63
300.0,0.3,18,66
300.0,0.3,18,67
300.0,0.3,18,80
300.0,0.3,18,86
300.0,0.3,18,92
300.0,0.3,18,93
300.0,0.3,18,107
300.0,0.4,18,7
300.0,0.4,18,13
300.0,0.4,18,14
300.0,0.4,18,15
300.0,0.4,18,19
300.0,0.4,18,21
300.0,0.4,18,31
300.0,0.4,18,39
300.0,0.4,18,49
300.0,0.4,18,53
300.0,0.4,18,60
300.0,0.4,18,62
300.0,0.4,18,79
300.0,0.4,18,87
300.0,0.4,18,94
300.0,0.4,18,102
300.0,0.4,18,103
300.0,0.4,18,115
300.0,0.5,20,6
300.0,0.5,20,9
300.0,0.5,20,14
300.0,0.5,20,17
300.0,0.5,20,18
300.0,0.5,20,23
300.0,0.5,20,27
300.0,0.5,20,29
300.0,0.5,20,36
300.0,0.5,20,41
300.0,0.5,20,52
300.0,0.5,20,56
300.0,0.5,20,62
300.0,0.5,20,68
300.0,0.5,20,71
300.0,0.5,20,74
300.0,0.5,20,88
300.0,0.5,20,101
300.0,0.5,20,110
300.0,0.5,20,122
300.0,0.6,20,4
300.0,0.6,20,7
300.0,0.6,20,13
300.0,0.6,20,15
300.0,0.6,20,17
300.0,0.6,20,21
300.0,0.6,20,23
300.0,0.6,20,25
300.0,0.6,20,30
300.0,0.6,20,36
300.0,0.6,20,41
300.0,0.6,20,49
300.0,0.6,20,55
300.0,0.6,20,60
300.0,0.6,20,65
300.0,0.6,20,74
300.0,0.6,20,88
300.0,0.6,20,103
300.0,0.6,20,114
300.0,0.6,20,116
300.0,0.7,22,5
300.0,0.7,22,9
300.0,0.7,22,10
300.0,0.7,22,13
300.0,0.7,22,15
300.0,0.7,22,17
300.0,0.7,22,22
300.0,0.7,22,25
300.0,0.7,22,37
300.0,0.7,22,43
300.0,0.7,22,50
300.0,0.7,22,55
300.0,0.7,22,57
300.0,0.7,22,60
300.0,0.7,22,70
300.0,0.7,22,75
300.0,0.7,22,87
300.0,0.7,22,102
300.0,0.7,22,104
300.0,0.7,22,116
300.0,0.7,22,118
300.0,0.7,22,120
300.0,0.8,18,10
300.0,0.8,18,15
300.0,0.8,18,16
300.0,0.8,18,18
300.0,0.8,18,28
300.0,0.8,18,41
300.0,0.8,18,52
300.0,0.8,18,57
300.0,0.8,18,60
300.0,0.8,18,63
300.0,0.8,18,77
300.0,0.8,18,80
300.0,0.8,18,92
300.0,0.8,18,106
300.0,0.8,18,107
300.0,0.8,18,121
300.0,0.8,18,124
300.0,0.8,18,134
300.0,0.9,16,17
300.0,0.9,16,20
300.0,0.9,16,23
300.0,0.9,16,31
300.0,0.9,16,41
300.0,0.9,16,58
300.0,0.9,16,62
300.0,0.9,16,64
300.0,0.9,16,75
300.0,0.9,16,78
300.0,0.9,16,87
300.0,0.9,16,103
300.0,0.9,16,104
300.0,0.9,16,118
300.0,0.9,16,121
300.0,0.9,16,131
300.0,1.0,19,10
300.0,1.0,19,20
300.0,1.0,19,22
300.0,1.0,19,27
300.0,1.0,19,32
300.0,1.0,19,37
300.0,1.0,19,52
300.0,1.0,19,55
300.0,1.0,19,56
300.0,1.0,19,66
300.0,1.0,19,70
300.0,1.0,19,80
300.0,1.0,19,93
300.0,1.0,19,94
300.0,1.0,19,103
300.0,1.0,19,107
300.0,1.0,19,109
300.0,1.0,19,112
300.0,1.0,19,124
300.0,1.1,15,30
300.0,1.1,15,33
300.0,1.1,15,38
300.0,1.1,15,50
300.0,1.1,15,53
300.0,1.1,15,54
300.0,1.1,15,65
300.0,1.1,15,68
300.0,1.1,15,75
300.0,1.1,15,87
300.0,1.1,15,98
300.0,1.1,15,101
300.0,1.1,15,103
300.0,1.1,15,105
300.0,1.1,15,116
300.0,1.2,14,27
300.0,1.2,14,30
300.0,1.2,14,40
300.0,1.2,14,41
300.0,1.2,14,42
300.0,1.2,14,49
300.0,1.2,14,50
300.0,1.2,14,59
300.0,1.2,14,70
300.0,1.2,14,79
300.0,1.2,14,81
300.0,1.2,14,83
300.0,1.2,14,85
300.0,1.2,14,93
300.0,1.3,15,20
300.0,1.3,15,22
300.0,1.3,15,25
300.0,1.3,15,31
300.0,1.3,15,32
300.0,1.3,15,33
300.0,1.3,15,41
300.0,1.3,15,43
300.0,1.3,15,49
300.0,1.3,15,63
300.0,1.3,15,74
300.0,1.3,15,75
300.0,1.3,15,77
300.0,1.3,15,78
300.0,1.3,15,86
300.0,1.4,15,18
300.0,1.4,15,19
300.0,1.4,15,30
300.0,1.4,15,31
300.0,1.4,15,32
300.0,1.4,15,40
300.0,1.4,15,41
300.0,1.4,15,48
300.0,1.4,15,57
300.0,1.4,15,63
300.0,1.4,15,71
300.0,1.4,15,72
300.0,1.4,15,74
300.0,1.4,15,76
300.0,1.4,15,84
300.0,1.5,14,15
300.0,1.5,14,16
300.0,1.5,14,19
300.0,1.5,14,21
300.0,1.5,14,25
300.0,1.5,14,26
300.0,1.5,14,28
300.0,1.5,14,34
300.0,1.5,14,35
300.0,1.5,14,44
300.0,1.5,14,54
300.0,1.5,14,71
300.0,1.5,14,74
300.0,1.5,14,84
300.0,1.6,14,10
300.0,1.6,14,11
300.0,1.6,14,14
300.0,1.6,14,16
300.0,1.6,14,23
300.0,1.6,14,24
300.0,1.6,14,26
300.0,1.6,14,30
300.0,1.6,14,31
300.0,1.6,14,37
300.0,1.6,14,46
300.0,1.6,14,63
300.0,1.6,14,64
300.0,1.6,14,75
300.0,1.7,16,9
300.0,1.7,16,11
300.0,1.7,16,13
300.0,1.7,16,15
300.0,1.7,16,16
300.0,1.7,16,17
300.0,1.7,16,22
300.0,1.7,16,24
300.0,1.7,16,25
300.0,1.7,16,30
300.0,1.7,16,38
300.0,1.7,16,47
300.0,1.7,16,57
300.0,1.7,16,58
300.0,1.7,16,63
300.0,1.7,16,71
300.0,1.8,16,9
300.0,1.8,16,10
300.0,1.8,16,12
300.0,1.8,16,13
300.0,1.8,16,14
300.0,1.8,16,19
300.0,1.8,16,21
300.0,1.8,16,23
300.0,1.8,16,30
300.0,1.8,16,31
300.0,1.8,16,39
300.0,1.8,16,47
300.0,1.8,16,55
300.0,1.8,16,58
300.0,1.8,16,62
300.0,1.8,16,68
300.0,1.9,14,7
300.0,1.9,14,8
300.0,1.9,14,11
300.0,1.9,14,12
300.0,1.9,14,17
300.0,1.9,14,19
300.0,1.9,14,21
300.0,1.9,14,22
300.0,1.9,14,27
300.0,1.9,14,28
300.0,1.9,14,39
300.0,1.9,14,45
300.0,1.9,14,51
300.0,1.9,14,66
300.0,2.0,13,9
300.0,2.0,13,10
300.0,2.0,13,14
300.0,2.0,13,18
300.0,2.0,13,20
300.0,2.0,13,21
300.0,2.0,13,22
300.0,2.0,13,28
300.0,2.0,13,29
300.0,2.0,13,39
300.0,2.0,13,44
300.0,2.0,13,49
300.0,2.0,13,65
300.0,2.1,14,9
300.0,2.1,14,12
300.0,2.1,14,16
300.0,2.1,14,20
