time,type,local time,latitude,longitude
20190319_00, DB,20190319_00,6.6,124.6
20190319_06, DB,20190319_06,6.7,123.1
20190319_12, DB,20190319_12,6.8,122.1
20190627_00, DB,20190627_00,10.3,137.2
20190627_06, DB,20190627_06,10.7,136.1
20190627_12, DB,20190627_12,11.3,135.3
20190627_18, DB,20190627_18,11.7,134.7
20190628_00, TD,20190628_00,12.3,134.2
20190628_06, TD,20190628_06,12.9,134.0
20190628_12, TD,20190628_12,13.3,133.3
20190628_18, TD,20190628_18,13.7,132.7
20190629_00, TD,20190629_00,14.0,132.1
20190629_06, TD,20190629_06,14.4,131.7
20190629_12, TS,20190629_12,14.8,131.2
20190629_18, TD,20190629_18,15.4,130.2
20190630_00, TD,20190630_00,16.0,129.2
20190630_06, TD,20190630_06,17.1,127.7
20190630_12, DB,20190630_12,19.0,126.5
20190630_18, DB,20190630_18,20.0,125.4
20190701_00, DB,20190701_00,21.2,124.0
20190701_06, DB,20190701_06,22.3,122.4
20190701_06, MD,20190701_06,18.1,114.4
20190701_12, MD,20190701_12,18.0,114.0
20190701_18, MD,20190701_18,18.0,113.6
20190702_00, MD,20190702_00,18.4,113.3
20190702_06, MD,20190702_06,18.7,112.4
20190702_12, MD,20190702_12,18.9,111.3
20190702_18, MD,20190702_18,19.1,110.3
20190703_00, TD,20190703_00,18.8,109.0
20190703_06, TS,20190703_06,18.5,108.1
20190703_12, TS,20190703_12,19.7,107.7
20190703_18, TD,20190703_18,20.1,106.9
20190704_00, TD,20190704_00,20.5,106.2
20190704_06, DB,20190704_06,21.5,105.4
20190704_12, DB,20190704_12,22.6,105.0
20190714_12, DB,20190714_12,15.0,135.1
20190714_18, DB,20190714_18,15.4,134.0
20190715_00, DB,20190715_00,15.7,133.2
20190715_06, DB,20190715_06,16.3,132.2
20190715_12, DB,20190715_12,16.7,130.6
20190715_18, MD,20190715_18,16.7,128.6
20190716_00, MD,20190716_00,16.6,126.3
20190716_06, MD,20190716_06,16.9,124.8
20190716_12, MD,20190716_12,17.3,123.8
20190716_18, MD,20190716_18,17.3,123.3
20190717_00, MD,20190717_00,18.1,123.5
20190717_06, TD,20190717_06,19.0,123.7
20190717_12, TS,20190717_12,20.5,124.0
20190717_18, TS,20190717_18,22.0,124.1
20190718_00, TS,20190718_00,23.9,124.3
20190718_06, TS,20190718_06,25.6,124.0
20190718_12, TS,20190718_12,26.9,123.7
20190718_18, TS,20190718_18,28.2,123.7
20190719_00, TS,20190719_00,29.0,124.0
20190719_06, TS,20190719_06,30.2,124.4
20190719_12, TS,20190719_12,31.7,124.9
20190719_18, TS,20190719_18,33.1,125.3
20190720_00, TD,20190720_00,34.2,125.6
20190720_06, TD,20190720_06,34.9,125.8
20190720_12, TD,20190720_12,35.7,126.3
20190720_18, DB,20190720_18,36.3,127.8
20190721_00, TD,20190721_00,37.5,129.3
20190721_06, DB,20190721_06,39.1,130.9
20190721_12, DB,20190721_12,40.9,130.6
20190724_00, DB,20190724_00,23.2,136.5
20190724_06, DB,20190724_06,23.5,137.5
20190724_12, DB,20190724_12,24.3,137.8
20190724_18, TD,20190724_18,25.3,137.8
20190725_00, TD,20190725_00,26.3,137.6
20190725_06, TD,20190725_06,26.5,137.5
20190725_12, TS,20190725_12,27.7,136.9
20190725_18, TS,20190725_18,28.5,137.2
20190726_00, TS,20190726_00,29.7,137.1
20190726_06, TS,20190726_06,30.9,136.2
20190726_12, TS,20190726_12,32.0,135.8
20190726_18, TS,20190726_18,33.3,136.0
20190727_00, TD,20190727_00,34.7,136.5
20190727_06, TD,20190727_06,35.5,136.9
20190727_12, DB,20190727_12,36.2,137.7
20190729_00, DB,20190729_00,15.9,117.0
20190729_06, DB,20190729_06,16.4,116.8
20190729_12, DB,20190729_12,16.8,116.6
20190729_18, DB,20190729_18,17.2,116.0
20190730_00, DB,20190730_00,17.5,115.4
20190730_06, DB,20190730_06,17.7,114.8
20190730_12, TD,20190730_12,17.9,114.3
20190730_18, TD,20190730_18,18.2,114.0
20190731_00, TD,20190731_00,18.6,113.5
20190731_06, TS,20190731_06,19.1,112.9
20190731_12, TS,20190731_12,19.3,112.2
20190731_18, TS,20190731_18,19.7,111.5
20190801_00, TS,20190801_00,20.1,111.1
20190801_06, TS,20190801_06,20.8,111.1
20190801_09, TS,20190801_09,21.2,110.7
20190801_12, TS,20190801_12,21.4,110.2
20190801_18, TS,20190801_18,21.2,109.5
20190802_00, TS,20190802_00,21.2,109.3
20190802_06, TS,20190802_06,21.4,109.0
20190802_06, TS,20190802_06,21.4,109.0
20190802_12, TS,20190802_12,21.5,108.4
20190802_12, TS,20190802_12,21.5,108.4
20190802_18, TS,20190802_18,21.4,107.4
20190802_18, TS,20190802_18,21.4,107.4
20190803_00, TS,20190803_00,21.3,106.7
20190803_06, TD,20190803_06,21.0,106.0
20190803_12, TD,20190803_12,20.6,105.2
20190803_18, DB,20190803_18,20.2,104.4
20190801_06, DB,20190801_06,18.2,154.8
20190801_12, TD,20190801_12,18.9,154.0
20190801_18, TD,20190801_18,19.5,153.3
20190802_00, TS,20190802_00,20.3,152.8
20190802_06, TS,20190802_06,20.9,152.0
20190802_12, TS,20190802_12,21.9,151.2
20190802_18, TS,20190802_18,23.1,150.1
20190803_00, TS,20190803_00,24.3,148.6
20190803_06, TS,20190803_06,25.4,147.3
20190803_12, TS,20190803_12,26.0,145.9
20190803_18, TS,20190803_18,26.7,144.2
20190804_00, TS,20190804_00,27.5,143.1
20190804_06, TS,20190804_06,28.5,141.6
20190804_12, TS,20190804_12,29.1,139.7
20190804_18, TS,20190804_18,29.8,138.0
20190804_18, TS,20190804_18,29.8,138.0
20190805_00, TS,20190805_00,30.4,136.2
20190805_00, TS,20190805_00,30.4,136.2
20190805_06, TY,20190805_06,30.7,134.5
20190805_06, TY,20190805_06,30.7,134.5
20190805_12, TY,20190805_12,31.2,132.9
20190805_12, TY,20190805_12,31.2,132.9
20190805_18, TY,20190805_18,31.7,131.9
20190805_18, TY,20190805_18,31.7,131.9
20190805_18, TY,20190805_18,31.7,131.9
20190806_00, TY,20190806_00,32.9,130.7
20190806_00, TY,20190806_00,32.9,130.7
20190806_00, TY,20190806_00,32.9,130.7
20190806_06, TS,20190806_06,34.2,129.9
20190806_06, TS,20190806_06,34.2,129.9
20190806_12, TS,20190806_12,35.4,129.3
20190806_18, TS,20190806_18,36.8,128.8
20190807_00, TD,20190807_00,38.1,128.7
20190807_06, TD,20190807_06,39.2,129.0
20190807_12, EX,20190807_12,40.0,130.0
20190807_18, EX,20190807_18,41.1,131.7
20190808_00, EX,20190808_00,41.9,134.3
20190808_06, EX,20190808_06,42.1,136.8
20190803_12, MD,20190803_12,15.4,133.8
20190803_18, MD,20190803_18,15.5,132.4
20190804_00, TD,20190804_00,16.1,131.6
20190804_06, TD,20190804_06,16.9,131.5
20190804_12, TS,20190804_12,17.7,131.1
20190804_18, TS,20190804_18,18.4,130.7
20190805_00, TS,20190805_00,18.7,130.2
20190805_06, TS,20190805_06,18.9,129.7
20190805_09, TS,20190805_09,18.8,129.3
20190805_12, TS,20190805_12,18.5,129.3
20190805_18, TS,20190805_18,18.6,129.2
20190805_21, TS,20190805_21,18.7,129.4
20190805_21, TS,20190805_21,18.7,129.4
20190806_00, TS,20190806_00,18.9,129.4
20190806_00, TS,20190806_00,18.9,129.4
20190806_06, TS,20190806_06,19.2,129.1
20190806_06, TS,20190806_06,19.2,129.1
20190806_12, TY,20190806_12,19.3,128.6
20190806_12, TY,20190806_12,19.3,128.6
20190806_12, TY,20190806_12,19.3,128.6
20190806_18, TY,20190806_18,19.5,128.4
20190806_18, TY,20190806_18,19.5,128.4
20190806_18, TY,20190806_18,19.5,128.4
20190807_00, TY,20190807_00,20.3,128.2
20190807_00, TY,20190807_00,20.3,128.2
20190807_00, TY,20190807_00,20.3,128.2
20190807_06, TY,20190807_06,21.0,127.7
20190807_06, TY,20190807_06,21.0,127.7
20190807_06, TY,20190807_06,21.0,127.7
20190807_12, TY,20190807_12,21.6,127.0
20190807_12, TY,20190807_12,21.6,127.0
20190807_12, TY,20190807_12,21.6,127.0
20190807_18, TY,20190807_18,22.1,126.4
20190807_18, TY,20190807_18,22.1,126.4
20190807_18, TY,20190807_18,22.1,126.4
20190808_00, TY,20190808_00,22.7,126.0
20190808_00, TY,20190808_00,22.7,126.0
20190808_00, TY,20190808_00,22.7,126.0
20190808_06, ST,20190808_06,23.7,125.4
20190808_06, ST,20190808_06,23.7,125.4
20190808_06, ST,20190808_06,23.7,125.4
20190808_12, ST,20190808_12,24.4,124.9
20190808_12, ST,20190808_12,24.4,124.9
20190808_12, ST,20190808_12,24.4,124.9
20190808_18, ST,20190808_18,25.4,124.5
20190808_18, ST,20190808_18,25.4,124.5
20190808_18, ST,20190808_18,25.4,124.5
20190809_00, TY,20190809_00,26.4,123.4
20190809_00, TY,20190809_00,26.4,123.4
20190809_00, TY,20190809_00,26.4,123.4
20190809_06, TY,20190809_06,27.0,122.5
20190809_06, TY,20190809_06,27.0,122.5
20190809_06, TY,20190809_06,27.0,122.5
20190809_12, TY,20190809_12,27.6,122.0
20190809_12, TY,20190809_12,27.6,122.0
20190809_12, TY,20190809_12,27.6,122.0
20190809_18, TY,20190809_18,28.4,121.4
20190809_18, TY,20190809_18,28.4,121.4
20190809_18, TY,20190809_18,28.4,121.4
20190810_00, TY,20190810_00,29.2,120.9
20190810_00, TY,20190810_00,29.2,120.9
20190810_00, TY,20190810_00,29.2,120.9
20190810_06, TS,20190810_06,30.1,120.5
20190810_06, TS,20190810_06,30.1,120.5
20190810_12, TS,20190810_12,30.8,120.6
20190810_12, TS,20190810_12,30.8,120.6
20190810_18, TS,20190810_18,31.7,120.9
20190810_18, TS,20190810_18,31.7,120.9
20190811_00, TS,20190811_00,33.2,120.8
20190811_06, TS,20190811_06,34.7,120.0
20190811_12, TS,20190811_12,36.3,120.2
20190811_18, SS,20190811_18,37.5,120.2
20190804_00, DB,20190804_00,15.5,146.6
20190804_06, DB,20190804_06,16.1,146.9
20190804_12, DB,20190804_12,16.7,146.9
20190804_18, DB,20190804_18,16.9,146.3
20190805_00, DB,20190805_00,16.8,145.7
20190805_06, DB,20190805_06,16.8,145.1
20190805_12, MD,20190805_12,17.1,144.8
20190805_18, TD,20190805_18,17.3,144.4
20190806_00, TS,20190806_00,17.7,143.8
20190806_06, TS,20190806_06,18.4,143.0
20190806_12, TS,20190806_12,18.9,142.4
20190806_18, TS,20190806_18,19.7,142.0
20190806_18, TS,20190806_18,19.7,142.0
20190807_00, TY,20190807_00,20.6,141.7
20190807_00, TY,20190807_00,20.6,141.7
20190807_00, TY,20190807_00,20.6,141.7
20190807_06, TY,20190807_06,21.1,141.4
20190807_06, TY,20190807_06,21.1,141.4
20190807_06, TY,20190807_06,21.1,141.4
20190807_12, TY,20190807_12,21.5,141.0
20190807_12, TY,20190807_12,21.5,141.0
20190807_12, TY,20190807_12,21.5,141.0
20190807_18, TY,20190807_18,21.7,140.8
20190807_18, TY,20190807_18,21.7,140.8
20190807_18, TY,20190807_18,21.7,140.8
20190808_00, TY,20190808_00,22.0,140.6
20190808_00, TY,20190808_00,22.0,140.6
20190808_00, TY,20190808_00,22.0,140.6
20190808_06, TY,20190808_06,22.0,140.5
20190808_06, TY,20190808_06,22.0,140.5
20190808_06, TY,20190808_06,22.0,140.5
20190808_12, TY,20190808_12,22.0,140.8
20190808_12, TY,20190808_12,22.0,140.8
20190808_12, TY,20190808_12,22.0,140.8
20190808_18, TY,20190808_18,22.0,141.0
20190808_18, TY,20190808_18,22.0,141.0
20190808_18, TY,20190808_18,22.0,141.0
20190809_00, TY,20190809_00,22.0,141.1
20190809_00, TY,20190809_00,22.0,141.1
20190809_00, TY,20190809_00,22.0,141.1
20190809_06, TY,20190809_06,22.0,141.2
20190809_06, TY,20190809_06,22.0,141.2
20190809_06, TY,20190809_06,22.0,141.2
20190809_12, TY,20190809_12,22.2,141.4
20190809_12, TY,20190809_12,22.2,141.4
20190809_12, TY,20190809_12,22.2,141.4
20190809_18, TY,20190809_18,22.4,141.5
20190809_18, TY,20190809_18,22.4,141.5
20190809_18, TY,20190809_18,22.4,141.5
20190810_00, TY,20190810_00,22.7,141.5
20190810_00, TY,20190810_00,22.7,141.5
20190810_00, TY,20190810_00,22.7,141.5
20190810_06, TY,20190810_06,22.8,141.1
20190810_06, TY,20190810_06,22.8,141.1
20190810_06, TY,20190810_06,22.8,141.1
20190810_12, TS,20190810_12,22.8,140.7
20190810_12, TS,20190810_12,22.8,140.7
20190810_18, TS,20190810_18,22.8,140.6
20190810_18, TS,20190810_18,22.8,140.6
20190811_00, TS,20190811_00,23.0,140.2
20190811_00, TS,20190811_00,23.0,140.2
20190811_06, TS,20190811_06,23.3,139.7
20190811_06, TS,20190811_06,23.3,139.7
20190811_12, TS,20190811_12,23.6,139.1
20190811_12, TS,20190811_12,23.6,139.1
20190811_18, TS,20190811_18,23.9,138.6
20190811_18, TS,20190811_18,23.9,138.6
20190812_00, TS,20190812_00,24.4,137.9
20190812_00, TS,20190812_00,24.4,137.9
20190812_06, TS,20190812_06,25.0,137.8
20190812_06, TS,20190812_06,25.0,137.8
20190812_09, TS,20190812_09,25.6,137.7
20190812_09, TS,20190812_09,25.6,137.7
20190812_12, TS,20190812_12,25.9,137.2
20190812_12, TS,20190812_12,25.9,137.2
20190812_18, TS,20190812_18,27.0,136.5
20190812_18, TS,20190812_18,27.0,136.5
20190813_00, TS,20190813_00,27.3,135.2
20190813_00, TS,20190813_00,27.3,135.2
20190813_06, TS,20190813_06,27.6,134.6
20190813_06, TS,20190813_06,27.6,134.6
20190813_12, TS,20190813_12,27.9,134.1
20190813_12, TS,20190813_12,27.9,134.1
20190813_18, TS,20190813_18,28.3,133.6
20190813_18, TS,20190813_18,28.3,133.6
20190814_00, TS,20190814_00,28.7,133.2
20190814_00, TS,20190814_00,28.7,133.2
20190814_06, TS,20190814_06,29.4,133.1
20190814_06, TS,20190814_06,29.4,133.1
20190814_12, TS,20190814_12,30.4,132.8
20190814_12, TS,20190814_12,30.4,132.8
20190814_18, TS,20190814_18,31.4,132.7
20190814_18, TS,20190814_18,31.4,132.7
20190815_00, TS,20190815_00,32.5,132.6
20190815_00, TS,20190815_00,32.5,132.6
20190815_06, TS,20190815_06,34.1,132.6
20190815_09, TS,20190815_09,35.0,132.7
20190815_12, TS,20190815_12,35.9,132.8
20190815_18, EX,20190815_18,37.6,133.7
20190816_00, EX,20190816_00,39.6,134.7
20190816_06, EX,20190816_06,41.0,136.2
20190819_00, DB,20190819_00,12.6,135.1
20190819_06, DB,20190819_06,12.8,134.7
20190819_12, DB,20190819_12,13.0,134.3
20190819_18, DB,20190819_18,13.2,134.0
20190820_00, DB,20190820_00,13.5,133.8
20190820_06, DB,20190820_06,13.8,133.6
20190820_12, DB,20190820_12,14.2,133.4
20190820_18, DB,20190820_18,14.5,133.0
20190821_00, DB,20190821_00,14.8,132.5
20190821_06, TD,20190821_06,14.9,131.8
20190821_12, TD,20190821_12,15.1,130.9
20190821_18, TD,20190821_18,15.5,130.1
20190822_00, TS,20190822_00,15.7,129.2
20190822_06, TS,20190822_06,15.9,128.4
20190822_12, TS,20190822_12,16.7,127.8
20190822_18, TS,20190822_18,17.8,127.6
20190823_00, TS,20190823_00,18.3,126.1
20190823_06, TS,20190823_06,19.2,125.3
20190823_12, TS,20190823_12,19.9,124.3
20190823_12, TS,20190823_12,19.9,124.3
20190823_18, TS,20190823_18,20.7,122.9
20190823_18, TS,20190823_18,20.7,122.9
20190824_00, TS,20190824_00,21.5,121.9
20190824_00, TS,20190824_00,21.5,121.9
20190824_06, TS,20190824_06,22.4,120.7
20190824_06, TS,20190824_06,22.4,120.7
20190824_12, TS,20190824_12,22.8,119.2
20190824_12, TS,20190824_12,22.8,119.2
20190824_18, TS,20190824_18,22.8,117.9
20190825_00, TS,20190825_00,23.8,117.1
20190825_06, TS,20190825_06,24.7,115.9
20190825_12, TD,20190825_12,24.9,114.4
20190825_18, DB,20190825_18,24.8,113.4
20190826_00, DB,20190826_00,24.8,112.2
20190824_12, DB,20190824_12,8.1,140.6
20190824_18, DB,20190824_18,8.3,139.6
20190825_00, DB,20190825_00,8.7,138.8
20190825_06, DB,20190825_06,9.2,138.0
20190825_12, DB,20190825_12,10.4,136.8
20190825_18, DB,20190825_18,11.7,135.3
20190826_00, DB,20190826_00,12.8,133.7
20190826_06, DB,20190826_06,13.3,131.9
20190826_12, TD,20190826_12,13.7,129.6
20190826_18, TD,20190826_18,14.3,128.1
20190827_00, TD,20190827_00,14.7,126.7
20190827_06, TD,20190827_06,15.2,124.8
20190827_09, TD,20190827_09,15.8,124.0
20190827_12, TD,20190827_12,16.0,122.9
20190827_18, TD,20190827_18,16.3,120.6
20190828_00, TS,20190828_00,16.7,118.0
20190828_06, TS,20190828_06,16.8,116.4
20190828_12, TS,20190828_12,17.1,114.8
20190828_18, TS,20190828_18,17.3,113.2
20190829_00, TS,20190829_00,17.5,111.6
20190829_06, TS,20190829_06,17.5,109.7
20190829_12, TS,20190829_12,17.7,108.0
20190829_18, TD,20190829_18,17.2,106.4
20190830_00, DB,20190830_00,16.5,104.5
20190830_06, DB,20190830_06,16.6,103.6
20190830_12, DB,20190830_12,16.8,103.0
20190830_18, DB,20190830_18,17.3,102.5
20190831_00, DB,20190831_00,17.9,102.1
20190830_06, DB,20190830_06,13.8,-179.9
20190830_12, DB,20190830_12,13.9,179.1
20190830_18, DB,20190830_18,14.0,178.1
20190831_00, DB,20190831_00,14.4,177.4
20190831_06, DB,20190831_06,14.5,176.4
20190831_12, DB,20190831_12,14.5,174.8
20190831_18, DB,20190831_18,14.9,173.3
20190901_00, DB,20190901_00,14.9,172.2
20190901_06, TD,20190901_06,15.3,171.4
20190901_12, TD,20190901_12,15.3,170.4
20190901_18, TD,20190901_18,15.4,169.4
20190902_00, TD,20190902_00,15.9,167.9
20190902_06, TD,20190902_06,16.4,166.2
20190902_12, TD,20190902_12,16.6,164.9
20190902_18, TS,20190902_18,16.8,163.8
20190903_00, TS,20190903_00,17.0,162.7
20190903_06, TS,20190903_06,16.9,161.4
20190903_12, TS,20190903_12,16.9,160.5
20190903_18, TS,20190903_18,17.2,159.9
20190904_00, TS,20190904_00,17.6,159.3
20190904_06, TS,20190904_06,18.2,158.4
