time,type,local time,latitude,longitude
20140306_12, EX,20140306_12,22.7,158.8
20140321_00, DB,20140321_00,8.4,128.3
20140321_06, DB,20140321_06,8.6,127.8
20140321_12, DB,20140321_12,8.8,127.4
20140321_18, DB,20140321_18,9.0,127.1
20140322_00, TD,20140322_00,9.3,126.9
20140322_06, TD,20140322_06,9.6,126.4
20140322_12, TD,20140322_12,9.7,125.7
20140322_18, DB,20140322_18,9.6,125.1
20140323_00, DB,20140323_00,9.4,124.5
20140403_06, DB,20140403_06,2.1,146.8
20140403_12, TD,20140403_12,2.3,146.0
20140403_18, TD,20140403_18,2.5,145.2
20140404_00, TS,20140404_00,2.8,144.6
20140404_06, TS,20140404_06,3.2,144.1
20140404_12, TS,20140404_12,3.6,143.3
20140404_18, TS,20140404_18,4.1,142.1
20140405_00, TS,20140405_00,4.6,140.8
20140405_06, TS,20140405_06,4.8,140.1
20140405_12, TD,20140405_12,4.9,139.3
20140405_18, DB,20140405_18,5.0,138.6
20140426_12, DB,20140426_12,10.0,145.3
20140426_18, DB,20140426_18,10.2,145.8
20140427_00, DB,20140427_00,10.5,146.1
20140427_06, DB,20140427_06,10.9,146.3
20140427_12, TD,20140427_12,11.4,146.5
20140427_18, TS,20140427_18,12.0,146.8
20140428_00, TS,20140428_00,12.6,147.1
20140428_06, TS,20140428_06,13.2,147.3
20140428_12, TS,20140428_12,14.0,147.5
20140428_12, TS,20140428_12,14.0,147.5
20140428_18, TS,20140428_18,14.9,147.4
20140428_18, TS,20140428_18,14.9,147.4
20140429_00, TY,20140429_00,15.7,147.3
20140429_00, TY,20140429_00,15.7,147.3
20140429_06, TY,20140429_06,16.5,147.4
20140429_06, TY,20140429_06,16.5,147.4
20140429_06, TY,20140429_06,16.5,147.4
20140429_12, TY,20140429_12,17.4,147.5
20140429_12, TY,20140429_12,17.4,147.5
20140429_12, TY,20140429_12,17.4,147.5
20140429_18, TY,20140429_18,18.1,147.5
20140429_18, TY,20140429_18,18.1,147.5
20140430_00, TY,20140430_00,18.7,147.4
20140430_00, TY,20140430_00,18.7,147.4
20140430_06, TS,20140430_06,19.2,147.2
20140430_06, TS,20140430_06,19.2,147.2
20140430_12, TS,20140430_12,19.9,146.8
20140430_18, TS,20140430_18,20.7,146.0
20140501_00, TS,20140501_00,21.4,145.1
20140501_06, TD,20140501_06,22.0,144.4
20140501_12, TD,20140501_12,22.8,143.7
20140501_18, TD,20140501_18,23.6,143.8
20140502_00, TD,20140502_00,24.2,144.3
20140502_06, EX,20140502_06,24.8,145.0
20140614_00, TD,20140614_00,20.2,116.8
20140614_06, TS,20140614_06,20.7,117.0
20140614_12, TS,20140614_12,21.2,117.0
20140614_18, TS,20140614_18,21.6,117.0
20140615_00, TS,20140615_00,22.2,116.9
20140615_06, TS,20140615_06,22.8,116.9
20140615_12, TS,20140615_12,23.6,116.7
20140615_18, TS,20140615_18,24.1,116.7
20140616_00, TD,20140616_00,24.7,116.9
20140616_06, TS,20140616_06,25.4,117.6
20140616_12, TS,20140616_12,26.3,118.9
20140616_18, TS,20140616_18,26.9,120.2
20140617_00, TS,20140617_00,27.7,122.4
20140617_06, TS,20140617_06,28.6,126.2
20140617_12, TD,20140617_12,29.2,130.0
20140617_18, EX,20140617_18,29.7,134.5
20140618_00, EX,20140618_00,30.7,139.1
20140618_06, EX,20140618_06,31.3,142.7
20140702_12, DB,20140702_12,9.0,148.8
20140702_18, DB,20140702_18,9.1,147.5
20140703_00, TD,20140703_00,9.5,146.4
20140703_06, TD,20140703_06,10.2,145.1
20140703_12, TD,20140703_12,10.9,144.0
20140703_18, TS,20140703_18,11.6,143.1
20140704_00, TS,20140704_00,12.3,142.3
20140704_06, TS,20140704_06,13.1,141.4
20140704_06, TS,20140704_06,13.1,141.4
20140704_12, TS,20140704_12,13.8,140.4
20140704_12, TS,20140704_12,13.8,140.4
20140704_18, TY,20140704_18,14.6,139.1
20140704_18, TY,20140704_18,14.6,139.1
20140705_00, TY,20140705_00,15.3,138.1
20140705_00, TY,20140705_00,15.3,138.1
20140705_00, TY,20140705_00,15.3,138.1
20140705_06, TY,20140705_06,16.0,137.0
20140705_06, TY,20140705_06,16.0,137.0
20140705_06, TY,20140705_06,16.0,137.0
20140705_12, TY,20140705_12,16.7,135.8
20140705_12, TY,20140705_12,16.7,135.8
20140705_12, TY,20140705_12,16.7,135.8
20140705_18, TY,20140705_18,17.4,134.5
20140705_18, TY,20140705_18,17.4,134.5
20140705_18, TY,20140705_18,17.4,134.5
20140706_00, TY,20140706_00,17.9,132.8
20140706_00, TY,20140706_00,17.9,132.8
20140706_00, TY,20140706_00,17.9,132.8
20140706_06, TY,20140706_06,18.3,131.5
20140706_06, TY,20140706_06,18.3,131.5
20140706_06, TY,20140706_06,18.3,131.5
20140706_12, TY,20140706_12,18.9,130.3
20140706_12, TY,20140706_12,18.9,130.3
20140706_12, TY,20140706_12,18.9,130.3
20140706_18, ST,20140706_18,19.6,129.1
20140706_18, ST,20140706_18,19.6,129.1
20140706_18, ST,20140706_18,19.6,129.1
20140707_00, ST,20140707_00,20.4,128.2
20140707_00, ST,20140707_00,20.4,128.2
20140707_00, ST,20140707_00,20.4,128.2
20140707_06, ST,20140707_06,21.5,127.4
20140707_06, ST,20140707_06,21.5,127.4
20140707_06, ST,20140707_06,21.5,127.4
20140707_12, TY,20140707_12,22.5,126.8
20140707_12, TY,20140707_12,22.5,126.8
20140707_12, TY,20140707_12,22.5,126.8
20140707_18, TY,20140707_18,23.8,126.2
20140707_18, TY,20140707_18,23.8,126.2
20140707_18, TY,20140707_18,23.8,126.2
20140708_00, TY,20140708_00,25.0,126.0
20140708_00, TY,20140708_00,25.0,126.0
20140708_00, TY,20140708_00,25.0,126.0
20140708_06, TY,20140708_06,26.7,125.7
20140708_06, TY,20140708_06,26.7,125.7
20140708_06, TY,20140708_06,26.7,125.7
20140708_12, TY,20140708_12,27.8,125.7
20140708_12, TY,20140708_12,27.8,125.7
20140708_12, TY,20140708_12,27.8,125.7
20140708_18, TY,20140708_18,29.2,125.8
20140708_18, TY,20140708_18,29.2,125.8
20140708_18, TY,20140708_18,29.2,125.8
20140709_00, TY,20140709_00,30.4,126.1
20140709_00, TY,20140709_00,30.4,126.1
20140709_00, TY,20140709_00,30.4,126.1
20140709_06, TY,20140709_06,31.5,126.7
20140709_06, TY,20140709_06,31.5,126.7
20140709_06, TY,20140709_06,31.5,126.7
20140709_12, TS,20140709_12,32.0,127.8
20140709_12, TS,20140709_12,32.0,127.8
20140709_18, TS,20140709_18,32.2,129.1
20140709_18, TS,20140709_18,32.2,129.1
20140710_00, TS,20140710_00,32.5,131.3
20140710_06, TS,20140710_06,33.0,134.1
20140710_12, TS,20140710_12,33.8,136.9
20140710_18, TD,20140710_18,34.7,139.6
20140711_00, EX,20140711_00,35.8,142.3
20140709_18, DB,20140709_18,8.5,152.9
20140710_00, DB,20140710_00,8.8,152.1
20140710_06, TD,20140710_06,9.5,151.4
20140710_12, TD,20140710_12,10.4,150.7
20140710_18, TD,20140710_18,11.3,150.0
20140711_00, TD,20140711_00,11.9,149.5
20140711_06, TD,20140711_06,12.7,148.8
20140711_12, TD,20140711_12,13.3,147.6
20140711_18, TD,20140711_18,13.6,146.2
20140712_00, TD,20140712_00,13.6,144.7
20140712_06, TD,20140712_06,13.7,143.4
20140712_12, TS,20140712_12,13.7,141.9
20140712_18, TS,20140712_18,13.7,140.5
20140713_00, TS,20140713_00,13.7,138.4
20140713_06, TS,20140713_06,13.7,136.2
20140713_12, TS,20140713_12,13.6,134.2
20140713_18, TS,20140713_18,13.7,132.4
20140714_00, TS,20140714_00,13.3,130.6
20140714_00, TS,20140714_00,13.3,130.6
20140714_06, TY,20140714_06,12.8,129.2
20140714_06, TY,20140714_06,12.8,129.2
20140714_12, TY,20140714_12,12.6,128.2
20140714_12, TY,20140714_12,12.6,128.2
20140714_12, TY,20140714_12,12.6,128.2
20140714_18, TY,20140714_18,12.7,127.0
20140714_18, TY,20140714_18,12.7,127.0
20140714_18, TY,20140714_18,12.7,127.0
20140715_00, TY,20140715_00,12.7,125.6
20140715_00, TY,20140715_00,12.7,125.6
20140715_00, TY,20140715_00,12.7,125.6
20140715_06, TY,20140715_06,13.0,124.6
20140715_06, TY,20140715_06,13.0,124.6
20140715_06, TY,20140715_06,13.0,124.6
20140715_12, TY,20140715_12,13.4,123.5
20140715_12, TY,20140715_12,13.4,123.5
20140715_12, TY,20140715_12,13.4,123.5
20140715_18, TY,20140715_18,13.8,122.1
20140715_18, TY,20140715_18,13.8,122.1
20140715_18, TY,20140715_18,13.8,122.1
20140716_00, TY,20140716_00,14.3,120.6
20140716_00, TY,20140716_00,14.3,120.6
20140716_00, TY,20140716_00,14.3,120.6
20140716_06, TY,20140716_06,14.8,119.1
20140716_06, TY,20140716_06,14.8,119.1
20140716_06, TY,20140716_06,14.8,119.1
20140716_12, TY,20140716_12,15.2,117.8
20140716_12, TY,20140716_12,15.2,117.8
20140716_12, TY,20140716_12,15.2,117.8
20140716_18, TY,20140716_18,15.6,116.9
20140716_18, TY,20140716_18,15.6,116.9
20140716_18, TY,20140716_18,15.6,116.9
20140717_00, TY,20140717_00,16.3,115.8
20140717_00, TY,20140717_00,16.3,115.8
20140717_00, TY,20140717_00,16.3,115.8
20140717_06, TY,20140717_06,16.9,115.0
20140717_06, TY,20140717_06,16.9,115.0
20140717_06, TY,20140717_06,16.9,115.0
20140717_12, TY,20140717_12,17.5,114.3
20140717_12, TY,20140717_12,17.5,114.3
20140717_12, TY,20140717_12,17.5,114.3
20140717_18, TY,20140717_18,18.4,113.4
20140717_18, TY,20140717_18,18.4,113.4
20140717_18, TY,20140717_18,18.4,113.4
20140718_00, ST,20140718_00,19.1,112.3
20140718_00, ST,20140718_00,19.1,112.3
20140718_00, ST,20140718_00,19.1,112.3
20140718_06, ST,20140718_06,19.9,111.3
20140718_06, ST,20140718_06,19.9,111.3
20140718_06, ST,20140718_06,19.9,111.3
20140718_12, TY,20140718_12,20.4,110.3
20140718_12, TY,20140718_12,20.4,110.3
20140718_12, TY,20140718_12,20.4,110.3
20140718_18, TY,20140718_18,21.0,109.4
20140718_18, TY,20140718_18,21.0,109.4
20140718_18, TY,20140718_18,21.0,109.4
20140719_00, TY,20140719_00,21.8,108.3
20140719_00, TY,20140719_00,21.8,108.3
20140719_00, TY,20140719_00,21.8,108.3
20140719_06, TY,20140719_06,22.5,107.4
20140719_06, TY,20140719_06,22.5,107.4
20140719_06, TY,20140719_06,22.5,107.4
20140719_12, TS,20140719_12,22.9,106.5
20140719_12, TS,20140719_12,22.9,106.5
20140719_18, TS,20140719_18,23.2,105.5
20140720_00, TD,20140720_00,23.5,104.4
20140720_06, DB,20140720_06,23.8,103.3
20140716_18, TD,20140716_18,10.1,136.0
20140717_00, TD,20140717_00,10.1,135.9
20140717_06, TD,20140717_06,10.1,135.8
20140717_12, TD,20140717_12,10.2,135.7
20140717_15, TD,20140717_15,10.3,135.5
20140717_18, TS,20140717_18,10.5,135.2
20140718_00, TS,20140718_00,10.7,134.6
20140718_06, TS,20140718_06,10.8,133.8
20140718_12, TS,20140718_12,10.6,133.0
20140718_18, TS,20140718_18,10.7,132.2
20140719_00, TS,20140719_00,10.9,131.5
20140719_00, TS,20140719_00,10.9,131.5
20140719_06, TY,20140719_06,11.1,131.1
20140719_06, TY,20140719_06,11.1,131.1
20140719_12, TY,20140719_12,11.4,130.5
20140719_12, TY,20140719_12,11.4,130.5
20140719_18, TY,20140719_18,12.2,130.0
20140719_18, TY,20140719_18,12.2,130.0
20140719_18, TY,20140719_18,12.2,130.0
20140720_00, TY,20140720_00,13.1,129.7
20140720_00, TY,20140720_00,13.1,129.7
20140720_00, TY,20140720_00,13.1,129.7
20140720_06, TY,20140720_06,13.9,128.8
20140720_06, TY,20140720_06,13.9,128.8
20140720_12, TY,20140720_12,14.7,128.3
20140720_12, TY,20140720_12,14.7,128.3
20140720_18, TY,20140720_18,15.7,127.8
20140720_18, TY,20140720_18,15.7,127.8
20140720_18, TY,20140720_18,15.7,127.8
20140721_00, TY,20140721_00,16.6,127.2
20140721_00, TY,20140721_00,16.6,127.2
20140721_00, TY,20140721_00,16.6,127.2
20140721_06, TY,20140721_06,17.8,126.4
20140721_06, TY,20140721_06,17.8,126.4
20140721_06, TY,20140721_06,17.8,126.4
20140721_12, TY,20140721_12,18.5,125.3
20140721_12, TY,20140721_12,18.5,125.3
20140721_12, TY,20140721_12,18.5,125.3
20140721_18, TY,20140721_18,19.5,124.3
20140721_18, TY,20140721_18,19.5,124.3
20140721_18, TY,20140721_18,19.5,124.3
20140722_00, TY,20140722_00,20.7,123.5
20140722_00, TY,20140722_00,20.7,123.5
20140722_00, TY,20140722_00,20.7,123.5
20140722_06, TY,20140722_06,21.9,122.7
20140722_06, TY,20140722_06,21.9,122.7
20140722_06, TY,20140722_06,21.9,122.7
20140722_12, TY,20140722_12,22.7,121.8
20140722_12, TY,20140722_12,22.7,121.8
20140722_12, TY,20140722_12,22.7,121.8
20140722_18, TY,20140722_18,23.6,121.0
20140722_18, TY,20140722_18,23.6,121.0
20140722_18, TY,20140722_18,23.6,121.0
20140723_00, TY,20140723_00,24.2,120.2
20140723_00, TY,20140723_00,24.2,120.2
20140723_00, TY,20140723_00,24.2,120.2
20140723_06, TY,20140723_06,25.0,119.5
20140723_06, TY,20140723_06,25.0,119.5
20140723_12, TS,20140723_12,25.7,119.0
20140723_18, TS,20140723_18,26.6,118.5
20140724_00, TD,20140724_00,27.8,118.2
20140727_18, DB,20140727_18,12.0,151.4
20140728_00, DB,20140728_00,11.9,150.8
20140728_06, TD,20140728_06,11.9,150.3
20140728_12, TD,20140728_12,11.9,149.5
20140728_18, TS,20140728_18,12.0,148.7
20140729_00, TS,20140729_00,12.4,148.2
20140729_06, TS,20140729_06,12.9,147.9
20140729_09, TS,20140729_09,13.3,147.7
20140729_09, TS,20140729_09,13.3,147.7
20140729_12, TS,20140729_12,13.6,147.1
20140729_12, TS,20140729_12,13.6,147.1
20140729_18, TS,20140729_18,13.6,146.0
20140729_18, TS,20140729_18,13.6,146.0
20140730_00, TS,20140730_00,13.9,145.3
20140730_00, TS,20140730_00,13.9,145.3
20140730_06, TS,20140730_06,14.2,144.5
20140730_06, TS,20140730_06,14.2,144.5
20140730_12, TS,20140730_12,14.3,143.7
20140730_12, TS,20140730_12,14.3,143.7
20140730_18, TS,20140730_18,14.6,142.8
20140730_18, TS,20140730_18,14.6,142.8
20140731_00, TS,20140731_00,15.0,141.9
20140731_00, TS,20140731_00,15.0,141.9
20140731_06, TS,20140731_06,15.0,141.1
20140731_06, TS,20140731_06,15.0,141.1
20140731_12, TS,20140731_12,14.7,140.3
20140731_12, TS,20140731_12,14.7,140.3
20140731_18, TS,20140731_18,14.4,139.7
20140731_18, TS,20140731_18,14.4,139.7
20140801_00, TS,20140801_00,14.4,139.2
20140801_00, TS,20140801_00,14.4,139.2
20140801_06, TS,20140801_06,14.7,138.5
20140801_06, TS,20140801_06,14.7,138.5
20140801_12, TS,20140801_12,14.8,137.8
20140801_12, TS,20140801_12,14.8,137.8
20140801_18, TY,20140801_18,14.9,137.1
20140801_18, TY,20140801_18,14.9,137.1
20140801_18, TY,20140801_18,14.9,137.1
20140802_00, TY,20140802_00,14.9,136.4
20140802_00, TY,20140802_00,14.9,136.4
20140802_00, TY,20140802_00,14.9,136.4
20140802_06, TY,20140802_06,14.9,135.7
20140802_06, TY,20140802_06,14.9,135.7
20140802_06, TY,20140802_06,14.9,135.7
20140802_12, ST,20140802_12,15.0,135.1
20140802_12, ST,20140802_12,15.0,135.1
20140802_12, ST,20140802_12,15.0,135.1
20140802_18, ST,20140802_18,15.1,134.5
20140802_18, ST,20140802_18,15.1,134.5
20140802_18, ST,20140802_18,15.1,134.5
20140803_00, ST,20140803_00,15.2,133.9
20140803_00, ST,20140803_00,15.2,133.9
20140803_00, ST,20140803_00,15.2,133.9
20140803_06, ST,20140803_06,15.5,133.1
20140803_06, ST,20140803_06,15.5,133.1
20140803_06, ST,20140803_06,15.5,133.1
20140803_12, ST,20140803_12,15.8,132.3
20140803_12, ST,20140803_12,15.8,132.3
20140803_12, ST,20140803_12,15.8,132.3
20140803_18, TY,20140803_18,16.2,131.4
20140803_18, TY,20140803_18,16.2,131.4
20140803_18, TY,20140803_18,16.2,131.4
20140804_00, TY,20140804_00,16.5,130.8
20140804_00, TY,20140804_00,16.5,130.8
20140804_00, TY,20140804_00,16.5,130.8
20140804_06, TY,20140804_06,17.0,130.4
20140804_06, TY,20140804_06,17.0,130.4
20140804_06, TY,20140804_06,17.0,130.4
20140804_12, TY,20140804_12,17.5,130.1
20140804_12, TY,20140804_12,17.5,130.1
20140804_12, TY,20140804_12,17.5,130.1
20140804_18, TY,20140804_18,18.3,129.9
20140804_18, TY,20140804_18,18.3,129.9
20140804_18, TY,20140804_18,18.3,129.9
20140805_00, TY,20140805_00,19.2,129.8
20140805_00, TY,20140805_00,19.2,129.8
20140805_00, TY,20140805_00,19.2,129.8
20140805_06, TY,20140805_06,20.1,129.8
20140805_06, TY,20140805_06,20.1,129.8
20140805_06, TY,20140805_06,20.1,129.8
20140805_12, TY,20140805_12,21.0,130.1
20140805_12, TY,20140805_12,21.0,130.1
20140805_12, TY,20140805_12,21.0,130.1
20140805_18, TY,20140805_18,21.7,130.2
20140805_18, TY,20140805_18,21.7,130.2
20140805_18, TY,20140805_18,21.7,130.2
20140806_00, TY,20140806_00,22.4,130.5
20140806_00, TY,20140806_00,22.4,130.5
20140806_00, TY,20140806_00,22.4,130.5
20140806_06, TY,20140806_06,23.1,130.8
20140806_06, TY,20140806_06,23.1,130.8
20140806_06, TY,20140806_06,23.1,130.8
20140806_12, TY,20140806_12,23.6,131.1
20140806_12, TY,20140806_12,23.6,131.1
20140806_12, TY,20140806_12,23.6,131.1
20140806_18, TY,20140806_18,24.2,131.5
20140806_18, TY,20140806_18,24.2,131.5
20140806_18, TY,20140806_18,24.2,131.5
20140806_21, TY,20140806_21,24.6,131.7
20140806_21, TY,20140806_21,24.6,131.7
20140806_21, TY,20140806_21,24.6,131.7
20140807_00, TY,20140807_00,25.1,131.8
20140807_00, TY,20140807_00,25.1,131.8
20140807_00, TY,20140807_00,25.1,131.8
20140807_06, TY,20140807_06,25.7,131.8
20140807_06, TY,20140807_06,25.7,131.8
20140807_06, TY,20140807_06,25.7,131.8
20140807_12, TY,20140807_12,26.3,131.7
20140807_12, TY,20140807_12,26.3,131.7
20140807_12, TY,20140807_12,26.3,131.7
20140807_18, TY,20140807_18,26.9,131.5
20140807_18, TY,20140807_18,26.9,131.5
20140807_18, TY,20140807_18,26.9,131.5
20140808_00, TY,20140808_00,27.5,131.6
20140808_00, TY,20140808_00,27.5,131.6
20140808_00, TY,20140808_00,27.5,131.6
20140808_06, TY,20140808_06,28.2,131.6
20140808_06, TY,20140808_06,28.2,131.6
20140808_06, TY,20140808_06,28.2,131.6
20140808_12, TY,20140808_12,28.8,131.6
20140808_12, TY,20140808_12,28.8,131.6
20140808_12, TY,20140808_12,28.8,131.6
20140808_18, TY,20140808_18,29.4,131.8
20140808_18, TY,20140808_18,29.4,131.8
20140808_18, TY,20140808_18,29.4,131.8
20140809_00, TY,20140809_00,30.4,132.3
20140809_00, TY,20140809_00,30.4,132.3
20140809_00, TY,20140809_00,30.4,132.3
20140809_06, TY,20140809_06,31.3,132.7
20140809_06, TY,20140809_06,31.3,132.7
20140809_06, TY,20140809_06,31.3,132.7
20140809_12, TY,20140809_12,32.2,133.0
20140809_12, TY,20140809_12,32.2,133.0
20140809_18, TY,20140809_18,33.0,133.4
20140809_18, TY,20140809_18,33.0,133.4
20140810_00, TS,20140810_00,33.9,134.3
20140810_00, TS,20140810_00,33.9,134.3
20140810_06, TS,20140810_06,36.3,136.0
20140810_12, EX,20140810_12,38.8,136.6
20140727_12, DB,20140727_12,15.7,134.2
20140727_18, DB,20140727_18,16.2,134.2
20140728_00, DB,20140728_00,16.7,134.1
20140728_06, DB,20140728_06,17.5,133.8
20140728_12, DB,20140728_12,18.3,133.1
20140728_18, TD,20140728_18,18.4,132.3
20140729_00, DB,20140729_00,18.6,131.6
20140729_06, TD,20140729_06,18.8,130.9
20140729_12, TS,20140729_12,19.3,130.4
20140729_18, TS,20140729_18,20.4,129.9
20140730_00, TS,20140730_00,21.6,129.5
20140730_06, TS,20140730_06,22.6,129.0
20140730_12, TS,20140730_12,23.4,128.4
20140730_18, TS,20140730_18,23.8,127.8
20140731_00, TS,20140731_00,24.4,127.3
20140731_06, TS,20140731_06,25.2,126.9
20140731_12, TS,20140731_12,26.1,127.1
20140731_18, TS,20140731_18,27.1,127.6
20140731_21, TS,20140731_21,28.1,127.6
20140801_00, TS,20140801_00,28.9,126.8
20140801_06, TS,20140801_06,29.7,126.1
20140801_12, TS,20140801_12,30.5,125.6
20140801_18, TS,20140801_18,31.1,125.2
20140802_00, TS,20140802_00,32.1,124.8
20140802_06, DB,20140802_06,32.7,124.7
20140802_12, TS,20140802_12,33.4,124.7
20140802_18, TS,20140802_18,34.1,124.8
20140803_00, TD,20140803_00,34.8,125.0
20140803_06, TD,20140803_06,35.2,125.2
20140803_12, TD,20140803_12,35.5,125.4
20140803_18, DB,20140803_18,35.8,125.6
20140905_18, DB,20140905_18,21.8,127.1
20140906_00, DB,20140906_00,23.1,127.1
20140906_06, DB,20140906_06,24.0,127.2
20140906_12, DB,20140906_12,25.2,127.9
20140906_18, DB,20140906_18,26.4,128.8
20140907_00, TD,20140907_00,27.2,129.6
20140907_03, TD,20140907_03,27.7,130.3
20140907_06, TS,20140907_06,28.0,131.4
20140907_12, TS,20140907_12,28.1,133.0
20140907_18, TS,20140907_18,28.7,134.4
20140908_00, TS,20140908_00,29.2,135.7
20140908_00, TS,20140908_00,29.2,135.7
20140908_06, TS,20140908_06,29.9,137.5
20140908_06, TS,20140908_06,29.9,137.5
20140908_12, TS,20140908_12,30.8,139.2
20140908_12, TS,20140908_12,30.8,139.2
20140908_18, TY,20140908_18,31.6,140.7
20140908_18, TY,20140908_18,31.6,140.7
20140909_00, TS,20140909_00,32.5,142.8
20140909_00, TS,20140909_00,32.5,142.8
20140909_06, TS,20140909_06,33.1,145.0
20140909_06, TS,20140909_06,33.1,145.0
20140909_12, EX,20140909_12,33.9,147.1
20140909_12, EX,20140909_12,33.9,147.1
20140909_18, EX,20140909_18,35.0,150.0
20140910_00, EX,20140910_00,35.9,152.9
20140905_12, DB,20140905_12,14.0,118.4
20140905_18, DB,20140905_18,14.7,117.9
20140906_00, DB,20140906_00,15.4,117.4
20140906_06, DB,20140906_06,16.4,116.5
20140906_12, DB,20140906_12,17.2,115.7
20140906_18, DB,20140906_18,17.7,114.8
20140907_00, DB,20140907_00,18.1,113.6
20140907_06, TD,20140907_06,18.8,112.6
20140907_12, TD,20140907_12,19.5,112.0
20140907_18, TD,20140907_18,20.0,111.5
20140908_00, DB,20140908_00,20.8,111.0
20140908_06, DB,20140908_06,21.4,110.5
20140910_12, DB,20140910_12,9.9,142.4
20140910_18, DB,20140910_18,10.4,141.0
20140911_00, DB,20140911_00,11.3,139.6
20140911_06, TD,20140911_06,12.8,138.2
20140911_12, TD,20140911_12,13.7,136.1
20140911_18, TD,20140911_18,13.9,133.9
20140912_00, TD,20140912_00,13.8,132.4
20140912_06, TS,20140912_06,13.7,131.2
20140912_12, TS,20140912_12,13.5,130.4
20140912_18, TS,20140912_18,13.8,129.6
20140913_00, TS,20140913_00,14.1,128.7
20140913_00, TS,20140913_00,14.1,128.7
20140913_06, TS,20140913_06,14.6,127.7
20140913_06, TS,20140913_06,14.6,127.7
20140913_12, TY,20140913_12,15.2,126.7
20140913_12, TY,20140913_12,15.2,126.7
20140913_18, TY,20140913_18,15.9,125.8
20140913_18, TY,20140913_18,15.9,125.8
20140914_00, TY,20140914_00,16.5,124.5
20140914_00, TY,20140914_00,16.5,124.5
20140914_00, TY,20140914_00,16.5,124.5
20140914_06, TY,20140914_06,17.1,123.3
20140914_06, TY,20140914_06,17.1,123.3
20140914_06, TY,20140914_06,17.1,123.3
20140914_09, TY,20140914_09,17.6,122.3
20140914_09, TY,20140914_09,17.6,122.3
20140914_09, TY,20140914_09,17.6,122.3
20140914_12, TY,20140914_12,17.9,121.3
20140914_12, TY,20140914_12,17.9,121.3
20140914_12, TY,20140914_12,17.9,121.3
20140914_18, TY,20140914_18,18.0,119.3
20140914_18, TY,20140914_18,18.0,119.3
20140915_00, TY,20140915_00,18.0,117.9
20140915_00, TY,20140915_00,18.0,117.9
20140915_06, TY,20140915_06,18.4,115.8
