time,type,local time,latitude,longitude
20160708_06, TY,20160708_06,23.2,120.1
20160708_06, TY,20160708_06,23.2,120.1
20160708_12, TS,20160708_12,23.3,119.7
20160708_12, TS,20160708_12,23.3,119.7
20160708_18, TS,20160708_18,23.7,119.5
20160709_00, TS,20160709_00,24.3,119.1
20160709_06, TD,20160709_06,24.8,118.6
20160709_12, TD,20160709_12,25.4,117.9
20160716_18, DB,20160716_18,18.3,130.9
20160717_00, DB,20160717_00,19.4,130.2
20160717_06, TD,20160717_06,20.3,129.7
20160717_12, TD,20160717_12,21.5,129.4
20160717_18, DB,20160717_18,22.5,128.6
20160718_00, TD,20160718_00,23.7,128.2
20160718_06, DB,20160718_06,24.8,128.3
20160718_12, DB,20160718_12,26.2,128.0
20160718_18, DB,20160718_18,27.0,128.1
20160719_00, DB,20160719_00,27.7,128.1
20160719_06, DB,20160719_06,28.5,128.2
20160723_06, TD,20160723_06,26.4,154.3
20160723_12, TS,20160723_12,27.5,155.6
20160723_18, TS,20160723_18,28.9,157.0
20160724_00, TS,20160724_00,30.8,158.4
20160724_06, TS,20160724_06,33.0,159.3
20160724_12, EX,20160724_12,35.2,159.4
20160724_18, EX,20160724_18,37.5,159.3
20160725_06, DB,20160725_06,17.1,115.9
20160725_12, TD,20160725_12,17.2,115.0
20160725_18, TD,20160725_18,17.4,114.1
20160726_00, TD,20160726_00,18.0,113.1
20160726_06, TS,20160726_06,18.5,112.0
20160726_12, TS,20160726_12,18.9,110.9
20160726_18, TS,20160726_18,19.2,109.6
20160727_00, TS,20160727_00,19.5,108.2
20160727_06, TS,20160727_06,19.9,107.2
20160727_12, TS,20160727_12,20.2,106.4
20160727_12, TS,20160727_12,20.2,106.4
20160727_18, TY,20160727_18,20.3,106.2
20160727_18, TY,20160727_18,20.3,106.2
20160727_18, TY,20160727_18,20.3,106.2
20160728_00, TS,20160728_00,20.9,105.4
20160728_00, TS,20160728_00,20.9,105.4
20160728_06, TS,20160728_06,21.7,105.0
20160728_12, TD,20160728_12,22.4,104.8
20160728_18, DB,20160728_18,23.1,104.6
20160729_12, TD,20160729_12,11.9,127.4
20160729_18, TD,20160729_18,12.7,127.2
20160730_00, TS,20160730_00,13.9,127.4
20160730_06, TS,20160730_06,15.5,126.5
20160730_09, TS,20160730_09,16.3,125.7
20160730_12, TS,20160730_12,16.0,124.9
20160730_15, TS,20160730_15,15.9,124.6
20160730_18, TS,20160730_18,16.1,124.4
20160730_18, TS,20160730_18,16.1,124.4
20160731_00, TS,20160731_00,17.3,123.4
20160731_00, TS,20160731_00,17.3,123.4
20160731_06, TS,20160731_06,18.2,122.3
20160731_06, TS,20160731_06,18.2,122.3
20160731_12, TS,20160731_12,18.7,121.2
20160731_12, TS,20160731_12,18.7,121.2
20160731_18, TS,20160731_18,19.4,120.1
20160731_18, TS,20160731_18,19.4,120.1
20160801_00, TY,20160801_00,20.2,118.9
20160801_00, TY,20160801_00,20.2,118.9
20160801_00, TY,20160801_00,20.2,118.9
20160801_06, TY,20160801_06,21.2,117.4
20160801_06, TY,20160801_06,21.2,117.4
20160801_06, TY,20160801_06,21.2,117.4
20160801_12, TY,20160801_12,21.7,116.4
20160801_12, TY,20160801_12,21.7,116.4
20160801_12, TY,20160801_12,21.7,116.4
20160801_18, TY,20160801_18,22.4,114.9
20160801_18, TY,20160801_18,22.4,114.9
20160801_18, TY,20160801_18,22.4,114.9
20160802_00, TS,20160802_00,22.8,113.5
20160802_00, TS,20160802_00,22.8,113.5
20160802_06, TS,20160802_06,23.5,112.4
20160802_12, TS,20160802_12,23.9,111.3
20160804_12, MD,20160804_12,18.8,145.7
20160804_18, MD,20160804_18,19.5,146.2
20160805_00, MD,20160805_00,20.3,146.5
20160805_06, MD,20160805_06,21.0,146.8
20160805_12, MD,20160805_12,22.1,147.2
20160805_12, MD,20160805_12,22.1,147.2
20160805_18, TS,20160805_18,23.1,147.4
20160805_18, TS,20160805_18,23.1,147.4
20160806_00, TS,20160806_00,24.2,147.7
20160806_00, TS,20160806_00,24.2,147.7
20160806_06, TY,20160806_06,25.3,147.7
20160806_06, TY,20160806_06,25.3,147.7
20160806_06, TY,20160806_06,25.3,147.7
20160806_12, TY,20160806_12,26.5,147.7
20160806_12, TY,20160806_12,26.5,147.7
20160806_12, TY,20160806_12,26.5,147.7
20160806_18, TS,20160806_18,27.7,147.3
20160806_18, TS,20160806_18,27.7,147.3
20160807_00, TS,20160807_00,28.8,146.7
20160807_00, TS,20160807_00,28.8,146.7
20160807_06, TS,20160807_06,29.9,146.4
20160807_06, TS,20160807_06,29.9,146.4
20160807_12, TS,20160807_12,30.9,145.6
20160807_12, TS,20160807_12,30.9,145.6
20160807_18, TS,20160807_18,32.3,144.9
20160807_18, TS,20160807_18,32.3,144.9
20160808_00, TS,20160808_00,33.7,144.4
20160808_00, TS,20160808_00,33.7,144.4
20160808_06, TS,20160808_06,34.6,144.4
20160808_12, TS,20160808_12,35.7,144.7
20160808_18, TS,20160808_18,37.2,144.9
20160809_00, TS,20160809_00,38.7,145.3
20160809_06, EX,20160809_06,40.2,146.9
20160809_12, EX,20160809_12,42.5,147.9
20160808_00, DB,20160808_00,17.5,161.4
20160808_06, TD,20160808_06,17.3,161.1
20160808_12, TD,20160808_12,17.1,160.7
20160808_18, TS,20160808_18,16.9,160.0
20160809_00, TS,20160809_00,16.8,159.3
20160809_06, TS,20160809_06,16.9,158.6
20160809_12, TS,20160809_12,17.2,157.9
20160809_12, TS,20160809_12,17.2,157.9
20160809_18, TS,20160809_18,17.6,156.9
20160810_00, TS,20160810_00,18.0,156.0
20160810_06, TS,20160810_06,18.5,155.3
20160810_12, TS,20160810_12,18.9,154.3
20160810_18, TS,20160810_18,19.5,153.9
20160811_00, TD,20160811_00,20.0,153.4
20160811_03, TD,20160811_03,20.2,153.5
20160811_06, TS,20160811_06,20.5,154.0
20160811_12, TS,20160811_12,22.0,154.6
20160811_18, TS,20160811_18,23.9,154.9
20160812_00, TS,20160812_00,25.2,155.5
20160812_06, TS,20160812_06,26.4,155.8
20160812_12, TS,20160812_12,27.7,155.7
20160812_18, TS,20160812_18,29.0,155.4
20160813_00, TS,20160813_00,30.3,155.0
20160813_06, TS,20160813_06,31.7,154.2
20160813_12, TS,20160813_12,32.8,153.0
20160813_12, TS,20160813_12,32.8,153.0
20160813_18, TS,20160813_18,34.1,152.1
20160813_18, TS,20160813_18,34.1,152.1
20160814_00, TS,20160814_00,35.8,151.1
20160814_00, TS,20160814_00,35.8,151.1
20160814_06, TS,20160814_06,38.3,149.6
20160814_06, TS,20160814_06,38.3,149.6
20160814_12, TS,20160814_12,40.4,147.9
20160814_12, TS,20160814_12,40.4,147.9
20160814_18, EX,20160814_18,42.2,146.3
20160812_12, DB,20160812_12,16.1,138.2
20160812_18, DB,20160812_18,16.6,138.8
20160813_00, TD,20160813_00,17.3,139.4
20160813_06, TD,20160813_06,18.1,140.2
20160813_12, TD,20160813_12,19.0,141.2
20160813_18, TD,20160813_18,19.8,142.1
20160814_00, TS,20160814_00,21.1,143.2
20160814_06, TS,20160814_06,22.6,144.0
20160814_12, TS,20160814_12,23.9,144.6
20160814_12, TS,20160814_12,23.9,144.6
20160814_18, TS,20160814_18,25.2,144.9
20160815_00, TS,20160815_00,26.6,144.6
20160815_06, TS,20160815_06,27.7,144.5
20160815_12, TS,20160815_12,29.3,143.8
20160815_18, TS,20160815_18,30.3,142.7
20160816_00, TS,20160816_00,31.5,141.9
20160816_06, TS,20160816_06,32.8,141.1
20160816_12, TS,20160816_12,34.2,140.9
20160816_18, TS,20160816_18,35.9,141.3
20160817_00, TS,20160817_00,37.9,141.7
20160817_00, TS,20160817_00,37.9,141.7
20160817_06, TS,20160817_06,40.7,142.8
20160817_06, TS,20160817_06,40.7,142.8
20160817_12, EX,20160817_12,44.2,143.3
20160817_12, EX,20160817_12,44.2,143.3
20160816_18, DB,20160816_18,15.4,138.1
20160817_00, TD,20160817_00,15.4,139.1
20160817_06, TD,20160817_06,15.3,139.9
20160817_12, TD,20160817_12,15.3,140.6
20160817_18, TD,20160817_18,15.3,141.4
20160818_00, TD,20160818_00,15.3,142.1
20160818_06, TS,20160818_06,15.6,142.6
20160818_09, TS,20160818_09,16.2,143.0
20160818_12, TS,20160818_12,16.4,142.9
20160818_18, TS,20160818_18,17.2,142.7
20160818_21, TS,20160818_21,17.3,142.3
20160819_00, TS,20160819_00,17.5,142.0
20160819_06, TS,20160819_06,18.1,141.4
20160819_12, TS,20160819_12,18.9,140.9
20160819_18, TS,20160819_18,19.1,140.5
20160819_18, TS,20160819_18,19.1,140.5
20160819_21, TS,20160819_21,19.7,140.8
20160819_21, TS,20160819_21,19.7,140.8
20160820_00, TS,20160820_00,20.5,140.9
20160820_00, TS,20160820_00,20.5,140.9
20160820_06, TS,20160820_06,22.2,141.1
20160820_06, TS,20160820_06,22.2,141.1
20160820_12, TS,20160820_12,24.3,141.0
20160820_12, TS,20160820_12,24.3,141.0
20160820_18, TS,20160820_18,26.2,140.7
20160820_18, TS,20160820_18,26.2,140.7
20160821_00, TS,20160821_00,28.1,140.4
20160821_00, TS,20160821_00,28.1,140.4
20160821_06, TS,20160821_06,30.0,140.1
20160821_06, TS,20160821_06,30.0,140.1
20160821_12, TS,20160821_12,31.7,139.6
20160821_12, TS,20160821_12,31.7,139.6
20160821_18, TS,20160821_18,33.1,139.1
20160821_18, TS,20160821_18,33.1,139.1
20160822_00, TY,20160822_00,34.3,139.5
20160822_00, TY,20160822_00,34.3,139.5
20160822_00, TY,20160822_00,34.3,139.5
20160822_06, TS,20160822_06,35.9,140.1
20160822_06, TS,20160822_06,35.9,140.1
20160822_12, TS,20160822_12,37.8,140.9
20160822_12, TS,20160822_12,37.8,140.9
20160822_18, TS,20160822_18,40.5,141.9
20160823_00, EX,20160823_00,44.4,144.1
20160823_06, EX,20160823_06,48.2,147.0
20160817_12, DB,20160817_12,21.1,113.1
20160817_18, DB,20160817_18,21.2,112.5
20160818_00, TD,20160818_00,21.3,111.9
20160818_06, TD,20160818_06,20.8,111.2
20160818_12, TD,20160818_12,20.7,109.5
20160818_18, TS,20160818_18,20.5,108.5
20160819_00, TS,20160819_00,20.5,107.7
20160819_06, TS,20160819_06,20.9,106.4
20160819_12, TD,20160819_12,21.4,104.8
20160819_18, TD,20160819_18,22.1,102.6
20160820_00, DB,20160820_00,22.5,100.6
20160816_18, DB,20160816_18,25.0,160.2
20160817_00, SD,20160817_00,25.9,158.9
20160817_06, SS,20160817_06,27.1,157.0
20160817_12, SS,20160817_12,27.8,155.4
20160817_18, TS,20160817_18,28.4,153.8
20160818_00, TS,20160818_00,29.1,152.0
20160818_06, TS,20160818_06,30.1,150.1
20160818_12, TS,20160818_12,30.9,148.4
20160818_18, TS,20160818_18,32.3,146.9
20160819_00, TS,20160819_00,32.8,144.7
20160819_06, TS,20160819_06,33.1,142.6
20160819_12, TS,20160819_12,32.6,141.1
20160819_18, TS,20160819_18,32.2,139.8
20160820_00, TS,20160820_00,31.5,138.3
20160820_06, TS,20160820_06,31.1,137.4
20160820_12, TS,20160820_12,30.5,136.6
20160820_18, TS,20160820_18,30.2,135.4
20160821_00, TS,20160821_00,29.9,134.3
20160821_06, TS,20160821_06,29.4,133.6
20160821_12, TS,20160821_12,29.0,133.1
20160821_18, TS,20160821_18,28.7,133.1
20160822_00, TS,20160822_00,28.7,133.5
20160822_06, TS,20160822_06,28.7,133.8
20160822_06, TS,20160822_06,28.7,133.8
20160822_12, TS,20160822_12,28.5,134.2
20160822_12, TS,20160822_12,28.5,134.2
20160822_18, TS,20160822_18,28.3,134.3
20160822_18, TS,20160822_18,28.3,134.3
20160823_00, TS,20160823_00,27.7,134.4
20160823_00, TS,20160823_00,27.7,134.4
20160823_06, TS,20160823_06,27.2,134.3
20160823_06, TS,20160823_06,27.2,134.3
20160823_12, TS,20160823_12,26.5,133.9
20160823_12, TS,20160823_12,26.5,133.9
20160823_18, TY,20160823_18,25.9,133.3
20160823_18, TY,20160823_18,25.9,133.3
20160823_18, TY,20160823_18,25.9,133.3
20160824_00, TY,20160824_00,25.2,132.7
20160824_00, TY,20160824_00,25.2,132.7
20160824_00, TY,20160824_00,25.2,132.7
20160824_06, TY,20160824_06,24.8,132.3
20160824_06, TY,20160824_06,24.8,132.3
20160824_06, TY,20160824_06,24.8,132.3
20160824_12, TY,20160824_12,24.3,131.8
20160824_12, TY,20160824_12,24.3,131.8
20160824_12, TY,20160824_12,24.3,131.8
20160824_18, TY,20160824_18,23.8,131.4
20160824_18, TY,20160824_18,23.8,131.4
20160824_18, TY,20160824_18,23.8,131.4
20160825_00, TY,20160825_00,23.5,131.1
20160825_00, TY,20160825_00,23.5,131.1
20160825_00, TY,20160825_00,23.5,131.1
20160825_06, TY,20160825_06,23.5,131.0
20160825_06, TY,20160825_06,23.5,131.0
20160825_06, TY,20160825_06,23.5,131.0
20160825_12, TY,20160825_12,23.4,130.9
20160825_12, TY,20160825_12,23.4,130.9
20160825_12, TY,20160825_12,23.4,130.9
20160825_18, TY,20160825_18,23.2,130.9
20160825_18, TY,20160825_18,23.2,130.9
20160825_18, TY,20160825_18,23.2,130.9
20160826_00, TY,20160826_00,23.1,131.1
20160826_00, TY,20160826_00,23.1,131.1
20160826_00, TY,20160826_00,23.1,131.1
20160826_06, TY,20160826_06,23.1,131.4
20160826_06, TY,20160826_06,23.1,131.4
20160826_06, TY,20160826_06,23.1,131.4
20160826_12, TY,20160826_12,23.2,132.2
20160826_12, TY,20160826_12,23.2,132.2
20160826_12, TY,20160826_12,23.2,132.2
20160826_18, TY,20160826_18,23.5,132.7
20160826_18, TY,20160826_18,23.5,132.7
20160826_18, TY,20160826_18,23.5,132.7
20160827_00, TY,20160827_00,23.7,133.1
20160827_00, TY,20160827_00,23.7,133.1
20160827_00, TY,20160827_00,23.7,133.1
20160827_06, TY,20160827_06,24.0,133.8
20160827_06, TY,20160827_06,24.0,133.8
20160827_06, TY,20160827_06,24.0,133.8
20160827_12, TY,20160827_12,24.5,134.7
20160827_12, TY,20160827_12,24.5,134.7
20160827_12, TY,20160827_12,24.5,134.7
20160827_18, TY,20160827_18,25.2,135.6
20160827_18, TY,20160827_18,25.2,135.6
20160827_18, TY,20160827_18,25.2,135.6
20160828_00, TY,20160828_00,26.1,136.7
20160828_00, TY,20160828_00,26.1,136.7
20160828_00, TY,20160828_00,26.1,136.7
20160828_06, TY,20160828_06,27.7,137.9
20160828_06, TY,20160828_06,27.7,137.9
20160828_06, TY,20160828_06,27.7,137.9
20160828_12, TY,20160828_12,28.5,138.9
20160828_12, TY,20160828_12,28.5,138.9
20160828_12, TY,20160828_12,28.5,138.9
20160828_18, TY,20160828_18,29.4,140.6
20160828_18, TY,20160828_18,29.4,140.6
20160828_18, TY,20160828_18,29.4,140.6
20160829_00, TY,20160829_00,30.5,141.7
20160829_00, TY,20160829_00,30.5,141.7
20160829_00, TY,20160829_00,30.5,141.7
20160829_06, TY,20160829_06,31.5,142.7
20160829_06, TY,20160829_06,31.5,142.7
20160829_06, TY,20160829_06,31.5,142.7
20160829_12, TY,20160829_12,32.8,143.4
20160829_12, TY,20160829_12,32.8,143.4
20160829_12, TY,20160829_12,32.8,143.4
20160829_18, TY,20160829_18,34.3,143.1
20160829_18, TY,20160829_18,34.3,143.1
20160829_18, TY,20160829_18,34.3,143.1
20160830_00, TY,20160830_00,36.0,142.4
20160830_00, TY,20160830_00,36.0,142.4
20160830_00, TY,20160830_00,36.0,142.4
20160830_06, TS,20160830_06,37.9,141.8
20160830_06, TS,20160830_06,37.9,141.8
20160830_09, EX,20160830_09,39.3,141.5
20160830_09, EX,20160830_09,39.3,141.5
20160830_12, EX,20160830_12,41.3,140.1
20160819_00, DB,20160819_00,25.5,152.6
20160819_06, DB,20160819_06,27.2,152.0
20160819_12, TD,20160819_12,28.9,150.9
20160819_18, TD,20160819_18,30.8,149.1
20160820_00, TD,20160820_00,32.6,147.2
20160820_06, TS,20160820_06,34.5,145.3
20160820_12, TS,20160820_12,36.2,143.6
20160820_18, TS,20160820_18,37.8,142.3
20160821_00, TS,20160821_00,38.9,142.6
20160821_06, TD,20160821_06,40.9,143.0
20160821_12, EX,20160821_12,42.4,143.8
20160822_18, DB,20160822_18,12.6,146.1
20160823_00, TD,20160823_00,12.2,145.8
20160823_06, TS,20160823_06,13.7,145.4
20160823_12, TS,20160823_12,15.7,145.1
20160823_18, TD,20160823_18,17.4,145.3
20160824_00, TD,20160824_00,19.4,146.1
20160824_06, TD,20160824_06,22.2,147.3
20160824_12, WV,20160824_12,24.5,148.1
20160830_18, DB,20160830_18,20.8,123.0
20160831_00, TD,20160831_00,21.2,124.1
20160831_06, TD,20160831_06,21.5,124.9
20160831_12, TD,20160831_12,22.4,126.3
20160831_18, TS,20160831_18,23.2,127.4
20160901_00, TS,20160901_00,23.8,128.1
20160901_06, TS,20160901_06,24.4,129.1
20160901_06, TS,20160901_06,24.4,129.1
20160901_09, TY,20160901_09,24.8,129.7
20160901_09, TY,20160901_09,24.8,129.7
20160901_09, TY,20160901_09,24.8,129.7
20160901_12, TY,20160901_12,25.0,130.2
20160901_12, TY,20160901_12,25.0,130.2
20160901_12, TY,20160901_12,25.0,130.2
20160901_18, TY,20160901_18,25.8,130.6
20160901_18, TY,20160901_18,25.8,130.6
20160901_18, TY,20160901_18,25.8,130.6
20160902_00, TY,20160902_00,26.4,130.8
20160902_00, TY,20160902_00,26.4,130.8
20160902_00, TY,20160902_00,26.4,130.8
20160902_06, TY,20160902_06,27.2,130.8
20160902_06, TY,20160902_06,27.2,130.8
20160902_06, TY,20160902_06,27.2,130.8
20160902_12, TY,20160902_12,27.8,130.8
20160902_12, TY,20160902_12,27.8,130.8
20160902_12, TY,20160902_12,27.8,130.8
20160902_18, TY,20160902_18,28.5,130.6
20160902_18, TY,20160902_18,28.5,130.6
20160902_18, TY,20160902_18,28.5,130.6
20160903_00, TY,20160903_00,29.3,130.3
20160903_00, TY,20160903_00,29.3,130.3
20160903_00, TY,20160903_00,29.3,130.3
20160903_06, TY,20160903_06,29.9,130.1
20160903_06, TY,20160903_06,29.9,130.1
20160903_06, TY,20160903_06,29.9,130.1
20160903_12, TY,20160903_12,30.5,130.0
20160903_12, TY,20160903_12,30.5,130.0
20160903_12, TY,20160903_12,30.5,130.0
20160903_18, TS,20160903_18,31.0,129.8
20160903_18, TS,20160903_18,31.0,129.8
20160904_00, TS,20160904_00,31.4,129.6
20160904_00, TS,20160904_00,31.4,129.6
20160904_06, TS,20160904_06,32.0,129.7
20160904_06, TS,20160904_06,32.0,129.7
20160904_12, TS,20160904_12,32.5,129.8
20160904_18, TD,20160904_18,33.2,129.9
20160905_00, TD,20160905_00,34.1,130.6
20160905_06, DB,20160905_06,35.4,131.4
20160908_18, DB,20160908_18,13.2,143.8
20160909_00, TD,20160909_00,13.6,143.2
20160909_06, TD,20160909_06,14.3,142.5
20160909_12, TD,20160909_12,14.6,141.7
20160909_18, TD,20160909_18,14.7,141.0
20160910_00, TS,20160910_00,14.8,139.7
20160910_06, TS,20160910_06,15.0,138.6
20160910_12, TS,20160910_12,15.3,137.6
20160910_18, TS,20160910_18,15.8,136.9
20160910_18, TS,20160910_18,15.8,136.9
20160911_00, TS,20160911_00,16.5,135.8
20160911_00, TS,20160911_00,16.5,135.8
20160911_06, TY,20160911_06,16.8,134.5
20160911_06, TY,20160911_06,16.8,134.5
20160911_06, TY,20160911_06,16.8,134.5
20160911_12, TY,20160911_12,17.2,133.0
20160911_12, TY,20160911_12,17.2,133.0
20160911_12, TY,20160911_12,17.2,133.0
20160911_18, TY,20160911_18,17.6,131.7
20160911_18, TY,20160911_18,17.6,131.7
20160911_18, TY,20160911_18,17.6,131.7
20160912_00, TY,20160912_00,17.9,130.3
20160912_00, TY,20160912_00,17.9,130.3
20160912_00, TY,20160912_00,17.9,130.3
20160912_06, ST,20160912_06,18.4,129.3
20160912_06, ST,20160912_06,18.4,129.3
20160912_06, ST,20160912_06,18.4,129.3
20160912_12, ST,20160912_12,18.9,128.1
20160912_12, ST,20160912_12,18.9,128.1
20160912_12, ST,20160912_12,18.9,128.1
20160912_18, ST,20160912_18,19.3,126.7
20160912_18, ST,20160912_18,19.3,126.7
20160912_18, ST,20160912_18,19.3,126.7
20160913_00, ST,20160913_00,19.6,125.5
20160913_00, ST,20160913_00,19.6,125.5
20160913_00, ST,20160913_00,19.6,125.5
20160913_06, ST,20160913_06,20.2,124.1
20160913_06, ST,20160913_06,20.2,124.1
20160913_06, ST,20160913_06,20.2,124.1
20160913_12, ST,20160913_12,20.4,122.9
20160913_12, ST,20160913_12,20.4,122.9
20160913_12, ST,20160913_12,20.4,122.9
20160913_18, ST,20160913_18,20.8,121.8
20160913_18, ST,20160913_18,20.8,121.8
20160913_18, ST,20160913_18,20.8,121.8
20160914_00, ST,20160914_00,21.5,120.8
20160914_00, ST,20160914_00,21.5,120.8
20160914_00, ST,20160914_00,21.5,120.8
20160914_06, TY,20160914_06,22.6,119.8
20160914_06, TY,20160914_06,22.6,119.8
20160914_06, TY,20160914_06,22.6,119.8
20160914_12, TY,20160914_12,23.4,119.0
20160914_12, TY,20160914_12,23.4,119.0
20160914_12, TY,20160914_12,23.4,119.0
20160914_18, TY,20160914_18,24.4,118.4
20160914_18, TY,20160914_18,24.4,118.4
20160914_18, TY,20160914_18,24.4,118.4
20160915_00, TY,20160915_00,25.3,117.6
20160915_00, TY,20160915_00,25.3,117.6
20160915_00, TY,20160915_00,25.3,117.6
20160915_06, TS,20160915_06,26.5,116.9
20160915_12, DB,20160915_12,28.1,117.1
20160909_06, DB,20160909_06,26.3,151.9
20160909_12, DB,20160909_12,27.6,151.1
20160909_18, DB,20160909_18,29.3,150.5
20160910_00, DB,20160910_00,30.9,150.4
20160910_06, TD,20160910_06,32.9,149.9
20160910_12, TD,20160910_12,34.0,150.4
20160910_18, TD,20160910_18,34.7,151.3
20160911_00, TS,20160911_00,35.5,152.6
20160911_06, TS,20160911_06,36.3,154.8
20160911_12, TD,20160911_12,37.1,157.2
20160911_18, TD,20160911_18,37.8,160.2
20160912_00, EX,20160912_00,38.4,163.9
20160912_06, EX,20160912_06,39.0,167.9
20160911_12, DB,20160911_12,12.4,146.1
20160911_15, TD,20160911_15,12.6,145.5
20160911_18, TD,20160911_18,12.8,144.6
20160912_00, TS,20160912_00,13.1,143.0
20160912_06, TS,20160912_06,13.4,141.7
20160912_12, TS,20160912_12,13.8,140.4
20160912_18, TS,20160912_18,14.0,139.0
20160913_00, TS,20160913_00,14.1,137.9
20160913_06, TS,20160913_06,14.3,136.8
20160913_06, TS,20160913_06,14.3,136.8
20160913_12, TS,20160913_12,14.6,135.7
20160913_12, TS,20160913_12,14.6,135.7
20160913_18, TS,20160913_18,14.9,134.5
20160913_18, TS,20160913_18,14.9,134.5
20160914_00, TY,20160914_00,15.5,133.4
20160914_00, TY,20160914_00,15.5,133.4
20160914_00, TY,20160914_00,15.5,133.4
20160914_06, TY,20160914_06,15.8,132.2
20160914_06, TY,20160914_06,15.8,132.2
20160914_06, TY,20160914_06,15.8,132.2
20160914_12, TY,20160914_12,16.2,131.2
20160914_12, TY,20160914_12,16.2,131.2
20160914_12, TY,20160914_12,16.2,131.2
20160914_18, TY,20160914_18,16.6,129.9
20160914_18, TY,20160914_18,16.6,129.9
20160914_18, TY,20160914_18,16.6,129.9
20160915_00, TY,20160915_00,16.9,129.0
20160915_00, TY,20160915_00,16.9,129.0
20160915_00, TY,20160915_00,16.9,129.0
20160915_06, TY,20160915_06,17.5,127.8
20160915_06, TY,20160915_06,17.5,127.8
20160915_06, TY,20160915_06,17.5,127.8
20160915_12, TY,20160915_12,18.4,126.7
20160915_12, TY,20160915_12,18.4,126.7
20160915_12, TY,20160915_12,18.4,126.7
20160915_18, TY,20160915_18,19.3,125.6
20160915_18, TY,20160915_18,19.3,125.6
20160915_18, TY,20160915_18,19.3,125.6
20160916_00, TY,20160916_00,20.2,124.7
20160916_00, TY,20160916_00,20.2,124.7
20160916_00, TY,20160916_00,20.2,124.7
20160916_06, TY,20160916_06,21.2,123.9
20160916_06, TY,20160916_06,21.2,123.9
20160916_06, TY,20160916_06,21.2,123.9
20160916_12, TY,20160916_12,22.1,123.4
20160916_12, TY,20160916_12,22.1,123.4
20160916_12, TY,20160916_12,22.1,123.4
20160916_18, TY,20160916_18,22.9,123.1
20160916_18, TY,20160916_18,22.9,123.1
20160916_18, TY,20160916_18,22.9,123.1
20160917_00, TY,20160917_00,24.2,123.0
20160917_00, TY,20160917_00,24.2,123.0
20160917_00, TY,20160917_00,24.2,123.0
20160917_06, TY,20160917_06,25.3,122.7
20160917_06, TY,20160917_06,25.3,122.7
20160917_06, TY,20160917_06,25.3,122.7
