time,type,local time,latitude,longitude
20120723_18, TY,20120723_18,21.7,113.3
20120723_18, TY,20120723_18,21.7,113.3
20120723_18, TY,20120723_18,21.7,113.3
20120724_00, TY,20120724_00,22.3,112.3
20120724_00, TY,20120724_00,22.3,112.3
20120724_00, TY,20120724_00,22.3,112.3
20120724_06, TS,20120724_06,23.0,110.5
20120724_06, TS,20120724_06,23.0,110.5
20120724_12, TS,20120724_12,23.4,108.9
20120724_18, TS,20120724_18,23.7,107.2
20120725_00, DB,20120725_00,23.8,105.2
20120727_00, DB,20120727_00,12.3,128.8
20120727_06, DB,20120727_06,12.4,128.3
20120727_12, DB,20120727_12,12.7,127.6
20120727_18, TD,20120727_18,13.6,127.3
20120728_00, TD,20120728_00,14.5,127.0
20120728_06, TD,20120728_06,15.4,126.6
20120728_12, TD,20120728_12,16.2,126.3
20120728_18, TS,20120728_18,17.0,126.1
20120729_00, TS,20120729_00,17.8,126.0
20120729_06, TS,20120729_06,18.4,125.8
20120729_12, TS,20120729_12,18.6,125.3
20120729_18, TS,20120729_18,19.1,124.9
20120729_18, TS,20120729_18,19.1,124.9
20120730_00, TS,20120730_00,19.7,125.0
20120730_00, TS,20120730_00,19.7,125.0
20120730_06, TS,20120730_06,20.1,124.9
20120730_06, TS,20120730_06,20.1,124.9
20120730_12, TS,20120730_12,20.5,124.7
20120730_12, TS,20120730_12,20.5,124.7
20120730_18, TS,20120730_18,20.4,124.3
20120730_18, TS,20120730_18,20.4,124.3
20120731_00, TS,20120731_00,20.6,124.3
20120731_00, TS,20120731_00,20.6,124.3
20120731_06, TY,20120731_06,21.2,124.5
20120731_06, TY,20120731_06,21.2,124.5
20120731_12, TY,20120731_12,21.8,124.1
20120731_12, TY,20120731_12,21.8,124.1
20120731_18, TY,20120731_18,22.3,123.8
20120731_18, TY,20120731_18,22.3,123.8
20120731_18, TY,20120731_18,22.3,123.8
20120801_00, TY,20120801_00,22.8,123.6
20120801_00, TY,20120801_00,22.8,123.6
20120801_00, TY,20120801_00,22.8,123.6
20120801_06, TY,20120801_06,23.5,123.4
20120801_06, TY,20120801_06,23.5,123.4
20120801_06, TY,20120801_06,23.5,123.4
20120801_12, TY,20120801_12,24.0,122.9
20120801_12, TY,20120801_12,24.0,122.9
20120801_12, TY,20120801_12,24.0,122.9
20120801_18, TY,20120801_18,24.3,122.0
20120801_18, TY,20120801_18,24.3,122.0
20120801_18, TY,20120801_18,24.3,122.0
20120801_21, TY,20120801_21,24.4,121.7
20120801_21, TY,20120801_21,24.4,121.7
20120801_21, TY,20120801_21,24.4,121.7
20120801_22, TY,20120801_22,24.2,121.6
20120801_22, TY,20120801_22,24.2,121.6
20120801_22, TY,20120801_22,24.2,121.6
20120801_23, TY,20120801_23,24.0,121.7
20120801_23, TY,20120801_23,24.0,121.7
20120801_23, TY,20120801_23,24.0,121.7
20120802_00, TY,20120802_00,24.1,121.9
20120802_00, TY,20120802_00,24.1,121.9
20120802_00, TY,20120802_00,24.1,121.9
20120802_06, TS,20120802_06,24.9,122.0
20120802_12, TS,20120802_12,25.5,121.3
20120802_18, TS,20120802_18,26.2,120.6
20120803_00, TS,20120803_00,26.6,119.7
20120803_06, TD,20120803_06,26.9,118.6
20120803_12, TD,20120803_12,27.3,117.6
20120728_06, TD,20120728_06,25.9,146.5
20120728_12, TD,20120728_12,25.8,146.3
20120728_18, TD,20120728_18,25.8,146.1
20120729_00, TD,20120729_00,25.8,145.9
20120729_06, TD,20120729_06,25.7,145.7
20120729_12, TS,20120729_12,25.5,145.6
20120729_18, TS,20120729_18,25.5,145.4
20120730_00, TS,20120730_00,25.5,145.1
20120730_06, TS,20120730_06,25.8,144.7
20120730_12, TS,20120730_12,26.6,143.7
20120730_18, TS,20120730_18,27.5,142.3
20120731_00, TS,20120731_00,28.1,140.6
20120731_06, TS,20120731_06,28.7,138.9
20120731_12, TS,20120731_12,29.1,137.0
20120731_18, TS,20120731_18,29.6,134.9
20120731_18, TS,20120731_18,29.6,134.9
20120801_00, TS,20120801_00,30.1,132.7
20120801_00, TS,20120801_00,30.1,132.7
20120801_06, TS,20120801_06,30.4,130.7
20120801_06, TS,20120801_06,30.4,130.7
20120801_12, TY,20120801_12,31.0,128.9
20120801_12, TY,20120801_12,31.0,128.9
20120801_18, TY,20120801_18,31.8,126.7
20120801_18, TY,20120801_18,31.8,126.7
20120801_18, TY,20120801_18,31.8,126.7
20120802_00, TY,20120802_00,32.7,124.4
20120802_00, TY,20120802_00,32.7,124.4
20120802_00, TY,20120802_00,32.7,124.4
20120802_06, TY,20120802_06,33.8,122.1
20120802_06, TY,20120802_06,33.8,122.1
20120802_06, TY,20120802_06,33.8,122.1
20120802_12, TY,20120802_12,34.5,120.4
20120802_12, TY,20120802_12,34.5,120.4
20120802_18, TS,20120802_18,35.1,119.3
20120802_18, TS,20120802_18,35.1,119.3
20120803_00, TS,20120803_00,35.8,118.5
20120801_12, DB,20120801_12,23.2,145.9
20120801_18, DB,20120801_18,23.7,144.8
20120802_00, DB,20120802_00,23.3,143.8
20120802_06, DB,20120802_06,22.7,143.1
20120802_12, DB,20120802_12,23.1,142.2
20120802_18, TD,20120802_18,23.5,141.3
20120803_00, TD,20120803_00,23.8,140.4
20120803_06, TD,20120803_06,24.4,139.7
20120803_12, TD,20120803_12,24.7,138.4
20120803_18, TD,20120803_18,25.0,136.4
20120804_00, TD,20120804_00,24.8,134.3
20120804_06, TS,20120804_06,25.5,132.8
20120804_12, TS,20120804_12,26.0,131.3
20120804_18, TS,20120804_18,26.5,130.2
20120805_00, TS,20120805_00,26.8,129.2
20120805_06, TS,20120805_06,27.3,128.4
20120805_06, TS,20120805_06,27.3,128.4
20120805_12, TS,20120805_12,27.4,127.3
20120805_12, TS,20120805_12,27.4,127.3
20120805_18, TS,20120805_18,27.1,126.6
20120805_18, TS,20120805_18,27.1,126.6
20120806_00, TS,20120806_00,27.3,126.0
20120806_00, TS,20120806_00,27.3,126.0
20120806_06, TS,20120806_06,27.4,125.4
20120806_06, TS,20120806_06,27.4,125.4
20120806_12, TY,20120806_12,27.3,124.9
20120806_12, TY,20120806_12,27.3,124.9
20120806_18, TY,20120806_18,27.2,124.4
20120806_18, TY,20120806_18,27.2,124.4
20120807_00, TY,20120807_00,27.3,123.9
20120807_00, TY,20120807_00,27.3,123.9
20120807_06, TY,20120807_06,27.8,123.5
20120807_06, TY,20120807_06,27.8,123.5
20120807_12, TY,20120807_12,28.3,123.0
20120807_12, TY,20120807_12,28.3,123.0
20120807_18, TY,20120807_18,29.0,122.3
20120807_18, TY,20120807_18,29.0,122.3
20120808_00, TS,20120808_00,29.5,121.4
20120808_00, TS,20120808_00,29.5,121.4
20120808_06, TS,20120808_06,30.0,120.5
20120808_12, TS,20120808_12,30.5,119.5
20120808_18, TS,20120808_18,30.7,118.4
20120809_00, TD,20120809_00,30.7,117.7
20120809_06, TD,20120809_06,30.7,117.1
20120809_12, TD,20120809_12,30.7,117.0
20120809_18, TD,20120809_18,30.5,116.9
20120804_00, DB,20120804_00,23.2,162.6
20120804_06, DB,20120804_06,23.4,163.0
20120804_12, DB,20120804_12,23.7,162.5
20120804_18, TD,20120804_18,23.6,161.9
20120805_00, TD,20120805_00,22.9,161.6
20120805_06, TD,20120805_06,23.5,162.1
20120805_12, TD,20120805_12,24.2,162.5
20120805_18, TS,20120805_18,25.2,162.4
20120806_00, TD,20120806_00,25.8,162.5
20120806_06, TS,20120806_06,26.6,163.0
20120806_12, TS,20120806_12,27.5,162.8
20120806_18, TS,20120806_18,28.4,162.3
20120807_00, TS,20120807_00,29.0,161.9
20120807_06, TS,20120807_06,29.6,161.3
20120807_12, TS,20120807_12,30.2,160.7
20120807_18, TS,20120807_18,30.9,160.2
20120808_00, TS,20120808_00,31.6,159.4
20120808_06, TS,20120808_06,31.9,158.2
20120808_12, TS,20120808_12,32.7,157.2
20120808_18, TS,20120808_18,33.6,156.3
20120809_00, TS,20120809_00,34.6,155.2
20120809_06, TS,20120809_06,36.0,154.0
20120809_12, TS,20120809_12,37.4,152.8
20120809_18, TS,20120809_18,39.5,151.3
20120810_00, TS,20120810_00,41.9,149.4
20120810_06, TS,20120810_06,44.6,147.7
20120810_12, EX,20120810_12,47.0,145.9
20120811_12, TD,20120811_12,16.2,133.3
20120811_18, TD,20120811_18,16.3,132.8
20120812_00, TD,20120812_00,16.5,132.3
20120812_06, DB,20120812_06,16.6,131.5
20120812_12, DB,20120812_12,16.8,130.6
20120812_18, TD,20120812_18,16.9,129.6
20120813_00, TD,20120813_00,16.5,129.0
20120813_06, TS,20120813_06,16.6,128.1
20120813_12, TS,20120813_12,17.0,127.0
20120813_18, TS,20120813_18,17.6,126.2
20120814_00, TS,20120814_00,18.2,125.7
20120814_06, TS,20120814_06,17.7,124.7
20120814_12, TS,20120814_12,17.1,123.3
20120814_18, TS,20120814_18,17.3,122.7
20120814_18, TS,20120814_18,17.3,122.7
20120815_00, TS,20120815_00,18.2,122.0
20120815_00, TS,20120815_00,18.2,122.0
20120815_06, TS,20120815_06,18.8,120.6
20120815_06, TS,20120815_06,18.8,120.6
20120815_12, TS,20120815_12,18.7,119.3
20120815_12, TS,20120815_12,18.7,119.3
20120815_18, TS,20120815_18,18.8,118.0
20120815_18, TS,20120815_18,18.8,118.0
20120816_00, TY,20120816_00,19.2,117.1
20120816_00, TY,20120816_00,19.2,117.1
20120816_00, TY,20120816_00,19.2,117.1
20120816_06, TY,20120816_06,19.3,115.6
20120816_06, TY,20120816_06,19.3,115.6
20120816_12, TY,20120816_12,19.8,114.2
20120816_12, TY,20120816_12,19.8,114.2
20120816_18, TY,20120816_18,20.2,112.8
20120816_18, TY,20120816_18,20.2,112.8
20120817_00, TY,20120817_00,20.7,111.3
20120817_00, TY,20120817_00,20.7,111.3
20120817_00, TY,20120817_00,20.7,111.3
20120817_06, TY,20120817_06,21.2,109.8
20120817_06, TY,20120817_06,21.2,109.8
20120817_12, TS,20120817_12,21.4,107.7
20120817_12, TS,20120817_12,21.4,107.7
20120817_18, TS,20120817_18,21.4,106.1
20120817_18, TS,20120817_18,21.4,106.1
20120818_00, TS,20120818_00,21.6,105.3
20120818_12, DB,20120818_12,17.8,124.9
20120818_18, TD,20120818_18,18.0,124.7
20120819_00, TS,20120819_00,17.8,124.6
20120819_06, TS,20120819_06,17.6,124.6
20120819_12, TS,20120819_12,17.5,124.8
20120819_18, TS,20120819_18,17.6,124.8
20120819_18, TS,20120819_18,17.6,124.8
20120820_00, TY,20120820_00,17.9,124.8
20120820_00, TY,20120820_00,17.9,124.8
20120820_00, TY,20120820_00,17.9,124.8
20120820_06, TY,20120820_06,18.4,124.9
20120820_06, TY,20120820_06,18.4,124.9
20120820_06, TY,20120820_06,18.4,124.9
20120820_12, TY,20120820_12,18.8,125.2
20120820_12, TY,20120820_12,18.8,125.2
20120820_12, TY,20120820_12,18.8,125.2
20120820_18, TY,20120820_18,19.5,125.3
20120820_18, TY,20120820_18,19.5,125.3
20120820_18, TY,20120820_18,19.5,125.3
20120821_00, TY,20120821_00,20.1,125.5
20120821_00, TY,20120821_00,20.1,125.5
20120821_00, TY,20120821_00,20.1,125.5
20120821_06, TY,20120821_06,21.0,125.4
20120821_06, TY,20120821_06,21.0,125.4
20120821_06, TY,20120821_06,21.0,125.4
20120821_12, TY,20120821_12,21.7,125.2
20120821_12, TY,20120821_12,21.7,125.2
20120821_12, TY,20120821_12,21.7,125.2
20120821_18, TY,20120821_18,21.9,124.9
20120821_18, TY,20120821_18,21.9,124.9
20120821_18, TY,20120821_18,21.9,124.9
20120822_00, TY,20120822_00,22.2,124.6
20120822_00, TY,20120822_00,22.2,124.6
20120822_00, TY,20120822_00,22.2,124.6
20120822_06, TY,20120822_06,22.4,124.4
20120822_06, TY,20120822_06,22.4,124.4
20120822_06, TY,20120822_06,22.4,124.4
20120822_12, TY,20120822_12,22.5,124.2
20120822_12, TY,20120822_12,22.5,124.2
20120822_12, TY,20120822_12,22.5,124.2
20120822_18, TY,20120822_18,22.6,123.9
20120822_18, TY,20120822_18,22.6,123.9
20120822_18, TY,20120822_18,22.6,123.9
20120823_00, TY,20120823_00,22.6,123.6
20120823_00, TY,20120823_00,22.6,123.6
20120823_00, TY,20120823_00,22.6,123.6
20120823_06, TY,20120823_06,22.7,123.1
20120823_06, TY,20120823_06,22.7,123.1
20120823_06, TY,20120823_06,22.7,123.1
20120823_12, TY,20120823_12,22.7,122.4
20120823_12, TY,20120823_12,22.7,122.4
20120823_12, TY,20120823_12,22.7,122.4
20120823_18, TY,20120823_18,22.5,121.5
20120823_18, TY,20120823_18,22.5,121.5
20120823_18, TY,20120823_18,22.5,121.5
20120824_00, TY,20120824_00,22.2,120.6
20120824_00, TY,20120824_00,22.2,120.6
20120824_00, TY,20120824_00,22.2,120.6
20120824_06, TY,20120824_06,22.3,120.0
20120824_06, TY,20120824_06,22.3,120.0
20120824_06, TY,20120824_06,22.3,120.0
20120824_12, TY,20120824_12,22.6,119.5
