time,type,local time,latitude,longitude
20110523_12, TS,20110523_12,11.5,132.4
20110523_18, TY,20110523_18,11.7,131.7
20110523_18, TY,20110523_18,11.7,131.7
20110524_00, TY,20110524_00,12.0,131.1
20110524_00, TY,20110524_00,12.0,131.1
20110524_06, TY,20110524_06,12.2,130.2
20110524_06, TY,20110524_06,12.2,130.2
20110524_12, TY,20110524_12,12.2,129.4
20110524_12, TY,20110524_12,12.2,129.4
20110524_12, TY,20110524_12,12.2,129.4
20110524_18, TY,20110524_18,12.1,128.7
20110524_18, TY,20110524_18,12.1,128.7
20110524_18, TY,20110524_18,12.1,128.7
20110525_00, TY,20110525_00,12.2,128.2
20110525_00, TY,20110525_00,12.2,128.2
20110525_00, TY,20110525_00,12.2,128.2
20110525_06, TY,20110525_06,12.7,127.9
20110525_06, TY,20110525_06,12.7,127.9
20110525_06, TY,20110525_06,12.7,127.9
20110525_12, TY,20110525_12,13.2,127.6
20110525_12, TY,20110525_12,13.2,127.6
20110525_12, TY,20110525_12,13.2,127.6
20110525_18, TY,20110525_18,13.8,127.2
20110525_18, TY,20110525_18,13.8,127.2
20110525_18, TY,20110525_18,13.8,127.2
20110526_00, TY,20110526_00,14.7,126.5
20110526_00, TY,20110526_00,14.7,126.5
20110526_00, TY,20110526_00,14.7,126.5
20110526_06, ST,20110526_06,15.6,125.8
20110526_06, ST,20110526_06,15.6,125.8
20110526_06, ST,20110526_06,15.6,125.8
20110526_12, ST,20110526_12,16.3,125.0
20110526_12, ST,20110526_12,16.3,125.0
20110526_12, ST,20110526_12,16.3,125.0
20110526_18, ST,20110526_18,17.2,124.4
20110526_18, ST,20110526_18,17.2,124.4
20110526_18, ST,20110526_18,17.2,124.4
20110527_00, ST,20110527_00,18.2,123.9
20110527_00, ST,20110527_00,18.2,123.9
20110527_00, ST,20110527_00,18.2,123.9
20110527_06, ST,20110527_06,19.2,123.4
20110527_06, ST,20110527_06,19.2,123.4
20110527_06, ST,20110527_06,19.2,123.4
20110527_12, TY,20110527_12,20.4,123.1
20110527_12, TY,20110527_12,20.4,123.1
20110527_12, TY,20110527_12,20.4,123.1
20110527_18, TY,20110527_18,21.5,123.3
20110527_18, TY,20110527_18,21.5,123.3
20110527_18, TY,20110527_18,21.5,123.3
20110528_00, TY,20110528_00,23.0,123.9
20110528_00, TY,20110528_00,23.0,123.9
20110528_00, TY,20110528_00,23.0,123.9
20110528_06, TY,20110528_06,24.7,125.0
20110528_06, TY,20110528_06,24.7,125.0
20110528_06, TY,20110528_06,24.7,125.0
20110528_12, TY,20110528_12,26.5,126.9
20110528_12, TY,20110528_12,26.5,126.9
20110528_12, TY,20110528_12,26.5,126.9
20110528_18, TY,20110528_18,28.6,129.2
20110528_18, TY,20110528_18,28.6,129.2
20110529_00, TS,20110529_00,30.7,131.5
20110529_00, TS,20110529_00,30.7,131.5
20110529_06, EX,20110529_06,32.9,134.3
20110529_12, EX,20110529_12,34.4,136.6
20110608_00, DB,20110608_00,13.4,121.5
20110608_06, TD,20110608_06,13.8,121.0
20110608_12, TD,20110608_12,14.2,120.5
20110608_18, TD,20110608_18,14.6,120.0
20110609_00, TD,20110609_00,15.0,119.6
20110609_06, TD,20110609_06,15.8,118.9
20110609_12, TD,20110609_12,16.7,118.3
20110609_18, TD,20110609_18,17.8,117.9
20110610_00, TD,20110610_00,19.0,117.6
20110610_06, TD,20110610_06,20.1,117.2
20110610_12, TD,20110610_12,21.4,116.9
20110610_18, TD,20110610_18,22.6,116.9
20110611_00, TD,20110611_00,23.7,117.1
20110611_06, DB,20110611_06,25.1,117.7
20110616_06, DB,20110616_06,7.9,129.0
20110616_12, DB,20110616_12,8.6,129.3
20110616_18, TD,20110616_18,9.1,129.6
20110617_00, TD,20110617_00,10.0,129.1
20110617_06, TD,20110617_06,10.9,128.5
20110617_12, TD,20110617_12,11.8,127.5
20110617_18, TD,20110617_18,12.6,126.8
20110618_00, TD,20110618_00,13.6,126.4
20110618_06, TD,20110618_06,14.3,125.7
20110618_12, TD,20110618_12,15.1,125.1
20110618_18, TD,20110618_18,16.0,124.6
20110619_00, TD,20110619_00,16.9,124.3
20110619_06, TD,20110619_06,17.7,123.4
20110619_12, TD,20110619_12,18.8,122.7
20110619_18, TD,20110619_18,19.6,121.5
20110620_00, TD,20110620_00,20.2,120.1
20110620_06, DB,20110620_06,20.5,118.7
20110620_12, DB,20110620_12,20.4,117.7
20110620_18, TD,20110620_18,19.6,117.6
20110621_00, TD,20110621_00,19.4,116.3
20110621_06, TD,20110621_06,18.9,115.3
20110621_12, TD,20110621_12,18.5,114.4
20110621_18, TD,20110621_18,19.3,113.8
20110622_00, TD,20110622_00,19.9,113.4
20110622_06, TD,20110622_06,20.3,113.1
20110622_12, TD,20110622_12,20.7,113.5
20110622_18, TD,20110622_18,21.0,112.7
20110623_00, TS,20110623_00,21.3,111.9
20110623_06, TS,20110623_06,21.4,111.0
20110623_12, TS,20110623_12,21.4,109.9
20110623_18, TS,20110623_18,20.9,108.8
20110624_00, TS,20110624_00,20.6,108.0
20110624_06, TS,20110624_06,20.3,107.1
20110624_12, TS,20110624_12,20.1,106.2
20110624_18, TD,20110624_18,20.1,105.1
20110625_00, TD,20110625_00,19.8,104.3
20110625_06, TD,20110625_06,19.5,103.5
20110625_12, TD,20110625_12,19.2,102.9
20110625_18, DB,20110625_18,18.9,101.8
20110620_18, DB,20110620_18,11.3,133.5
20110621_00, DB,20110621_00,11.3,132.6
20110621_06, DB,20110621_06,11.4,131.8
20110621_12, TD,20110621_12,11.8,131.1
20110621_18, TD,20110621_18,12.7,130.9
20110622_00, TD,20110622_00,13.2,129.9
20110622_06, TD,20110622_06,13.9,129.0
20110622_12, TD,20110622_12,14.7,128.4
20110622_18, TS,20110622_18,15.7,128.7
20110623_00, TD,20110623_00,16.7,128.5
20110623_06, TS,20110623_06,17.2,127.4
20110623_12, TS,20110623_12,17.8,126.4
20110623_18, TS,20110623_18,19.3,126.5
20110624_00, TS,20110624_00,20.7,125.6
20110624_06, TS,20110624_06,22.2,125.1
20110624_12, TS,20110624_12,24.1,124.9
20110624_12, TS,20110624_12,24.1,124.9
20110624_18, TS,20110624_18,25.6,123.9
20110624_18, TS,20110624_18,25.6,123.9
20110625_00, TS,20110625_00,26.7,123.4
20110625_00, TS,20110625_00,26.7,123.4
20110625_06, TS,20110625_06,27.9,123.6
20110625_06, TS,20110625_06,27.9,123.6
20110625_12, TS,20110625_12,29.4,124.3
20110625_18, TS,20110625_18,32.1,124.7
20110626_00, TS,20110626_00,35.0,124.4
20110626_06, TS,20110626_06,36.7,123.0
20110626_12, TD,20110626_12,37.3,122.7
20110626_18, TD,20110626_18,38.1,123.1
20110627_00, TD,20110627_00,38.5,124.2
20110627_06, DB,20110627_06,39.3,125.1
20110710_18, DB,20110710_18,17.9,158.3
20110711_00, DB,20110711_00,18.1,158.4
20110711_06, TD,20110711_06,18.0,158.0
20110711_12, TD,20110711_12,18.1,157.3
20110711_18, TD,20110711_18,18.3,156.6
20110712_00, TD,20110712_00,18.5,155.9
20110712_06, TS,20110712_06,18.7,155.2
20110712_12, TS,20110712_12,18.9,154.4
20110712_18, TS,20110712_18,19.2,153.6
20110713_00, TS,20110713_00,19.5,152.6
20110713_06, TS,20110713_06,19.7,151.3
20110713_06, TS,20110713_06,19.7,151.3
20110713_12, TY,20110713_12,19.8,150.0
20110713_12, TY,20110713_12,19.8,150.0
20110713_18, TY,20110713_18,19.9,148.7
20110713_18, TY,20110713_18,19.9,148.7
20110713_18, TY,20110713_18,19.9,148.7
20110714_00, TY,20110714_00,20.0,147.4
20110714_00, TY,20110714_00,20.0,147.4
20110714_00, TY,20110714_00,20.0,147.4
20110714_06, TY,20110714_06,20.1,146.2
20110714_06, TY,20110714_06,20.1,146.2
20110714_06, TY,20110714_06,20.1,146.2
20110714_12, TY,20110714_12,20.2,145.0
20110714_12, TY,20110714_12,20.2,145.0
20110714_12, TY,20110714_12,20.2,145.0
20110714_18, TY,20110714_18,20.3,143.7
20110714_18, TY,20110714_18,20.3,143.7
20110714_18, TY,20110714_18,20.3,143.7
20110715_00, TY,20110715_00,20.4,142.5
20110715_00, TY,20110715_00,20.4,142.5
20110715_00, TY,20110715_00,20.4,142.5
20110715_06, TY,20110715_06,20.7,141.5
20110715_06, TY,20110715_06,20.7,141.5
20110715_06, TY,20110715_06,20.7,141.5
20110715_12, TY,20110715_12,20.6,140.5
20110715_12, TY,20110715_12,20.6,140.5
20110715_12, TY,20110715_12,20.6,140.5
20110715_18, TY,20110715_18,20.8,139.6
20110715_18, TY,20110715_18,20.8,139.6
20110715_18, TY,20110715_18,20.8,139.6
20110716_00, TY,20110716_00,21.1,138.7
20110716_00, TY,20110716_00,21.1,138.7
20110716_00, TY,20110716_00,21.1,138.7
20110716_06, TY,20110716_06,21.3,137.8
20110716_06, TY,20110716_06,21.3,137.8
20110716_06, TY,20110716_06,21.3,137.8
20110716_12, TY,20110716_12,21.9,137.1
20110716_12, TY,20110716_12,21.9,137.1
20110716_12, TY,20110716_12,21.9,137.1
20110716_18, TY,20110716_18,22.7,136.4
20110716_18, TY,20110716_18,22.7,136.4
20110716_18, TY,20110716_18,22.7,136.4
20110717_00, TY,20110717_00,23.5,135.6
20110717_00, TY,20110717_00,23.5,135.6
20110717_00, TY,20110717_00,23.5,135.6
20110717_06, TY,20110717_06,24.4,134.6
20110717_06, TY,20110717_06,24.4,134.6
20110717_06, TY,20110717_06,24.4,134.6
20110717_12, TY,20110717_12,25.2,133.8
20110717_12, TY,20110717_12,25.2,133.8
20110717_12, TY,20110717_12,25.2,133.8
20110717_18, TY,20110717_18,26.0,133.4
20110717_18, TY,20110717_18,26.0,133.4
20110717_18, TY,20110717_18,26.0,133.4
20110718_00, TY,20110718_00,27.1,133.3
20110718_00, TY,20110718_00,27.1,133.3
20110718_00, TY,20110718_00,27.1,133.3
20110718_06, TY,20110718_06,28.4,133.2
20110718_06, TY,20110718_06,28.4,133.2
20110718_06, TY,20110718_06,28.4,133.2
20110718_12, TY,20110718_12,29.7,133.0
20110718_12, TY,20110718_12,29.7,133.0
20110718_12, TY,20110718_12,29.7,133.0
20110718_18, TY,20110718_18,30.9,132.8
20110718_18, TY,20110718_18,30.9,132.8
20110718_18, TY,20110718_18,30.9,132.8
20110719_00, TY,20110719_00,31.9,132.9
20110719_00, TY,20110719_00,31.9,132.9
20110719_00, TY,20110719_00,31.9,132.9
20110719_06, TY,20110719_06,32.7,133.3
20110719_06, TY,20110719_06,32.7,133.3
20110719_12, TY,20110719_12,33.3,134.1
20110719_12, TY,20110719_12,33.3,134.1
20110719_18, TY,20110719_18,33.6,134.8
20110719_18, TY,20110719_18,33.6,134.8
20110720_00, TS,20110720_00,33.6,135.7
20110720_00, TS,20110720_00,33.6,135.7
20110720_06, TS,20110720_06,33.6,136.9
20110720_06, TS,20110720_06,33.6,136.9
20110720_12, TS,20110720_12,33.0,137.9
20110720_18, TS,20110720_18,32.1,138.6
20110721_00, TS,20110721_00,31.2,139.3
20110721_06, TS,20110721_06,30.7,140.8
20110721_12, TD,20110721_12,30.5,141.8
20110721_18, DB,20110721_18,29.8,142.1
20110722_00, DB,20110722_00,28.9,142.8
20110722_06, DB,20110722_06,28.9,144.3
20110713_12, DB,20110713_12,15.3,133.6
20110713_18, DB,20110713_18,14.7,133.4
20110714_00, TD,20110714_00,14.6,132.9
20110714_06, DB,20110714_06,14.0,132.8
20110714_12, DB,20110714_12,14.1,132.4
20110714_18, DB,20110714_18,14.2,132.6
20110715_00, DB,20110715_00,14.2,132.8
20110715_06, TD,20110715_06,14.0,133.3
20110715_12, TD,20110715_12,13.9,134.2
20110715_18, TD,20110715_18,14.5,136.1
20110716_00, DB,20110716_00,15.5,138.6
20110724_00, DB,20110724_00,12.3,129.5
20110724_06, DB,20110724_06,12.4,129.0
20110724_12, DB,20110724_12,12.4,128.4
20110724_18, TD,20110724_18,12.7,127.9
20110725_00, TD,20110725_00,13.3,127.3
20110725_06, TD,20110725_06,13.5,126.4
20110725_12, TD,20110725_12,13.8,125.5
20110725_18, TD,20110725_18,14.0,124.7
20110726_00, TS,20110726_00,14.1,124.1
20110726_06, TS,20110726_06,14.3,123.6
20110726_12, TS,20110726_12,14.7,123.1
20110726_18, TS,20110726_18,15.1,122.7
20110726_18, TS,20110726_18,15.1,122.7
20110727_00, TY,20110727_00,15.6,122.2
20110727_00, TY,20110727_00,15.6,122.2
20110727_06, TS,20110727_06,16.5,121.5
20110727_06, TS,20110727_06,16.5,121.5
20110727_12, TS,20110727_12,17.5,119.7
20110727_18, TS,20110727_18,18.1,118.0
20110728_00, TS,20110728_00,17.8,116.5
20110728_06, TS,20110728_06,17.8,115.4
20110728_12, TS,20110728_12,17.9,114.4
20110728_12, TS,20110728_12,17.9,114.4
20110728_18, TS,20110728_18,17.9,113.4
20110728_18, TS,20110728_18,17.9,113.4
20110729_00, TS,20110729_00,18.2,112.4
20110729_00, TS,20110729_00,18.2,112.4
20110729_06, TS,20110729_06,18.8,111.4
20110729_12, TS,20110729_12,19.6,110.6
20110729_18, TS,20110729_18,19.7,109.2
20110730_00, TS,20110730_00,19.8,108.0
20110730_06, TS,20110730_06,19.6,106.8
20110730_12, TS,20110730_12,19.1,105.5
20110726_18, DB,20110726_18,9.4,142.7
20110727_00, TD,20110727_00,10.0,141.8
20110727_06, TD,20110727_06,10.7,140.8
20110727_09, TD,20110727_09,11.4,140.6
20110727_12, TD,20110727_12,12.2,140.1
20110727_18, TD,20110727_18,12.4,138.2
20110728_00, TD,20110728_00,12.1,136.5
20110728_06, TS,20110728_06,11.9,135.4
20110728_12, TS,20110728_12,12.0,134.5
20110728_18, TS,20110728_18,12.4,134.0
20110729_00, TS,20110729_00,13.1,133.9
20110729_06, TS,20110729_06,13.6,134.2
20110729_12, TS,20110729_12,14.2,134.2
20110729_12, TS,20110729_12,14.2,134.2
20110729_18, TS,20110729_18,14.7,134.6
20110729_18, TS,20110729_18,14.7,134.6
20110730_00, TY,20110730_00,15.8,133.9
20110730_00, TY,20110730_00,15.8,133.9
20110730_06, TY,20110730_06,16.2,133.0
20110730_06, TY,20110730_06,16.2,133.0
20110730_06, TY,20110730_06,16.2,133.0
20110730_12, TY,20110730_12,16.5,132.7
20110730_12, TY,20110730_12,16.5,132.7
20110730_12, TY,20110730_12,16.5,132.7
20110730_18, ST,20110730_18,16.7,132.6
20110730_18, ST,20110730_18,16.7,132.6
20110730_18, ST,20110730_18,16.7,132.6
20110731_00, ST,20110731_00,16.9,132.7
20110731_00, ST,20110731_00,16.9,132.7
20110731_00, ST,20110731_00,16.9,132.7
20110731_06, TY,20110731_06,17.2,133.0
20110731_06, TY,20110731_06,17.2,133.0
20110731_06, TY,20110731_06,17.2,133.0
20110731_12, TY,20110731_12,17.7,133.5
20110731_12, TY,20110731_12,17.7,133.5
20110731_12, TY,20110731_12,17.7,133.5
20110731_18, TY,20110731_18,18.5,133.5
20110731_18, TY,20110731_18,18.5,133.5
20110731_18, TY,20110731_18,18.5,133.5
20110801_00, TY,20110801_00,19.0,133.7
20110801_00, TY,20110801_00,19.0,133.7
20110801_00, TY,20110801_00,19.0,133.7
20110801_06, TY,20110801_06,19.8,134.1
20110801_06, TY,20110801_06,19.8,134.1
20110801_06, TY,20110801_06,19.8,134.1
20110801_12, TY,20110801_12,20.6,134.2
20110801_12, TY,20110801_12,20.6,134.2
20110801_12, TY,20110801_12,20.6,134.2
20110801_18, TY,20110801_18,21.4,134.2
20110801_18, TY,20110801_18,21.4,134.2
20110801_18, TY,20110801_18,21.4,134.2
20110802_00, TY,20110802_00,22.1,134.2
20110802_00, TY,20110802_00,22.1,134.2
20110802_00, TY,20110802_00,22.1,134.2
20110802_06, TY,20110802_06,22.7,134.1
20110802_06, TY,20110802_06,22.7,134.1
20110802_06, TY,20110802_06,22.7,134.1
20110802_12, TY,20110802_12,23.3,133.8
20110802_12, TY,20110802_12,23.3,133.8
20110802_12, TY,20110802_12,23.3,133.8
20110802_18, TY,20110802_18,23.7,133.3
20110802_18, TY,20110802_18,23.7,133.3
20110802_18, TY,20110802_18,23.7,133.3
20110803_00, TY,20110803_00,24.1,132.7
20110803_00, TY,20110803_00,24.1,132.7
20110803_00, TY,20110803_00,24.1,132.7
20110803_06, TY,20110803_06,24.3,132.0
20110803_06, TY,20110803_06,24.3,132.0
20110803_06, TY,20110803_06,24.3,132.0
20110803_12, TY,20110803_12,24.4,131.3
20110803_12, TY,20110803_12,24.4,131.3
20110803_12, TY,20110803_12,24.4,131.3
20110803_18, TY,20110803_18,24.5,130.5
20110803_18, TY,20110803_18,24.5,130.5
20110803_18, TY,20110803_18,24.5,130.5
20110804_00, TY,20110804_00,24.6,129.7
20110804_00, TY,20110804_00,24.6,129.7
20110804_00, TY,20110804_00,24.6,129.7
20110804_06, TY,20110804_06,24.7,129.1
20110804_06, TY,20110804_06,24.7,129.1
20110804_06, TY,20110804_06,24.7,129.1
20110804_12, TY,20110804_12,24.8,128.6
20110804_12, TY,20110804_12,24.8,128.6
20110804_12, TY,20110804_12,24.8,128.6
20110804_18, TY,20110804_18,25.0,128.1
20110804_18, TY,20110804_18,25.0,128.1
20110804_18, TY,20110804_18,25.0,128.1
20110805_00, TY,20110805_00,25.4,127.6
20110805_00, TY,20110805_00,25.4,127.6
20110805_00, TY,20110805_00,25.4,127.6
20110805_06, TY,20110805_06,25.8,127.1
20110805_06, TY,20110805_06,25.8,127.1
20110805_06, TY,20110805_06,25.8,127.1
20110805_12, TY,20110805_12,26.3,126.6
20110805_12, TY,20110805_12,26.3,126.6
20110805_12, TY,20110805_12,26.3,126.6
20110805_18, TY,20110805_18,26.9,126.1
20110805_18, TY,20110805_18,26.9,126.1
20110805_18, TY,20110805_18,26.9,126.1
20110806_00, TY,20110806_00,27.8,125.6
20110806_00, TY,20110806_00,27.8,125.6
20110806_00, TY,20110806_00,27.8,125.6
20110806_06, TY,20110806_06,28.7,125.1
20110806_06, TY,20110806_06,28.7,125.1
20110806_12, TY,20110806_12,29.4,124.9
20110806_12, TY,20110806_12,29.4,124.9
20110806_18, TY,20110806_18,30.5,124.5
20110806_18, TY,20110806_18,30.5,124.5
20110807_00, TS,20110807_00,31.9,124.5
20110807_00, TS,20110807_00,31.9,124.5
20110807_06, TS,20110807_06,33.2,124.1
20110807_06, TS,20110807_06,33.2,124.1
20110807_12, TS,20110807_12,34.5,123.9
20110807_12, TS,20110807_12,34.5,123.9
20110807_18, TS,20110807_18,36.0,123.7
20110807_18, TS,20110807_18,36.0,123.7
20110808_00, TS,20110808_00,37.4,123.8
20110808_06, TS,20110808_06,38.7,124.2
20110808_12, EX,20110808_12,40.5,125.0
20110808_18, EX,20110808_18,42.2,125.7
20110809_00, EX,20110809_00,44.4,127.1
20110802_12, DB,20110802_12,23.7,164.1
20110802_18, DB,20110802_18,23.4,163.0
20110803_00, DB,20110803_00,23.4,161.8
20110803_06, TD,20110803_06,23.4,160.8
20110803_12, TD,20110803_12,23.5,159.9
20110803_18, TS,20110803_18,23.6,159.0
20110804_00, TS,20110804_00,24.5,158.3
20110804_06, TS,20110804_06,24.6,157.2
20110804_12, TS,20110804_12,25.0,156.7
20110804_18, TS,20110804_18,25.5,156.4
20110805_00, TS,20110805_00,26.0,155.8
20110805_06, TS,20110805_06,26.6,155.4
20110805_12, TS,20110805_12,26.9,154.7
20110805_12, TS,20110805_12,26.9,154.7
20110805_18, TS,20110805_18,27.5,154.2
20110805_18, TS,20110805_18,27.5,154.2
20110806_00, TY,20110806_00,28.1,153.9
20110806_00, TY,20110806_00,28.1,153.9
20110806_06, TY,20110806_06,28.8,153.8
20110806_06, TY,20110806_06,28.8,153.8
20110806_12, TY,20110806_12,29.5,153.8
20110806_12, TY,20110806_12,29.5,153.8
20110806_12, TY,20110806_12,29.5,153.8
20110806_18, TY,20110806_18,30.3,153.7
20110806_18, TY,20110806_18,30.3,153.7
20110806_18, TY,20110806_18,30.3,153.7
20110807_00, TY,20110807_00,30.9,153.8
20110807_00, TY,20110807_00,30.9,153.8
20110807_00, TY,20110807_00,30.9,153.8
20110807_03, TY,20110807_03,31.2,153.8
20110807_03, TY,20110807_03,31.2,153.8
20110807_03, TY,20110807_03,31.2,153.8
20110807_06, TY,20110807_06,31.6,153.8
20110807_06, TY,20110807_06,31.6,153.8
20110807_06, TY,20110807_06,31.6,153.8
20110807_12, TY,20110807_12,32.4,154.4
20110807_12, TY,20110807_12,32.4,154.4
20110807_12, TY,20110807_12,32.4,154.4
20110807_18, TS,20110807_18,33.3,155.2
20110807_18, TS,20110807_18,33.3,155.2
20110808_00, TS,20110808_00,34.4,156.4
20110808_00, TS,20110808_00,34.4,156.4
20110808_06, TS,20110808_06,35.8,157.8
20110808_06, TS,20110808_06,35.8,157.8
20110808_12, TS,20110808_12,37.4,159.1
20110808_12, TS,20110808_12,37.4,159.1
20110808_18, EX,20110808_18,39.0,160.2
20110809_00, EX,20110809_00,40.3,160.6
20110809_06, EX,20110809_06,41.2,161.9
20110808_12, DB,20110808_12,17.0,139.4
20110808_18, DB,20110808_18,17.7,138.7
20110809_00, DB,20110809_00,18.6,138.3
20110809_06, DB,20110809_06,19.7,138.0
20110809_12, DB,20110809_12,21.0,137.6
20110809_18, TD,20110809_18,22.4,137.2
20110810_00, TD,20110810_00,23.6,136.8
20110810_06, TD,20110810_06,24.7,136.6
20110810_12, TD,20110810_12,25.5,136.2
20110810_18, TD,20110810_18,26.3,136.1
20110811_00, TD,20110811_00,26.8,136.6
20110811_06, TD,20110811_06,27.3,137.2
20110811_12, TD,20110811_12,28.0,137.7
20110811_18, TD,20110811_18,28.6,138.3
20110812_00, TD,20110812_00,28.8,139.2
20110812_06, TD,20110812_06,29.3,140.0
20110812_12, DB,20110812_12,30.1,140.8
20110812_18, TD,20110812_18,30.8,141.6
20110813_00, TD,20110813_00,31.5,142.1
20110813_06, TD,20110813_06,32.1,142.7
20110813_12, DB,20110813_12,32.7,143.3
20110813_18, DB,20110813_18,33.2,143.9
20110814_00, DB,20110814_00,33.4,144.7
20110814_06, DB,20110814_06,34.1,145.4
20110814_12, DB,20110814_12,35.0,146.4
20110814_18, DB,20110814_18,36.1,147.4
20110815_00, DB,20110815_00,37.1,148.7
20110822_12, TD,20110822_12,15.6,127.8
20110822_18, TD,20110822_18,15.6,127.8
20110823_00, TD,20110823_00,15.6,127.7
20110823_06, TD,20110823_06,15.7,127.7
20110823_12, TS,20110823_12,15.7,127.5
20110823_18, TS,20110823_18,15.7,127.2
20110824_00, TS,20110824_00,15.9,127.0
20110824_06, TS,20110824_06,15.8,126.7
20110824_06, TS,20110824_06,15.8,126.7
20110824_12, TS,20110824_12,15.8,126.4
20110824_12, TS,20110824_12,15.8,126.4
20110824_18, TY,20110824_18,15.9,126.0
20110824_18, TY,20110824_18,15.9,126.0
20110825_00, TY,20110825_00,16.1,125.6
20110825_00, TY,20110825_00,16.1,125.6
20110825_00, TY,20110825_00,16.1,125.6
20110825_06, TY,20110825_06,16.3,125.2
20110825_06, TY,20110825_06,16.3,125.2
20110825_06, TY,20110825_06,16.3,125.2
20110825_12, TY,20110825_12,16.5,124.6
20110825_12, TY,20110825_12,16.5,124.6
20110825_12, TY,20110825_12,16.5,124.6
20110825_18, TY,20110825_18,16.4,124.2
20110825_18, TY,20110825_18,16.4,124.2
20110825_18, TY,20110825_18,16.4,124.2
20110826_00, ST,20110826_00,16.7,123.9
20110826_00, ST,20110826_00,16.7,123.9
20110826_00, ST,20110826_00,16.7,123.9
20110826_06, ST,20110826_06,17.2,123.6
20110826_06, ST,20110826_06,17.2,123.6
20110826_06, ST,20110826_06,17.2,123.6
20110826_12, ST,20110826_12,17.6,123.3
20110826_12, ST,20110826_12,17.6,123.3
20110826_12, ST,20110826_12,17.6,123.3
20110826_18, ST,20110826_18,18.0,122.7
20110826_18, ST,20110826_18,18.0,122.7
20110826_18, ST,20110826_18,18.0,122.7
20110827_00, TY,20110827_00,18.1,122.4
20110827_00, TY,20110827_00,18.1,122.4
20110827_00, TY,20110827_00,18.1,122.4
20110827_06, TY,20110827_06,18.6,122.0
20110827_06, TY,20110827_06,18.6,122.0
20110827_06, TY,20110827_06,18.6,122.0
20110827_12, TY,20110827_12,19.2,121.7
20110827_12, TY,20110827_12,19.2,121.7
20110827_12, TY,20110827_12,19.2,121.7
