time,type,local time,latitude,longitude
20131025_00, TY,20131025_00,25.0,144.3
20131025_00, TY,20131025_00,25.0,144.3
20131025_00, TY,20131025_00,25.0,144.3
20131025_06, TY,20131025_06,26.9,144.5
20131025_06, TY,20131025_06,26.9,144.5
20131025_06, TY,20131025_06,26.9,144.5
20131025_12, TY,20131025_12,29.2,145.0
20131025_12, TY,20131025_12,29.2,145.0
20131025_12, TY,20131025_12,29.2,145.0
20131025_18, TY,20131025_18,31.8,146.7
20131025_18, TY,20131025_18,31.8,146.7
20131025_18, TY,20131025_18,31.8,146.7
20131026_00, TY,20131026_00,34.5,148.8
20131026_00, TY,20131026_00,34.5,148.8
20131026_00, TY,20131026_00,34.5,148.8
20131026_06, EX,20131026_06,37.2,152.7
20131026_06, EX,20131026_06,37.2,152.7
20131026_06, EX,20131026_06,37.2,152.7
20131026_12, EX,20131026_12,39.6,156.5
20131028_00, DB,20131028_00,14.4,140.0
20131028_06, DB,20131028_06,14.7,138.6
20131028_12, DB,20131028_12,14.9,137.3
20131028_18, DB,20131028_18,15.8,136.2
20131029_00, TD,20131029_00,15.5,134.6
20131029_06, TD,20131029_06,15.6,133.8
20131029_12, TD,20131029_12,15.7,132.5
20131029_18, TD,20131029_18,16.0,131.1
20131030_00, TS,20131030_00,16.4,129.8
20131030_06, TS,20131030_06,16.8,128.3
20131030_12, TS,20131030_12,17.1,126.9
20131030_12, TS,20131030_12,17.1,126.9
20131030_18, TY,20131030_18,17.5,125.5
20131030_18, TY,20131030_18,17.5,125.5
20131030_18, TY,20131030_18,17.5,125.5
20131031_00, TY,20131031_00,17.7,124.2
20131031_00, TY,20131031_00,17.7,124.2
20131031_00, TY,20131031_00,17.7,124.2
20131031_06, TY,20131031_06,17.9,123.0
20131031_06, TY,20131031_06,17.9,123.0
20131031_06, TY,20131031_06,17.9,123.0
20131031_12, TY,20131031_12,18.2,121.8
20131031_12, TY,20131031_12,18.2,121.8
20131031_12, TY,20131031_12,18.2,121.8
20131031_18, TY,20131031_18,18.5,120.5
20131031_18, TY,20131031_18,18.5,120.5
20131031_18, TY,20131031_18,18.5,120.5
20131101_00, TY,20131101_00,18.8,119.3
20131101_00, TY,20131101_00,18.8,119.3
20131101_00, TY,20131101_00,18.8,119.3
20131101_06, TY,20131101_06,19.0,118.2
20131101_06, TY,20131101_06,19.0,118.2
20131101_06, TY,20131101_06,19.0,118.2
20131101_12, TY,20131101_12,19.2,117.1
20131101_12, TY,20131101_12,19.2,117.1
20131101_12, TY,20131101_12,19.2,117.1
20131101_18, TY,20131101_18,19.4,116.4
20131101_18, TY,20131101_18,19.4,116.4
20131101_18, TY,20131101_18,19.4,116.4
20131102_00, TY,20131102_00,19.6,115.8
20131102_00, TY,20131102_00,19.6,115.8
20131102_00, TY,20131102_00,19.6,115.8
20131102_06, TY,20131102_06,19.9,115.3
20131102_06, TY,20131102_06,19.9,115.3
20131102_06, TY,20131102_06,19.9,115.3
20131102_12, TY,20131102_12,20.1,115.0
20131102_12, TY,20131102_12,20.1,115.0
20131102_12, TY,20131102_12,20.1,115.0
20131102_18, TY,20131102_18,20.2,114.8
20131102_18, TY,20131102_18,20.2,114.8
20131102_18, TY,20131102_18,20.2,114.8
20131103_00, TY,20131103_00,20.2,114.6
20131103_00, TY,20131103_00,20.2,114.6
20131103_00, TY,20131103_00,20.2,114.6
20131103_06, TY,20131103_06,20.1,114.4
20131103_06, TY,20131103_06,20.1,114.4
20131103_06, TY,20131103_06,20.1,114.4
20131103_12, TS,20131103_12,19.8,113.9
20131103_12, TS,20131103_12,19.8,113.9
20131103_18, TS,20131103_18,19.2,113.1
20131104_00, TD,20131104_00,18.4,112.2
20131104_06, TD,20131104_06,17.6,111.3
20131104_12, TD,20131104_12,16.8,110.2
20131104_18, DB,20131104_18,15.9,108.8
20131101_06, DB,20131101_06,7.0,141.0
20131101_12, DB,20131101_12,7.1,139.6
20131101_18, DB,20131101_18,7.0,138.3
20131102_00, DB,20131102_00,7.1,137.0
20131102_06, DB,20131102_06,7.1,135.9
20131102_12, TD,20131102_12,7.3,135.1
20131102_18, TD,20131102_18,7.5,134.2
20131103_00, TD,20131103_00,8.2,133.1
20131103_06, TD,20131103_06,8.7,131.4
20131103_12, TD,20131103_12,9.1,129.8
20131103_18, TD,20131103_18,9.3,128.0
20131104_00, TD,20131104_00,9.7,126.7
20131104_06, TD,20131104_06,10.3,125.4
20131104_12, TD,20131104_12,10.0,123.2
20131104_18, TD,20131104_18,10.5,121.7
20131105_00, TD,20131105_00,11.1,119.6
20131105_06, TS,20131105_06,10.9,116.9
20131105_12, TS,20131105_12,11.5,114.8
20131105_18, TD,20131105_18,12.0,112.9
20131106_00, TD,20131106_00,11.9,111.2
20131106_06, TD,20131106_06,11.7,110.0
20131106_12, TD,20131106_12,11.6,109.0
20131106_18, TD,20131106_18,12.1,107.7
20131107_00, DB,20131107_00,12.4,105.7
20131107_06, DB,20131107_06,12.3,103.2
20131107_12, TD,20131107_12,11.9,102.0
20131107_18, TD,20131107_18,12.1,101.0
20131108_00, TD,20131108_00,12.2,100.2
20131108_06, TD,20131108_06,12.9,99.0
20131108_12, DB,20131108_12,13.4,98.0
20131108_18, DB,20131108_18,13.8,96.5
20131109_00, DB,20131109_00,13.5,95.1
20131109_06, TD,20131109_06,13.3,94.0
20131109_12, TD,20131109_12,13.2,93.3
20131109_18, TD,20131109_18,13.0,92.6
20131110_00, TD,20131110_00,12.7,91.8
20131110_06, TD,20131110_06,12.4,91.0
20131110_12, TD,20131110_12,12.1,90.3
20131110_18, TD,20131110_18,12.0,89.8
20131111_00, TD,20131111_00,11.9,89.5
20131111_06, TD,20131111_06,11.8,89.1
20131111_12, TD,20131111_12,11.4,88.5
20131111_18, DB,20131111_18,11.0,87.9
20131112_00, DB,20131112_00,10.6,87.3
20131112_06, TD,20131112_06,10.6,87.0
20131112_12, TD,20131112_12,10.6,86.8
20131112_18, TD,20131112_18,10.7,86.7
20131113_00, TD,20131113_00,10.8,86.5
20131113_06, TD,20131113_06,10.9,86.2
20131113_12, TD,20131113_12,10.9,85.9
20131113_18, TD,20131113_18,10.8,85.7
20131114_00, TD,20131114_00,10.7,85.5
20131114_06, TD,20131114_06,10.5,85.4
20131114_12, TD,20131114_12,10.2,85.2
20131114_18, TD,20131114_18,9.7,84.7
20131115_00, TD,20131115_00,9.3,84.1
20131115_06, TD,20131115_06,9.4,83.5
20131115_12, TD,20131115_12,9.7,82.7
20131115_18, TS,20131115_18,10.3,82.0
20131116_00, TD,20131116_00,10.7,81.1
20131116_06, TD,20131116_06,11.0,80.0
20131116_12, TD,20131116_12,11.2,78.9
20131116_18, DB,20131116_18,11.4,77.5
20131117_00, DB,20131117_00,11.2,76.3
20131117_06, DB,20131117_06,11.0,75.1
20131117_12, DB,20131117_12,10.9,73.7
20131117_18, DB,20131117_18,11.2,72.6
20131118_00, DB,20131118_00,11.6,71.2
20131118_06, DB,20131118_06,12.1,70.1
20131118_12, DB,20131118_12,12.5,68.6
20131118_18, DB,20131118_18,12.5,67.4
20131119_00, DB,20131119_00,12.5,66.1
20131119_06, DB,20131119_06,12.2,64.5
20131119_12, TD,20131119_12,12.3,62.8
20131119_18, DB,20131119_18,12.7,61.4
20131120_00, DB,20131120_00,12.8,59.9
20131120_06, DB,20131120_06,12.8,59.4
20131120_12, DB,20131120_12,13.0,58.3
20131120_18, DB,20131120_18,12.8,57.1
20131121_00, DB,20131121_00,12.5,56.0
20131102_06, DB,20131102_06,6.6,161.6
20131102_12, DB,20131102_12,6.2,160.3
20131102_18, DB,20131102_18,6.1,158.8
20131103_00, DB,20131103_00,6.2,157.2
20131103_06, TD,20131103_06,6.3,155.7
20131103_12, TD,20131103_12,6.6,154.3
20131103_18, TD,20131103_18,6.3,152.9
20131104_00, TS,20131104_00,6.1,151.5
20131104_06, TS,20131104_06,6.1,150.1
20131104_12, TS,20131104_12,6.3,148.7
20131104_18, TS,20131104_18,6.4,147.2
20131104_18, TS,20131104_18,6.4,147.2
20131105_00, TY,20131105_00,6.4,145.7
20131105_00, TY,20131105_00,6.4,145.7
20131105_06, TY,20131105_06,6.5,144.2
20131105_06, TY,20131105_06,6.5,144.2
20131105_06, TY,20131105_06,6.5,144.2
20131105_12, TY,20131105_12,6.9,142.9
20131105_12, TY,20131105_12,6.9,142.9
20131105_12, TY,20131105_12,6.9,142.9
20131105_18, TY,20131105_18,7.1,141.3
20131105_18, TY,20131105_18,7.1,141.3
20131105_18, TY,20131105_18,7.1,141.3
20131106_00, ST,20131106_00,7.3,139.7
20131106_00, ST,20131106_00,7.3,139.7
20131106_00, ST,20131106_00,7.3,139.7
20131106_06, ST,20131106_06,7.6,138.0
20131106_06, ST,20131106_06,7.6,138.0
20131106_06, ST,20131106_06,7.6,138.0
20131106_12, ST,20131106_12,7.9,136.1
20131106_12, ST,20131106_12,7.9,136.1
20131106_12, ST,20131106_12,7.9,136.1
20131106_18, ST,20131106_18,8.2,134.3
20131106_18, ST,20131106_18,8.2,134.3
20131106_18, ST,20131106_18,8.2,134.3
20131107_00, ST,20131107_00,8.7,132.7
20131107_00, ST,20131107_00,8.7,132.7
20131107_00, ST,20131107_00,8.7,132.7
20131107_06, ST,20131107_06,9.4,131.0
20131107_06, ST,20131107_06,9.4,131.0
20131107_06, ST,20131107_06,9.4,131.0
20131107_12, ST,20131107_12,10.2,129.0
20131107_12, ST,20131107_12,10.2,129.0
20131107_12, ST,20131107_12,10.2,129.0
20131107_18, ST,20131107_18,10.6,126.9
20131107_18, ST,20131107_18,10.6,126.9
20131107_18, ST,20131107_18,10.6,126.9
20131108_00, ST,20131108_00,11.0,124.7
20131108_00, ST,20131108_00,11.0,124.7
20131108_00, ST,20131108_00,11.0,124.7
20131108_06, ST,20131108_06,11.4,122.5
20131108_06, ST,20131108_06,11.4,122.5
20131108_06, ST,20131108_06,11.4,122.5
20131108_12, ST,20131108_12,11.8,120.4
20131108_12, ST,20131108_12,11.8,120.4
20131108_12, ST,20131108_12,11.8,120.4
20131108_18, TY,20131108_18,12.4,117.9
20131108_18, TY,20131108_18,12.4,117.9
20131108_18, TY,20131108_18,12.4,117.9
20131109_00, TY,20131109_00,12.6,116.2
20131109_00, TY,20131109_00,12.6,116.2
20131109_00, TY,20131109_00,12.6,116.2
20131109_06, TY,20131109_06,13.4,114.6
20131109_06, TY,20131109_06,13.4,114.6
20131109_06, TY,20131109_06,13.4,114.6
20131109_12, TY,20131109_12,14.5,113.1
20131109_12, TY,20131109_12,14.5,113.1
20131109_12, TY,20131109_12,14.5,113.1
20131109_18, TY,20131109_18,15.5,111.5
20131109_18, TY,20131109_18,15.5,111.5
20131109_18, TY,20131109_18,15.5,111.5
20131110_00, TY,20131110_00,16.5,110.1
20131110_00, TY,20131110_00,16.5,110.1
20131110_00, TY,20131110_00,16.5,110.1
20131110_06, TY,20131110_06,17.9,109.2
20131110_06, TY,20131110_06,17.9,109.2
20131110_06, TY,20131110_06,17.9,109.2
20131110_12, TY,20131110_12,19.3,108.0
20131110_12, TY,20131110_12,19.3,108.0
20131110_12, TY,20131110_12,19.3,108.0
20131110_18, TY,20131110_18,20.5,107.4
20131110_18, TY,20131110_18,20.5,107.4
20131111_00, TS,20131111_00,21.8,107.3
20131111_00, TS,20131111_00,21.8,107.3
20131111_06, TS,20131111_06,23.2,107.9
20131111_12, DB,20131111_12,6.5,129.6
20131111_18, DB,20131111_18,7.0,128.2
20131112_00, DB,20131112_00,7.5,126.8
20131112_06, DB,20131112_06,8.1,125.3
20131112_12, DB,20131112_12,8.8,123.7
20131112_18, DB,20131112_18,9.6,122.3
20131113_00, DB,20131113_00,10.4,120.9
20131113_06, DB,20131113_06,11.6,119.3
20131113_12, TD,20131113_12,11.4,117.7
20131113_18, TD,20131113_18,11.5,116.2
20131114_00, TD,20131114_00,12.0,114.5
20131114_06, TD,20131114_06,11.8,113.0
20131114_12, TD,20131114_12,11.8,111.5
20131114_18, TD,20131114_18,11.8,110.2
20131115_00, TD,20131115_00,12.3,108.8
20131115_06, DB,20131115_06,12.0,107.0
